_id,substance_label
2005-001279-36-LT,Goserelin
2005-001281-13-CZ,Interferon beta-1a
2005-001282-34-DE,Itopride
2005-001288-73-DE,Diphtheria toxoid / Penetratin / Tetanus toxoid
2005-001290-10-BE,Deferasirox
2005-001291-12-GB,Loratadine / Ranitidine
2005-001294-99-BE,Dasatinib
2005-001297-27-GB,Fluticasone
2005-001300-39-ES,Reparixin
2005-001303-19-IT,Sunitinib
2005-001306-87-IT,Candesartan
2005-001315-22-AT,Donepezil hydrochloride
2005-001316-47-FI,Bevacizumab
2005-001319-23-IT,Prinaberel
2005-001321-28-IT,Arsenic trioxide
2005-001324-36-PT,Triamcinolone / Verteporfin
2005-001338-33-BE,Topiramate
2005-001339-31-ES,Topiramate
2005-001341-42-DK,Cisplatin / Docetaxel
2005-001347-37-IT,Gemtuzumab / Idarubicin
2005-001348-22-BE,Daclizumab / Methylprednisolone / Mycophenolate mofetil / Prednisone / Tacrolimus
2005-001349-40-ES,Daptomycin / Teicoplanin / Vancomycin
2005-001350-24-EE,Certolizumab pegol
2005-001354-25-GB,Omega-3 fatty acids
2005-001356-20-GB,Buprenorphine / Naloxone
2005-001360-31-IT,Miconazole
2005-001361-34-GB,Oxytocin
2005-001362-14-BE,Matuzumab
2005-001371-35-GB,Ciclopirox
2005-001372-12-GB,Nevirapine
2005-001373-97-LT,Tesaglitazar
2005-001376-12-GB,Zoledronic acid|zoledronic acid monohydrate
2005-001380-61-IT,Imatinib
2005-001381-14-IT,Imatinib
2005-001382-33-IT,Imatinib
2005-001384-60-GB,Aciclovir
2005-001386-34-DK,Ciclesonide / Fluticasone
2005-001388-71-SE,Apixaban
2005-001391-12-HU,Edratide
2005-001396-35-GB,Metronidazole
2005-001398-86-IT,Cisplatin
2005-001404-40-DK,Tramadol hydrochloride
2005-001411-22-DE,Escitalopram
2005-001415-21-DE,Ferucarbotran
2005-001416-42-DE,Rasagiline
2005-001417-18-HU,Tt-301
2005-001426-84-FR,Human coagulation factor viii
2005-001430-32-BE,Emtricitabine / Lopinavir / Tenofovir
2005-001431-30-IE,Efavirenz / Emtricitabine / Lopinavir / Tenofovir
2005-001436-72-CZ,Insulin human
2005-001438-34-BE,Pancreatin
2005-001440-23-SE,Paroxetine
2005-001453-22-DE,Testosterone
2005-001456-20-DE,Clonidine hydrochloride / Remifentanil hydrochloride / Ropivacaine hydrochloride
2005-001457-16-IT,Levocetirizine / Montelukast
2005-001459-39-IT,Mesalazine
2005-001460-32-BE,Pegaptanib sodium
2005-001463-64-IT,Vinflunine
2005-001464-30-ES,Donepezil
2005-001466-14-GB,Salmeterol / Simvastatin
2005-001472-12-CZ,Asenapine / Lithium / Valproic acid
2005-001474-27-DK,Tazarotene / Valproic acid
2005-001475-35-FI,Donepezil hydrochloride / Lecozotan
2005-001476-13-IT,Donepezil / Lecozotan
2005-001477-94-ES,Lecozotan
2005-001478-28-FI,Lecozotan
2005-001481-14-DE,Paclitaxel
2005-001486-33-DE,Levetiracetam
2005-001487-32-SE,Prednisolone
2005-001488-79-GB,Boswellic acid
2005-001490-95-DE,Aldesleukin
2005-001491-13-DE,Polidocanol / Tetracaine
2005-001496-35-GB,Daclizumab / Rituximab
2005-001497-27-DE,Pantoprazole
2005-001499-10-ES,Docetaxel / Doxorubicin
2005-001500-39-IT,Cyclophosphamide / Cytarabine / Dexamethasone / Doxorubicin / Methotrexate / Rituximab / Vincristine
2005-001502-11-AT,Rituximab
2005-001503-19-IT,Thalidomide
2005-001505-25-ES,Amiodarone / Procainamide
2005-001506-29-ES,Erlotinib
2005-001507-19-IE,Somatropin
2005-001508-38-IT,Acetylcarnitine
2005-001510-40-ES,Ferrous sulfate
2005-001511-22-DK,Odanacatib
2005-001514-41-ES,Bivalirudin / Heparin
2005-001516-41-ES,Levetiracetam
2005-001522-88-BE,Insulin aspart / Insulin detemir
2005-001524-37-ES,Duloxetine
2005-001525-28-GB,Acetylcysteine / Nitric oxide
2005-001527-11-HU,Insulin human / Insulin lispro
2005-001529-27-SE,Gadopentetate dimeglumine
2005-001530-32-SE,Gadopentetate dimeglumine
2005-001533-15-BE,Etanercept
2005-001537-15-DE,Imatinib / Vinorelbine
2005-001539-31-CZ,Somatropin
2005-001540-23-SE,Interferon beta-1b
2005-001543-36-GB,Pidolic acid
2005-001545-42-IT,Docetaxel / Gemcitabine / Paclitaxel
2005-001546-17-DE,Capecitabine / Trastuzumab
2005-001548-21-LV,Iclaprim / Linezolid
2005-001549-41-ES,Etanercept / Sulfasalazine
2005-001551-38-GB,Sodium tetradecyl sulfate
2005-001554-24-BE,Lenalidomide
2005-001559-39-DE,Topotecan
2005-001562-13-IT,Oxcarbazepine / Phenytoin
2005-001564-31-BE,Ambrisentan
2005-001567-55-DE,Daclizumab
2005-001568-29-DK,Candesartan / Enalapril
2005-001569-33-ES,Rituximab
2005-001573-10-ES,Panuramine
2005-001574-27-IT,Sevoflurane
2005-001576-13-GB,Romidepsin
2005-001577-97-SE,Carboplatin
2005-001578-28-EE,Nebivolol
2005-001579-37-SE,Moroctocog alfa
2005-001587-31-SE,Strontium
2005-001588-78-GB,Clofarabine / Gemtuzumab ozogamicin
2005-001589-15-GB,Fluocinolone acetonide
2005-001592-36-DE,Neramexane mesylate
2005-001593-26-DE,Dimethyl sulfoxide / Fluorouracil / Salicylic acid
2005-001596-34-DE,Rituximab
2005-001598-93-ES,Anecortave acetate
2005-001602-76-DE,Docetaxel
2005-001606-66-IT,Lamotrigine / Olanzapine
2005-001612-49-ES,Rimonabant
2005-001613-17-IT,Rimonabant
2005-001614-41-IT,Imatinib
2005-001616-45-ES,Albumin human
2005-001621-29-DE,Insulin human
2005-001622-91-GB,Atracurium besylate / Cisatracurium besylate / Rocuronium bromide / Vecuronium bromide
2005-001623-11-HU,Docetaxel
2005-001627-11-CZ,Tamsulosin
2005-001628-35-BE,Bortezomib / Dexamethasone / Thalidomide
2005-001629-27-IT,Alglucosidase alfa
2005-001633-14-SE,Adalimumab / Infliximab
2005-001650-25-DE,Pimecrolimus
2005-001651-37-CZ,Miglustat
2005-001655-38-BE,Otilonium bromide
2005-001656-21-HU,Axomadol / Tramadol hydrochloride
2005-001659-39-BE,Gemcitabine
2005-001660-31-GB,Morphine / Oxycodone
2005-001661-34-IT,Bupivacaine / Lidocaine
2005-001669-33-GB,Allopurinol
2005-001670-27-GB,Allopurinol
2005-001671-35-BE,Palivizumab
2005-001678-28-DE,Vardenafil
2005-001679-36-CZ,Interferon alfa-2a / Isotretinoin
2005-001680-57-AT,Fosfluridine tidoxil
2005-001688-74-GB,Mycophenolic acid
2005-001690-99-ES,Morphine
2005-001693-27-GB,Insulin human
2005-001698-89-GB,Exemestane / Tamoxifen
2005-001700-39-DE,Catumaxomab
2005-001701-26-DE,Letrozole
2005-001705-26-DE,Betadex
2005-001709-24-ES,Gemcitabine
2005-001714-41-HU,Everolimus
2005-001720-36-IT,Pseudoephedrine
2005-001721-29-DE,Troxacitabine
2005-001722-92-AT,Bevacizumab
2005-001723-10-DK,Alvimopan
2005-001724-37-ES,Alvimopan
2005-001725-28-IE,Alvimopan
2005-001726-80-SE,Insulin detemir / Insulin glargine / Insulin human
2005-001727-11-BE,Ibritumomab tiuxetan / Rituximab
2005-001729-26-CZ,Fluticasone
2005-001730-32-CZ,Fluticasone
2005-001731-30-HU,Carboplatin / Paclitaxel
2005-001737-15-BE,Quetiapine fumarate
2005-001740-24-DE,Formoterol
2005-001742-16-NL,Golimumab
2005-001746-17-BE,Von willebrand factor human
2005-001747-29-BE,Erlotinib
2005-001750-25-NL,Leuprorelin / Somatropin
2005-001762-13-DE,Carnitine / Glycerin
2005-001763-60-ES,Urokinase
2005-001768-30-SE,Hydrocortisone
2005-001771-35-BE,Mometasone furoate
2005-001774-27-IT,Alemtuzumab
2005-001776-13-DE,Levetiracetam
2005-001786-34-IT,Travoprost
2005-001791-13-DE,Oxycodone hydrochloride
2005-001792-35-IT,Neostigmine
2005-001797-27-BE,Propofol
2005-001808-40-IT,Beclometasone
2005-001809-25-HU,Aripiprazole
2005-001816-27-ES,Cetuximab
2005-001818-41-BE,Nilotinib
2005-001824-35-GB,Imiquimod / Tacrine
2005-001826-99-DK,Adalimumab
2005-001827-12-DE,Mycophenolate sodium
2005-001830-34-GB,Mycophenolic acid
2005-001834-34-GB,Fluorouracil / Oxaliplatin
2005-001843-49-DE,Vicriviroc
2005-001845-40-SK,Paliperidone
2005-001854-25-ES,Sirolimus / Tacrolimus
2005-001855-39-DK,Duloxetine
2005-001856-19-CZ,Rostafuroxin
2005-001866-15-BE,Darunavir / Ritonavir / Tipranavir
2005-001870-29-ES,Tiotropium bromide
2005-001873-91-CZ,Docetaxel
2005-001875-37-GB,Carboplatin / Gemcitabine / Paclitaxel
2005-001876-11-BE,Cyclophosphamide / Docetaxel / Epirubicin hydrochloride / Fluorouracil
2005-001884-80-DE,Human insulin
2005-001889-13-BE,Infliximab
2005-001893-28-BE,Anastrozole / Exemestane
2005-001895-11-BE,Atazanavir / Emtricitabine / Lopinavir / Ritonavir / Tenofovir disoproxil fumarate
2005-001907-21-DE,Fentanyl / Morphine sulfate / Remifentanil
2005-001909-25-NO,Atomoxetine hydrochloride
2005-001912-38-ES,Gemcitabine / Oxaliplatin
2005-001919-21-DE,Bevacizumab / Capecitabine
2005-001930-34-DK,Candesartan cilexetil
2005-001932-61-GB,Mepolizumab
2005-001936-59-BE,Botulinum toxin type a
2005-001942-18-FI,Pregabalin
2005-001944-21-CZ,Palonosetron
2005-001949-42-GB,Lamotrigine
2005-001951-39-IT,Gimatecan
2005-001958-24-IT,Diltiazem / Nitroglycerin
2005-001959-38-DK,Gemcitabine / Oxaliplatin
2005-001965-33-CZ,Bosentan
2005-001967-70-DE,Bosentan
2005-001971-36-IT,Anecortave acetate
2005-001974-28-CZ,Alvimopan
2005-001976-12-DE,Clonidine hydrochloride
2005-001977-82-GB,Prednisolone
2005-001982-33-SE,Zonisamide
2005-001991-11-DE,Escitalopram
2005-001997-29-GB,Beclomethasone dipropionate / Montelukast
2005-001998-10-GB,Dabigatran etexilate / Enoxaparin sodium
2005-001999-12-BE,Dabigatran etexilate / Warfarin
2005-002000-42-BE,Rocuronium bromide / Sugammadex
2005-002003-17-NO,Ibritumomab tiuxetan
2005-002004-42-ES,Docetaxel / Doxorubicin
2005-002009-22-IT,Flunisolide
2005-002010-38-DE,Piribedil
2005-002011-24-BE,Busulfan / Cyclophosphamide / Fludarabine
2005-002014-38-SE,Antithrombin alfa
2005-002027-13-GB,Diethylstilbestrol / Docetaxel
2005-002035-28-LT,Tobramycin
2005-002038-36-FR,Memantine hydrochloride
2005-002041-40-ES,Levetiracetam
2005-002042-19-ES,Levetiracetam
2005-002048-25-SE,Cmb-401
2005-002051-41-AT,Ipilimumab
2005-002058-23-DE,Pimecrolimus
2005-002059-41-BE,Eptacog alfa (activated)
2005-002060-28-DK,Everolimus
2005-002063-87-BE,Visilizumab
2005-002068-27-AT,Enoxaparin sodium
2005-002072-15-IT,Acetylcysteine
2005-002080-88-GB,Sibutramine
2005-002084-85-DK,Trastuzumab
2005-002089-13-GB,Topotecan
2005-002090-76-ES,Biperiden / Caffeine
2005-002091-15-IT,Acetylcysteine
2005-002095-15-BE,Sulodexide
2005-002096-32-GB,Metformin / Orlistat
2005-002097-30-SI,Sunitinib
2005-002100-42-LT,Teverelix
2005-002101-23-GB,Dexamethasone
2005-002110-38-SE,Acetaminophen
2005-002112-17-SE,Temoporfin
2005-002113-21-DE,Colecalciferol
2005-002115-24-ES,Insulin lispro
2005-002125-32-DE,Drospirenone / Ethinyl estradiol
2005-002126-64-SE,Ipilimumab
2005-002128-32-DE,Cefepime / Ceftazidime / Linezolid / Meropenem / Piperacillin / Tazobactam / Vancomycin
2005-002130-35-ES,Pregabalin
2005-002131-27-AT,Eslicarbazepine acetate
2005-002132-94-DE,Zoledronic acid
2005-002133-13-ES,Eslicarbazepine acetate
2005-002134-35-PT,Eslicarbazepine acetate
2005-002135-27-IT,Insulin glargine
2005-002136-10-IT,Pegfilgrastim
2005-002138-36-GB,Alendronic acid / Prednisolone
2005-002141-39-DE,Certolizumab
2005-002148-25-GB,Dietifen
2005-002152-18-DE,Azithromycin / Clarithromycin
2005-002156-17-IT,Cytarabine / Daunorubicin / Filgrastim / Melphalan / Mercaptopurine / Methotrexate / Methylprednisolone / Prednisone / Vinblastine / Vincristine
2005-002157-51-DE,Oxybutynin
2005-002159-41-AT,Buprenorphine
2005-002160-28-AT,Atorvastatin
2005-002161-36-IT,Enalapril / Irbesartan
2005-002163-84-HU,Ciclesonide
2005-002169-35-ES,Asenapine / Olanzapine
2005-002171-33-DK,Aldesleukin
2005-002174-30-GB,Teriparatide
2005-002179-34-CZ,Gusperimus
2005-002180-90-DE,Quinine hydrochloride
2005-002181-11-IT,Capecitabine / Fluorouracil / Irinotecan / Levoleucovorin calcium
2005-002182-36-BE,Ezogabine
2005-002189-12-EE,Infliximab / Methotrexate
2005-002192-32-DE,Dacarbazine
2005-002195-15-GB,Carmoterol / Formoterol
2005-002199-14-AT,Pioglitazone / Vildagliptin
2005-002203-17-ES,Abacavir / Lamivudine / Tenofovir / Zidovudine
2005-002208-40-IT,Levetiracetam
2005-002209-22-GB,Modafinil
2005-002211-24-DE,Ascorbic acid
2005-002212-13-BE,Pazopanib
2005-002216-25-ES,Ioflupane ()
2005-002219-26-ES,Dilmapimod
2005-002220-34-ES,Everolimus
2005-002221-31-DE,Niacin
2005-002223-14-DK,Carboplatin / Vinorelbine
2005-002229-30-ES,Lutropin alfa
2005-002231-27-ES,Ebastine / Levocetirizine
2005-002233-12-DE,Mycophenolate sodium
2005-002234-35-DE,Mycophenolate sodium
2005-002239-29-DE,Ciprofloxacin / Flucloxacillin / Vancomycin
2005-002241-39-SI,Erlotinib
2005-002247-86-GB,Cyclophosphamide / Lenograstim / Methylprednisolone
2005-002249-38-ES,Carboplatin / Paclitaxel
2005-002250-21-IT,Ketoprofen / Paracetamol
2005-002251-41-IT,Ticlopidine
2005-002252-18-IT,Travoprost
2005-002256-17-BE,Tolterodine
2005-002258-23-SE,Lestaurtinib
2005-002261-37-FI,Radafaxine
2005-002266-10-ES,Cyclosporine / Tacrolimus
2005-002269-35-IT,Bevacizumab / Fluorouracil / Levoleucovorin calcium / Oxaliplatin
2005-002270-29-BE,Heparin sodium / Tinzaparin sodium
2005-002274-30-GB,Rituximab
2005-002279-33-ES,Aroplatin / Dexamethasone / Pemetrexed
2005-002301-23-LT,Ceftazidime / Vancomycin
2005-002304-41-SE,Risperidone
2005-002305-23-GB,Alemtuzumab
2005-002306-39-LT,Tolvaptan
2005-002313-21-LV,Simvastatin
2005-002315-25-DE,Ezetimibe
2005-002316-24-CZ,Lapaquistat acetate
2005-002320-34-DE,Etanercept / Sulfasalazine
2005-002323-14-IS,Duloxetine
2005-002325-31-GB,Nystatin
2005-002326-63-LT,Certolizumab pegol
2005-002327-13-GB,Cilostazol
2005-002335-27-IT,Onabotulinumtoxina
2005-002338-36-GB,Carboplatin / Paclitaxel
2005-002344-26-BE,Gemcitabine / Oxaliplatin / Rituximab
2005-002345-39-SE,Busulfan / Cytarabine / Dexamethasone / Doxorubicin / Etoposide / Filgrastim / Methotrexate / Procaterol / Thiotepa / Vincristine / Vindesine sulfate
2005-002347-82-FI,Fentanyl citrate
2005-002348-24-FI,Fentanyl citrate
2005-002349-38-NL,Lanreotide
2005-002368-27-IT,Ascorbic acid
2005-002369-35-DE,Bromelains
2005-002371-33-DE,Finasteride
2005-002372-16-ES,Everolimus
2005-002380-90-DK,Fish oil triglycerides
2005-002381-10-DK,Enoxaparin sodium
2005-002382-36-DE,Simvastatin / Valsartan
2005-002388-95-BE,Agomelatine / Paroxetine
2005-002392-32-IE,Rituximab
2005-002395-15-BE,Rituximab
2005-002396-33-BE,Rituximab
2005-002398-57-IT,Naloxone / Oxycodone
2005-002404-42-GB,Iodine
2005-002407-17-DE,Rosiglitazone
2005-002409-21-DE,Cyproterone acetate / Levonorgestrel / Testosterone
2005-002411-25-IT,Sildenafil
2005-002414-38-ES,Darbepoetin alfa / Filgrastim
2005-002418-39-IT,Lactic acid
2005-002423-13-BG,Tocilizumab
2005-002425-31-FR,"Triglycerides, medium-chain"
2005-002428-33-BE,Paclitaxel
2005-002430-34-HU,Pruvanserin
2005-002432-10-MT,Pardoprunox
2005-002437-13-LT,Darunavir
2005-002438-37-GB,Dalteparin sodium
2005-002441-39-NO,Esomeprazole sodium
2005-002442-19-ES,Hydrochlorothiazide / Telmisartan
2005-002445-40-DE,Levetiracetam
2005-002446-19-ES,Metformin / Peginterferon alfa-2a / Ribavirin
2005-002452-17-ES,Peginterferon alfa-2a / Ribavirin
2005-002455-41-SE,Ubidecarenone
2005-002457-41-CZ,Enoxaparin sodium
2005-002460-29-BE,Infliximab
2005-002462-11-DE,Budesonide / Formoterol fumarate
2005-002467-86-FI,Docetaxel
2005-002471-32-GB,Ciclopirox / Hydrocortisone
2005-002472-15-SE,Mesalazine
2005-002474-30-ES,Levetiracetam
2005-002476-15-IT,Alemtuzumab
2005-002484-87-FI,Capecitabine / Docetaxel
2005-002485-11-ES,Lapatinib
2005-002486-36-BE,Darunavir / Emtricitabine / Lopinavir / Ritonavir / Tenofovir disoproxil
2005-002493-30-ES,Efavirenz
2005-002494-75-BE,Strontium ranelate
2005-002495-15-ES,Topotecan
2005-002499-14-ES,Topotecan
2005-002508-41-IT,Atorvastatin / Rosuvastatin
2005-002510-38-HU,Rosuvastatin calcium
2005-002517-20-DK,Dexamethasone
2005-002520-33-BE,Idebenone
2005-002524-34-BE,Sorafenib
2005-002527-14-IT,Propofol
2005-002534-35-IE,Levobupivacaine hydrochloride
2005-002536-94-BE,Dabigatran etexilate / Warfarin
2005-002538-37-GB,Formoterol
2005-002540-26-IT,Doxorubicin
2005-002541-39-FI,Dexmedetomidine / Midazolam / Propofol
2005-002544-25-FI,Fentanyl citrate
2005-002547-66-AT,Gadofosveset
2005-002552-17-HU,Fentanyl
2005-002553-50-IT,Paracetamol / Tramadol
2005-002570-30-PT,Xaliproden
2005-002574-29-DE,Brinzolamide / Tafluprost
2005-002578-31-SK,Hepatitis b virus hbsag surface protein antigen
2005-002580-85-DK,Captopril / Trandolapril
2005-002586-36-IT,Capecitabine / Cisplatin / Docetaxel / Epirubicin / Gemcitabine
2005-002590-73-AT,Diapep-277
2005-002597-30-DE,Niacin
2005-002600-41-BE,Hydroxyurea / Imatinib
2005-002603-16-BE,Hydroxyurea / Imatinib
2005-002607-17-BE,Testosterone
2005-002610-37-ES,Sirolimus
2005-002611-25-IT,Rotigotine
2005-002614-38-GB,Glimepiride / Insulin glargine / Insulin glulisine / Metformin
2005-002618-40-DE,Carboplatin / Etoposide / Temozolomide / Thiotepa / Trofosfamide
2005-002625-31-BE,Capecitabine / Cyclophosphamide / Docetaxel / Letrozole / Tamoxifen
2005-002626-59-SE,Exemestane / Tamoxifen / Triptorelin
2005-002629-30-LV,Certolizumab pegol
2005-002634-35-DE,Metronidazole / Moxifloxacin / Piperacillin
2005-002635-27-DE,Aliskiren / Hydrochlorothiazide / Valsartan
2005-002636-97-GB,Peginterferon alfa-2b
2005-002641-39-GB,Palonosetron
2005-002643-89-AT,Dexamethasone / Palonosetron
2005-002647-35-IT,Ketorolac / Nepafenac
2005-002650-22-LT,Montelukast
2005-002654-21-NO,Carbidopa / Levodopa
2005-002655-41-ES,Escitalopram
2005-002666-11-DE,Cingestol / Dexpanthenol / Xylometazoline
2005-002678-31-IT,Budesonide
2005-002679-34-DK,Follitropin beta / Menotropins
2005-002686-36-CZ,Tramadol
2005-002687-29-ES,Dexamethasone
2005-002688-10-GB,Omega-3 fatty acids
2005-002692-33-BE,Tadalafil
2005-002696-32-AT,Vitamin k
2005-002698-65-GB,Chlorhexidine gluconate / Triclosan
2005-002699-13-DE,Modafinil
2005-002701-23-AT,Escitalopram / Setogepram
2005-002711-25-IT,Lormetazepam / Trazodone
2005-002715-24-GB,Bevacizumab / Capecitabine / Erlotinib / Gemcitabine
2005-002717-21-DE,Docetaxel / Prednisone
2005-002723-13-CZ,Gentamicin
2005-002728-33-GB,Dronabinol
2005-002735-27-LV,Hyaluronic acid
2005-002736-10-GB,Cisplatin / Cyanocobalamin / Docetaxel / Etoposide / Folic acid / Gemcitabine / Mitomycin / Vinblastine / Vinorelbine
2005-002738-36-IT,Docetaxel / Prednisone
2005-002740-26-GB,Monarsen
2005-002744-25-IE,Nilvadipine
2005-002749-38-BE,Vapitadine
2005-002754-22-DE,Budesonide
2005-002756-18-EE,Bortezomib
2005-002759-42-DE,Alglucosidase alfa
2005-002765-37-BE,Bleomycin / Cyclophosphamide / Dacarbazine / Doxorubicin / Etoposide / Prednisone / Procarbazine / Vinblastine / Vincristine
2005-002772-14-DE,Celecoxib / Lumiracoxib
2005-002777-68-GB,Rosuvastatin calcium
2005-002778-30-ES,Vildagliptin
2005-002779-34-IT,Amoxicillin / Clarithromycin / Moxifloxacin
2005-002780-82-HU,Alendronate sodium
2005-002782-37-GB,Midazolam / Nitrous oxide
2005-002784-91-GB,Mesalazine
2005-002785-10-BE,Risedronic acid
2005-002794-79-GB,Adenosine
2005-002796-32-DE,Vardenafil
2005-002800-40-PT,Itraconazole / Voriconazole
2005-002801-22-GB,Capecitabine / Carboplatin
2005-002802-48-IT,Ibandronic acid
2005-002803-18-DE,Desonide / Glycerin / Mineral oil / Petrolatum
2005-002808-42-ES,Bevacizumab / Capecitabine
2005-002809-23-ES,Irbesartan
2005-002812-94-GB,Carbetocin / Oxytocin
2005-002813-19-ES,Valganciclovir
2005-002814-39-FI,Rotigotine
2005-002817-19-BE,Valganciclovir
2005-002818-38-IT,Ritonavir / Saquinavir
2005-002820-32-DE,Pg-102
2005-002822-78-DE,Somatropin
2005-002823-15-GB,Cytarabine
2005-002825-29-BE,Bevacizumab / Cetuximab
2005-002826-70-ES,Mavrilimumab
2005-002827-15-BE,Dacarbazine
2005-002829-31-BE,Alglucosidase alfa
2005-002832-93-DE,Docetaxel / Pemetrexed
2005-002833-10-AT,Cytarabine / Daunorubicin / Mitoxantrone / Pegfilgrastim
2005-002838-36-ES,Capecitabine
2005-002842-20-DE,Abafungin
2005-002844-24-BE,Tadalafil
2005-002847-14-DK,Azacitidine / Gemtuzumab ozogamicin
2005-002848-25-ES,Paracetamol
2005-002851-41-SE,Simvastatin / Telmisartan
2005-002854-22-SK,Aclidinium / Cyclosporine / Everolimus
2005-002856-17-GB,Alemtuzumab / Daclizumab / Mycophenolate mofetil / Tacrolimus
2005-002864-27-BE,Betamethasone dipropionate / Calcipotriene
2005-002868-28-ES,Anastrozole / Fulvestrant
2005-002873-62-CZ,Buserelin
2005-002875-34-DE,Ketoprofen
2005-002880-98-SK,Leuprolide
2005-002882-35-BE,Dasatinib
2005-002883-27-CZ,Olanzapine
2005-002888-88-IT,Ciprofloxacin / Prulifloxacin
2005-002889-11-NO,Pravastatin / Rosuvastatin
2005-002892-34-EE,Atorvastatin / Rosuvastatin
2005-002897-31-GB,Methylphenidate hydrochloride
2005-002900-40-BE,Bosentan
2005-002909-23-SE,Tocilizumab
2005-002910-39-DE,Atorvastatin
2005-002911-26-DE,Carboplatin / Cisplatin / Pemetrexed
2005-002912-73-BE,Anecortave acetate / Verteporfin
2005-002919-24-DE,Cabergoline / Octreotide / Pegvisomant
2005-002920-32-NL,Basiliximab / Everolimus
2005-002922-79-CZ,Tacrolimus
2005-002925-29-AT,Irinotecan hydrochloride
2005-002926-67-DE,Rocuronium bromide
2005-002928-34-BE,Rocuronium bromide
2005-002935-28-GB,Fentanyl
2005-002937-11-BE,Peginterferon alfa-2b / Ribavirin
2005-002942-20-BE,Rimonabant
2005-002943-23-ES,Dexrazoxane / Etoposide
2005-002949-40-BE,Fluticasone / Salmeterol
2005-002950-23-BE,Fluticasone / Salmeterol
2005-002958-21-HU,Insulin glargine
2005-002959-41-DE,Flupirtine
2005-002960-27-HU,Ubidecarenone
2005-002978-30-DE,Remogliflozin etabonate
2005-002979-33-ES,Risperidone
2005-002982-35-GB,Calcium acetate / Niacin
2005-002984-10-CZ,Calcitonin
2005-002992-34-DE,Everolimus
2005-002995-13-BE,Cyclophosphamide
2005-002996-34-GB,Dactinomycin
2005-002997-31-GB,Insulin detemir
2005-003000-11-IT,Telmisartan
2005-003001-85-SK,Bortezomib / Doxorubicin
2005-003002-28-DE,Methylphenidate hydrochloride
2005-003006-29-DE,Alprazolam / Pregabalin
2005-003008-12-ES,Dactolisib
2005-003009-10-GB,Buprenorphine
2005-003010-15-ES,Cetuximab / Paclitaxel
2005-003013-32-DE,Bivalirudin / Heparin sodium
2005-003021-19-GB,Selenium / Vitamin e
2005-003046-33-DK,Levetiracetam
