_id,raw_sponsor,is_commercial
2008-002098-11-IT,ISTITUTO PER LINFANZIA BURLO GAROFOLO,FALSE
2008-002100-26-BE,Ferring Pharmaceuticals A/S,TRUE
2008-002101-39-BE,GlaxoSmithKiline Research and Development,TRUE
2008-002102-19-IE,GlaxoSmithKline Research  Development Ltd,TRUE
2008-002105-39-ES,Instituto Cataln de Oncologa,FALSE
2008-002106-19-GB,Chelsea  Westminster NHS Foundation Trust,FALSE
2008-002108-24-DE,Solace Pharmaceuticals Inc.,TRUE
2008-002109-38-DE,"AVEO Pharmaceuticals, Inc.",TRUE
2008-002110-22-NL,"Prof. dr L.H. van den Berg, UMC-Utrecht",FALSE
2008-002113-48-ES,"Novartis Farmacutica, S.A.",TRUE
2008-002115-41-ES,Asociacin Dr. Peset para  el estudio de la Hematologa ADOPEH.,FALSE
2008-002117-46-DE,"Medizinische Klinik I, St. Josef-Hospital, Ruhr-Universitt Bochum",FALSE
2008-002119-42-ES,"Merck Co., Inc.",TRUE
2008-002120-29-GB,"MerckCo.,Inc",TRUE
2008-002121-36-DK,"Merck  Co., Inc.",TRUE
2008-002122-10-DE,RDR Pharma GmbH,TRUE
2008-002123-93-DE,Johannes Gutenberg-Universitt,FALSE
2008-002124-28-IT,RENOVO LTD,TRUE
2008-002126-12-IT,ISTITUTO  CLINICO  HUMANITAS,FALSE
2008-002130-30-DE,Technische Universitt Mnchen Fakultt fr Medizin,FALSE
2008-002131-32-IT,ASSOCIAZIONE ITALIANA PER LO STUDIO DEL DOLORE,FALSE
2008-002134-29-GB,Dr. Willmar Schwabe GmbH  Co. KG,TRUE
2008-002135-33-BE,University Hospital Antwerp,FALSE
2008-002136-15-GB,Ninewells Hospital and Medical School,FALSE
2008-002138-31-FR,CENTRE LEON BERARD,FALSE
2008-002139-34-GB,Imperial College London,FALSE
2008-002140-41-DE,Bayer HealthCare AG,TRUE
2008-002141-24-DE,Almirall Hermal GmbH,TRUE
2008-002142-38-GB,NV Organon,TRUE
2008-002143-16-GB,Clinuvel Pharmaceuticals Limited,TRUE
2008-002144-42-BE,GlaxoSmithKline RD Limited,TRUE
2008-002145-22-DE,NeuroCode AG,FALSE
2008-002151-25-NL,AstraZeneca AB,TRUE
2008-002152-26-GB,The Royal Marsden Foundation Trust and The Institute of Cancer Research,FALSE
2008-002155-24-BE,"Eli Lilly and Company Limited, UK",TRUE
2008-002156-14-PL,FUNDATION OF EXPERIMENTAL AND CLINICAL ONCOLOGY,FALSE
2008-002157-21-IT,NOVO NORDISK,TRUE
2008-002158-40-BE,Pfizer Inc,TRUE
2008-002159-25-FR,Institut Gustave Roussy,FALSE
2008-002160-34-GB,EleosInc Limited,TRUE
2008-002164-34-DE,H. Lundbeck A/S,TRUE
2008-002169-30-GB,"Greater Glasgow Health Board, Research and Development Department / Senior Contracts Manager,Research and Enterprise,University of Glasgow",FALSE
2008-002171-27-ES,"Instituto Cientfico y Tecnolgico de Navarra, SA. ICT.",FALSE
2008-002177-13-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-002183-34-ES,"Celtic Pharma Development Services Bermuda, Ltd.",TRUE
2008-002185-60-DE,"Mundipharma Medical Company, Basel",TRUE
2008-002191-98-ES,Servicio de Nefrologia-Hospital Universitario Vall dHebron,FALSE
2008-002195-10-NL,HOVON Foundation,FALSE
2008-002197-35-DE,Krankenhaus Nordwest GmbH,FALSE
2008-002199-88-FR,Novo Nordisk A/S,TRUE
2008-002202-18-IT,ISTITUTO NAZIONALE PER LA CURA TUMORI,FALSE
2008-002204-25-BE,Biogen Idec Ltd,TRUE
2008-002205-40-FI,GlaxoSmithKline,TRUE
2008-002206-20-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-002208-24-CZ,"Pfizer Inc., 235 East 42nd Street,New York,NY 10017",TRUE
2008-002209-38-IT,NovaCardia Inc.,FALSE
2008-002210-22-GB,"Janssen Oncology, Inc.",TRUE
2008-002213-51-FI,"Puolustusvoimat, Sotilaslketieteen keskus",FALSE
2008-002219-42-AT,Mundipharma Research Limited,TRUE
2008-002221-36-DE,"Merck Serono International, An affiliate of Merck KGaA, Darmstadt, Germany",TRUE
2008-002226-11-DE,Charit - Unversittsmedizin Berlin,FALSE
2008-002230-30-FI,AstraZeneca AB,TRUE
2008-002231-32-BE,Astellas Pharma Europe Ltd.,TRUE
2008-002236-15-NL,Academic Medical Center,FALSE
2008-002237-73-DK,"Dept. of Pharmacology, Aarhus University",FALSE
2008-002242-34-DK,Center for neuropsykiatrisk Schrizofreniforskning,FALSE
2008-002244-42-GB,Kings College London / Guys and St Thomas NHS Foundation Trust,FALSE
2008-002246-33-IT,AZIENDA OSPEDALIERA L. SACCO A.O. DI RILIEVO NAZIONALE,FALSE
2008-002247-16-BE,Janssen-Cilag International N.V.,TRUE
2008-002248-40-DE,Eli Lilly and Company,TRUE
2008-002260-33-IT,Bristol-Myers Squibb Internaltional Corporation,TRUE
2008-002263-13-BE,Bayer HealthCare AG,TRUE
2008-002264-34-BG,LETI Pharma GmbH,TRUE
2008-002269-29-DE,Universittsklinikum Heidelberg,FALSE
2008-002273-12-IT,OSPEDALE POLICLINICO S. MATTEO,FALSE
2008-002277-13-DE,MCM Klosterfrau Vertriebs GmbH,TRUE
2008-002278-37-DE,Johann Wolfgang Goethe Universitt,FALSE
2008-002280-14-FR,Pierre Fabre Mdicament,TRUE
2008-002281-55-ES,Merck Farma y Qumica S.L,TRUE
2008-002284-13-DE,"CombinatoRx, Incorporated",TRUE
2008-002286-32-GB,Queen Mary Medical University of London,FALSE
2008-002287-33-GB,Belfast Health and Social Care Trust / Queens University Belfast,FALSE
2008-002288-14-GB,University of Birmingham,FALSE
2008-002292-27-IT,OSPEDALE POLICLINICO S. MATTEO,FALSE
2008-002295-10-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2008-002298-11-FR,F. Hoffmann-La Roche Ltd,TRUE
2008-002299-92-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2008-002301-38-EE,GlaxoSmithKline Research and Development Ltd,TRUE
2008-002302-18-DE,"Amicus Therapeutics, Inc.",TRUE
2008-002305-40-DE,Steigerwald Arzneimittelwerk GmbH,TRUE
2008-002306-19-GB,University of Rochester,FALSE
2008-002308-24-NL,University Medical Centre Nijmegen St Radboud,FALSE
2008-002309-38-BE,Novartis Pharma Services AG,TRUE
2008-002310-22-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2008-002311-40-IT,A.I.E.O.P. - ASSOCIAZIONE  ITALIANA EMATOLOGIA ONCOLOGIA PEDIATRICA,FALSE
2008-002314-21-IT,A. MENARINI I.F.R.,TRUE
2008-002315-41-BE,"Ardea Biosciences, Inc.",TRUE
2008-002317-40-DE,Perrigo Israel Pharmaceuticals Ltd.,TRUE
2008-002318-22-LV,Novartis Pharma Services AG,TRUE
2008-002319-42-IT,Eli Lilly and Company Limited,TRUE
2008-002320-29-BE,"Exelixis, Inc.",TRUE
2008-002322-11-GB,Cambridge University Hospitals NHS Foundation Trust / University of Cambridge,FALSE
2008-002325-37-DE,"Department of Medicine I, University Hospital St. Josef-Hospital, Ruhr University Bochum",FALSE
2008-002326-11-ES,"Pharma Mar, S.A",TRUE
2008-002332-15-SE,AstraZeneca AB,TRUE
2008-002333-75-EE,Vifor International Inc.,TRUE
2008-002335-32-GB,The University of Leeds,FALSE
2008-002336-15-GB,Kings College London / Kings College Hospital NHS Foundation Trust,FALSE
2008-002338-31-DE,Hannover Medical School,FALSE
2008-002340-42-DE,Biotec Pharmacon ASA,TRUE
2008-002343-16-IT,POLICLINICO UNIVERSITARIO AGOSTINO GEMELLI,FALSE
2008-002345-23-BE,"Pfizer Inc. 235 East 42nd Street, New York, NY10017",TRUE
2008-002346-30-FI,Esko Kemppainen,FALSE
2008-002352-20-BE,Actelion Pharmaceuticals Ltd,TRUE
2008-002354-38-GB,Merck Serono Ltd,TRUE
2008-002356-18-PL,medac Gesellschaft fr klinische Spezialprparate mbH,TRUE
2008-002359-26-DE,Stiefel Laboratories,TRUE
2008-002360-33-SE,GlaxoSmithKline Biologicals,TRUE
2008-002361-31-FR,Gilead Sciences Incorporated,TRUE
2008-002362-66-BE,GlaxoSmithKline Biologicals,TRUE
2008-002367-14-DK,Vejle Sygehus,FALSE
2008-002369-29-DE,MSE Pharmazeutika GmbH,TRUE
2008-002373-12-GB,University of Dundee,FALSE
2008-002376-95-GB,University Hospital Birmingham NHS Foundation Trust,FALSE
2008-002378-37-NL,National Institute of Health and the Environment RIVM,FALSE
2008-002380-14-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-002381-55-ES,"ROCHE FARMA, S.A.",TRUE
2008-002383-34-IT,JANSSEN-CILAG,TRUE
2008-002384-13-IT,JANSSEN-CILAG,TRUE
2008-002387-33-BE,Hpital Erasme,FALSE
2008-002390-13-SE,University Hospital,FALSE
2008-002391-97-BE,University Hospital Antwerp Department Respiratory Medicine,FALSE
2008-002392-27-FR,"Pfizer Inc. 235 East 42nd Street, New York, NY 10017",TRUE
2008-002396-28-BE,"Infinity Pharmaceuticals, Inc.",TRUE
2008-002399-92-DE,MedPharm Ltd.,TRUE
2008-002418-23-IS,Stiefel Laboratories Inc.,TRUE
2008-002421-37-FI,"Pfizer Ltd., Ramsgate Road, Sandwich, Kent, CT13 9NJ, UK",TRUE
2008-002426-10-GB,Napp Pharmaceuticals Ltd,TRUE
2008-002427-90-FR,SUBSTIPHARM Dveloppement,TRUE
2008-002428-27-DK,Mundipharma Research Limited,TRUE
2008-002439-33-LT,MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG SA,TRUE
2008-002446-39-FR,Clinuvel Pharmaceuticals Limited,TRUE
2008-002447-16-BE,GlaxoSmithKline Biologicals,TRUE
2008-002454-37-IT,ISTITUTO NAZIONALE PER LA CURA TUMORI,FALSE
2008-002455-25-FR,"BIAL - Portela  C, SA",TRUE
2008-002457-20-BE,Wyeth Research Division of Wyeth Pharmaceuticals Inc.,TRUE
2008-002467-13-GB,Northern Health and Social Care Trust,FALSE
2008-002471-27-FR,Assistance Publique Hopitaux de marseille,FALSE
2008-002472-99-DE,Evotec Neurosciences GmbH,TRUE
2008-002498-11-GB,McNeil AB,TRUE
2008-002500-26-SK,Sanofi-Aventis Recherche  Dveloppement,TRUE
2008-002501-39-NL,MedaPharma,TRUE
2008-002518-23-DE,"NV Organon, part of Schering-Plough Corporation",TRUE
2008-002560-34-BE,Eli Lilly and Company,TRUE
2008-002562-60-FR,PIERRE FABRE MEDICAMENT,TRUE
2008-002578-36-FR,CHRU de LILLE,FALSE
2008-002580-13-NL,GlaxoSmithKline,TRUE
2008-002599-86-GB,Guys and St Thomas Foundation NHS Trust / Kings College London,FALSE
2008-002601-40-FR,LFB BIOTECHNOLOGIES,TRUE
2008-002602-20-BE,Novartis Vaccines and Diagnostics S.r.l.,TRUE
2008-002606-18-FR,Astrazeneca AB,TRUE
2008-002607-12-GB,Central Manchester Manchester Childrens University Hospitals NHS Trust,FALSE
2008-002608-25-BE,AstraZeneca AB,TRUE
2008-002610-21-NL,Academic Medical Centre,FALSE
2008-002623-85-IT,Wyeth Research Division of Wyeth Pharmaceuticals Inc. Clinical Research and Development,TRUE
2008-002626-11-SE,Dept of Neurology,FALSE
2008-002627-90-GB,Royal Liverpool and Broadgreen University Hospitals NHS Trust / University of Liverpool,FALSE
2008-002628-27-DE,Novartis Pharma Services AG,TRUE
2008-002631-33-DE,Novartis Pharma Services AG,TRUE
2008-002632-15-DE,Birken GmbH,TRUE
2008-002636-15-SE,Uppsala University Childrens Hospital,FALSE
2008-002638-31-NL,LUMC,FALSE
2008-002642-32-GB,Warner Chilcott UK Limited,TRUE
2008-002644-42-GB,Pharmaxis Pharmaceuticals Limited,TRUE
2008-002646-35-BE,Movetis NV,TRUE
2008-002647-16-GB,Institut de Recherches Internationales Servier,TRUE
2008-002649-22-ES,"AstraZeneca Farmacutica Spain, S.A.",TRUE
2008-002650-38-FI,Organisation name was not entered,FALSE
2008-002651-24-BE,"MedImmune, LLC",TRUE
2008-002653-21-BE,"Janssen-Cilag International NV, Turnhoutseweg 30, 2340 Beerse, Belgium",TRUE
2008-002655-24-DE,SantoSolve A/S,TRUE
2008-002661-30-IT,AZIENDA OSPEDALIERA L. SACCO A.O. DI RILIEVO NAZIONALE,FALSE
2008-002662-56-IT,AZIENDA OSPEDALIERA DI PARMA,FALSE
2008-002667-13-DE,University Clinic of Heidelberg,FALSE
2008-002668-32-BE,Oasmia Pharmaceutical AB,TRUE
2008-002670-36-BE,Mundipharma Research GmbH  Co. KG,TRUE
2008-002671-27-DK,Department of Medical Gastroenterology,FALSE
2008-002672-95-NL,University Medical Centre Nijmegen St Radboud,FALSE
2008-002673-13-DE,PSKS,FALSE
2008-002675-27-SK,"Otsuka Pharmaceutical Development  Commercialization, Inc.",TRUE
2008-002676-10-BE,"Otsuka Pharmaceutical Development  Commercialization, Inc.",TRUE
2008-002679-29-HU,GALDERMA RD SNC,TRUE
2008-002680-13-ES,Fundacion para la Investigacin Hospital Universitario Doctor Peset,FALSE
2008-002681-63-GB,"Research and Innovation Services, University of Dundee",FALSE
2008-002684-14-IT,IIL INTERGRUPPO ITALIANO LINFOMI ONLUS,FALSE
2008-002686-30-GB,Christie Hospital NHS Foundation Trust,FALSE
2008-002689-68-NL,"Isala Klinieken, location Sophia",FALSE
2008-002690-12-DK,Glostrup Hospital,FALSE
2008-002691-10-AT,Baxter Innovations GmbH,TRUE
2008-002693-35-FR,Eli Lilly and Company Ltd,TRUE
2008-002694-13-ES,Fundacin Biomdica del CHUVI,FALSE
2008-002695-94-ES,Fundaci Lluita contra la SIDA,FALSE
2008-002696-27-BE,Hexal AG,TRUE
2008-002697-35-IT,AZIENDA OSPEDALIERA DI PARMA,FALSE
2008-002699-83-BE,"Otsuka Pharmaceutical Development  Commercialization, Inc.",TRUE
2008-002700-25-ES,Francisco Muoz Negrete,FALSE
2008-002701-40-FR,Centre Hospitalier Rgional et Universitaire de Lille,FALSE
2008-002703-20-IT,MOLMED,TRUE
2008-002705-38-CZ,HARRAS Pharma Curarina Arzneimittel GmbH,TRUE
2008-002707-10-PL,POLICHEM S.A.,TRUE
2008-002708-25-BE,Janssen-Cilag International N.V.,TRUE
2008-002711-41-GB,University of Dundee Research  Innovation Services,FALSE
2008-002713-40-AT,Merz Pharmaceuticals GmbH,TRUE
2008-002714-22-AT,Medizinische Universitt Innsbruck - Institut fr gerichtliche Medizin,FALSE
2008-002715-40-IT,CENTRO DI RIFERIMENTO ONCOLOGICO DI AVIANO,FALSE
2008-002721-37-DE,"Medizinische Fakultt der TU-Mnchen, vertreten durch den Dekan",FALSE
2008-002723-85-IT,JANSSEN CILAG INTERNATIONAL NV,TRUE
2008-002724-29-IT,ISTITUTO PER LINFANZIA BURLO GAROFOLO,FALSE
2008-002727-87-FR,CHU TOULOUSE,FALSE
2008-002730-30-FR,Institut Bergoni - Centre Rgional de Lutte Contre le Cancer de Bordeaux et du Sud-ouest,FALSE
2008-002731-32-DE,Boehringer Ingelheim Pharma GmbH  Co. KG,TRUE
2008-002733-70-IT,"MERCK  CO., INC.",TRUE
2008-002735-32-NL,Emotional Brain,TRUE
2008-002736-15-IT,AZIENDA OSPEDALIERA OSPEDALE S. SALVATORE,FALSE
2008-002737-76-FR,Centre Hospitalier Universitaire de Besanon,FALSE
2008-002740-42-BE,Pharmaxis Pharmaceuticals Limited,TRUE
2008-002741-23-DE,Berufsgenossenschaftliche Universittsklinik Bergmannsheil GmbH,FALSE
2008-002747-16-DE,GlaxoSmithKline RD,TRUE
2008-002750-38-IT,Alcon Research Ltd,TRUE
2008-002758-39-IT,ELI LILLY,TRUE
2008-002760-34-FR,"Alcon Research, Ltd.",TRUE
2008-002765-31-DE,Avontec GmbH,TRUE
2008-002768-32-DE,Freistaat Bayern,FALSE
2008-002769-30-IT,MERCK SERONO SA,TRUE
2008-002774-34-NL,"Pfizer Inc,235 East 42nd Street,New York,NY 10017",TRUE
2008-002775-28-FR,Centre Georges Franois Leclerc,FALSE
2008-002780-13-BE,"Alcon Research, Ltd.",TRUE
2008-002781-66-BE,"Alcon Research, Ltd.",TRUE
2008-002782-32-BE,"Millennium Pharmaceuticals, Inc.",TRUE
2008-002783-33-BE,"Millennium Pharmaceuticals, Inc.",TRUE
2008-002784-14-BE,Takeda Development Centre Europe Ltd.,TRUE
2008-002791-10-GR,Hellenic Cooperative Oncology Group HeCOG,FALSE
2008-002792-28-NL,Leiden University Medical Center,FALSE
2008-002794-13-DE,Bionorica AG,TRUE
2008-002795-96-DE,Novartis Pharma Services AG,TRUE
2008-002797-36-HU,Novartis Pharma Services AG,TRUE
2008-002803-17-AT,"Med. Univ. Wien, Klinik Innere Medizin I, Intensivstation",FALSE
2008-002807-21-AT,"MUW, Universittsklinik fr Innere Medizin III, Abteilung fr Nephrologie und Dialyse",FALSE
2008-002819-40-BE,F. Hoffmann-La Roche Ltd,TRUE
2008-002838-30-IT,ISTITUTO SCIENTIFICO ROMAGNOLO PER LO STUDIO E LA CURA DEI TUMORI,FALSE
2008-002841-21-IT,Eli Lilly and Company,TRUE
2008-002843-18-BE,Eisai Limited,TRUE
2008-002844-40-NL,Leiden University Medical Center,FALSE
2008-002846-51-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-002848-41-NL,Novartis Pharma Services AG,TRUE
2008-002849-23-BE,Sanofi-Aventis Recherche  Dveloppement,TRUE
2008-002854-39-DE,Novartis Pharma Services AG,TRUE
2008-002855-26-IT,CHELSEA THERAPEUTICS INC.,TRUE
2008-002857-18-FI,Eli Lilly and Company,TRUE
2008-002878-35-IT,ISTITUTO GIANNINA GASLINI,FALSE
2008-002898-12-BE,Novartis Pharma Services AG,TRUE
2008-002901-38-FI,H. Lundbeck A/S,TRUE
2008-002902-20-SI,Onkoloki intitut Ljubljana,FALSE
2008-002958-37-IT,ISTITUTO EUROPEO DI ONCOLOGIA,FALSE
2008-002978-35-IT,AZIENDA OSPEDALIERA L. SACCO A.O. DI RILIEVO NAZIONALE,FALSE
2008-002982-30-BE,University Hospital Ghent,FALSE
2008-002983-32-BE,Novartis Pharma Services AG,TRUE
2008-002985-70-DE,University of Magdeburg,NA
2008-002986-30-FR,Novartis Pharma Services AG,TRUE
2008-002999-98-FI,Helena Kallio,FALSE
2008-003003-31-BE,EORTC Headquarters,FALSE
2008-003005-14-IT,ASSOCIAZIONE MALATTIE SANGUE,FALSE
2008-003006-34-NO,Oslo Universitetssykehus,FALSE
2008-003008-72-CZ,Novartis Vaccines and Diagnostics S.r.l,TRUE
2008-003011-12-GB,University of Leeds,FALSE
2008-003012-35-GB,Leeds Teaching Hospitals NHS Trust,FALSE
2008-003015-12-ES,Unidad de Trasplantes y Terapia Celular  del Hospital Universitario Central de Asturias,FALSE
2008-003016-35-BE,Novartis Pharma Services AG,TRUE
2008-003059-56-IT,ISTITUTO NEUROLOGICO CARLO BESTA,FALSE
2008-003064-19-DE,Universitt Leipzig,FALSE
2008-003079-32-BE,Celgene Corporation,TRUE
2008-003098-42-CZ,Biogen Idec Ltd,TRUE
2008-003118-86-HU,Boehringer Ingelheim RCV GmbH  Co KG,TRUE
2008-003120-37-DE,Medizinische Fakultt der Otto von Guericke Universitt Magdeburg,FALSE
2008-003123-24-SE,Uppsala University,FALSE
2008-003138-33-FI,Scandinavian Prostate Cancer Group SPCG,FALSE
2008-003139-19-SE,Novartis Pharma Services AG,TRUE
2008-003140-10-ES,"Cellerix, S.A.",TRUE
2008-003160-19-IT,G.O.N.O. - GRUPPO ONCOLOGICO NORD OVEST,FALSE
2008-003168-20-GB,BELFAST HEALTH  SOCIAL CARE TRUST - BELFAST CITY HOSPITAL,FALSE
2008-003169-19-IE,Sigmoid Pharma Ltd,TRUE
2008-003173-40-IT,ROCHE,TRUE
2008-003174-18-DE,Universittsklinikum Heidelberg,FALSE
2008-003175-45-BE,Cancer International Research Group,TRUE
2008-003176-21-BE,Cancer International Research Group,TRUE
2008-003178-17-ES,"Merck  Co., Inc.",TRUE
2008-003180-39-DK,Ortopdkirurgisk Afdeling rhus Universitetshospital,FALSE
2008-003183-19-FR,Bristol Myers Squibb International Corporation,NA
2008-003185-26-IT,AZIENDA OSPEDALIERA OSPEDALI RIUNITI DI BERGAMO A.O. DI RILIEVO NAZIONALE,FALSE
2008-003189-25-ES,"ASOCIACION PARA LA INVESTIGACION Y TRATAMIENTO DE ENFERMEDADES RENALES AITER,",FALSE
2008-003190-41-DE,Helsinn Healthcare SA,TRUE
2008-003191-21-BE,"Cardiokine Biopharma, LLC",TRUE
2008-003196-48-FR,PIERRE FABRE MEDICAMENT,TRUE
2008-003199-23-LT,Novartis Pharma Services AG,TRUE
2008-003202-33-IT,ISTITUTO  CLINICO  HUMANITAS,FALSE
2008-003203-32-HU,Wyeth Research Division of Wyeth Pharmaceuticals Inc.,TRUE
2008-003207-30-ES,NOVARTIS FARMACEUTICA S.A,TRUE
2008-003208-68-FR,Hospices Civils de Lyon,FALSE
2008-003209-16-IT,ISTITUTO PER LINFANZIA BURLO GAROFOLO,FALSE
2008-003210-10-BE,"Pfizer Inc., 235 East 42nd Street, New York, NY 10017",TRUE
2008-003213-27-DE,"ORTHO BIOTECH, Division of JANSSEN-CILAG GmbH",TRUE
2008-003214-94-IT,OSPEDALE MAGGIORE DI MILANO IRCCS,FALSE
2008-003215-13-DE,Bayer Consumer Care AG,TRUE
2008-003224-31-IT,AZIENDA OSPEDALIERA DI PADOVA,FALSE
2008-003225-16-FI,Organisation name was not entered,FALSE
2008-003226-42-FI,Bayer HealthCare AG,TRUE
2008-003230-22-IT,NOVARTIS FARMA,TRUE
2008-003231-20-BE,KULeuven,FALSE
2008-003235-20-FI,NOPHO,FALSE
2008-003240-11-DE,LifeCycle Pharma A/S,TRUE
2008-003241-89-FR,LifeCycle Pharma A/S,TRUE
2008-003244-11-IT,ISTITUTO PER LINFANZIA BURLO GAROFOLO,FALSE
2008-003246-28-IT,CENTRO DI RIFERIMENTO ONCOLOGICO DI BASILICATA,FALSE
2008-003249-10-DE,University of the Saarland,FALSE
2008-003250-15-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2008-003251-74-IT,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI,FALSE
2008-003252-30-GB,Aston University,FALSE
2008-003253-32-FR,Centre Hospitalier Universitaire de Nantes,FALSE
2008-003256-29-DE,Charit  Universittsmedizin Berlin,FALSE
2008-003258-14-BE,Amgen Inc,TRUE
2008-003279-28-BE,Laboratoires Tha,TRUE
2008-003280-40-NL,Public Health Service Amsterdam,FALSE
2008-003281-25-IT,OSPEDALE MAGGIORE DI MILANO IRCCS,FALSE
2008-003283-20-ES,F. Hoffmann-La Roche Ltd,TRUE
2008-003284-39-FR,sanofi-aventis France,TRUE
2008-003285-26-DE,"Universitt Mainz, Klinik und Poliklinik fr Kinder- und Jugendpsychiatrie und -psychotherapie",FALSE
2008-003287-18-BE,University Antwerp / University Hospital Leuven gasthuisberg,FALSE
2008-003290-41-BE,Lung Rx,TRUE
2008-003292-42-BE,Amgen Inc,TRUE
2008-003293-18-GB,Belfast Health and Social Care Trust / Queens University Belfast,FALSE
2008-003303-31-IT,Bayer HealthCare AG,TRUE
2008-003314-97-BE,Bristol Myers Squibb International Corporation,TRUE
2008-003316-36-IT,CENTRO DI RIFERIMENTO ONCOLOGICO DI AVIANO,FALSE
2008-003318-81-DE,GlaxoSmithKline Biologicals,TRUE
2008-003322-42-HU,"Tarsa Therapeutics, Inc.",TRUE
2008-003325-17-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-003327-23-HU,Endo Pharmaceuticals Solutions Inc,TRUE
2008-003328-45-SE,Sahlgrenska Universitetssjukhuset,FALSE
2008-003331-20-DE,"Technical University Munich, Klinikum rechts der Isar",FALSE
2008-003333-25-BG,"Supernus Pharmaceuticals, Inc.",TRUE
2008-003334-19-BG,"Supernus Pharmaceuticals, Inc.",TRUE
2008-003336-38-DK,Department of Medical Research,FALSE
2008-003337-24-IT,CENTRO DI RIFERIMENTO ONCOLOGICO DI BASILICATA,FALSE
2008-003338-41-ES,Cristina Gmez Oliva,FALSE
2008-003340-11-DE,JANSSEN-CILAG GmbH,TRUE
2008-003341-88-FI,Klaus Olkkola,FALSE
2008-003342-29-IT,ISTITUTI FISIOTERAPICI OSPITALIERI,FALSE
2008-003346-28-SE,"Landstinget Vstmanland, Division Kirurgi, Operationskliniken",FALSE
2008-003349-97-NL,Roessingh ResearchDevelopment,FALSE
2008-003359-58-GB,CPS Research,TRUE
2008-003360-19-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-003362-26-DE,Almirall Hermal GmbH,TRUE
2008-003364-19-FR,Bristol-Myers Squibb International Corporation,TRUE
2008-003365-29-ES,Grupo de Investigacin en Oncologa Mdica del Hospital de Navarra,FALSE
2008-003367-40-FR,CHU de Rouen,FALSE
2008-003368-21-IT,ISTITUTO PER LINFANZIA BURLO GAROFOLO,FALSE
2008-003371-53-CZ,Fakultn nemocnice u svat Anny,FALSE
2008-003375-41-FR,sanofi-aventis France,TRUE
2008-003376-21-ES,Servicio Hepatologa. Hospital Vall dHebron,FALSE
2008-003377-41-LT,"Merck  Co., Inc.",TRUE
2008-003379-28-SI,"Merck  Co, Inc.",TRUE
2008-003382-22-DE,Dr. Kade Pharmazeutische Fabrik GmbH,TRUE
2008-003387-18-GB,University of Dundee,FALSE
2008-003389-25-BE,Celgene Corporation,TRUE
2008-003392-40-DE,Universitt Marburg,FALSE
2008-003395-22-SE,GlaxoSmithKline Consumer Healthcare,TRUE
2008-003396-52-FR,European Organisation for Research and Treatment of Cancer,FALSE
2008-003397-17-NL,Mitsubishi Tanabe Pharma Corporation,TRUE
2008-003418-88-BE,Amgen Inc,TRUE
2008-003421-17-CZ,Institut de Recherches Internationales Servier,TRUE
2008-003423-23-FR,ASSISTANCE PUBLIQUE - HOPITAUX DE PARIS AP-HP,FALSE
2008-003438-12-ES,Fundacin SEIMC-GESIDA,FALSE
2008-003439-18-BE,AstraZeneca AB,TRUE
2008-003458-13-IT,TAKEDA EUROPE RESEARCH  DEVELOPMENT CENTRE LTD,TRUE
2008-003459-64-ES,Takeda Global Research  Development Centre Europe Ltd.,TRUE
