entity_id,canonical,legal_entity,parent,entity_type,confidence,decided_by,decided_at_utc,model_id,prompt_version,merged_into,note
ent_000912,Department of Medical Gastroenterology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000913,Department of Medicine,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000914,Department of Medicine and Endocrinology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000915,Department of Nephrology (unspecified),,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000916,Department of Neurology (unspecified),,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000917,"Department of Neuroscience, neurology",,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000918,Department of Oncology,,,unknown,0.35,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000919,Department of Ophthalmology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000920,Department of Orthopaedics IKE,,,unknown,0.5,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000921,Department of Pharmacology and Toxicology (unspecified),,,unknown,0.4,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000922,"Department of Plastic Surgery, Breast and Burns Treatment",,,unknown,0.55,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000923,Department of Psychiatry,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000924,Department of Pulmonology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000925,Department of Rheumatology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000926,"Dept of medical sciences, Rheumatology",,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000927,Dept. Child & Adolescent Psychiatry,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000928,Dept. of Clinical Immunology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000929,Dept. of Growth and Reproduction,,,unknown,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000930,Dept. of Internal Medicine,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000931,Derby Hospitals NHS Foundation Trust,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000932,Derma Sciences,Derma Sciences Inc,,industry,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000933,Dermal Laboratories,Dermal Laboratories Ltd,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000934,Dermira,,Eli Lilly,industry,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000935,DeuterOncology,,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000936,Deutsche Homoopathie-Union,DHU-Arzneimittel GmbH & Co. KG,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000937,Deutsche Sporthochschule Köln,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000938,Deutsches Herzzentrum Berlin,,,hospital,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000939,Deutsches Herzzentrum Muenchen,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000940,Deutsches Herzzentrum München,,,hospital,0.92,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000941,Deutsches Krebsforschungszentrum,Stiftung des offentlichen Rechts,,public_body,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000942,Deutsches Zentrum fur Neurodegenerative Erkrankungen,Deutsches Zentrum Fuer Neurodegenerative Erkrankungen e.V.,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000943,Develco Pharma,Develco Pharma Schweiz AG,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000944,Deventer Ziekenhuis,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000945,DexTech Medical,DexTech Medical AB,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000946,DiaMedica,DiaMedica Inc. / DiaMedica USA Inc. / Diamedica Therapeutics Inc.,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000947,Diagnostic Centre of Pcs,,,hospital,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000948,Diakonhjemmet Hospital,Diakonhjemmet Sykehus AS,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000949,Diamyd,Diamyd Medical AB / Diamyd Therapeutics AB,,industry,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000950,Diater,Diater Laboratorio de Diagnostico y Aplicaciones Terapeuticas S.A.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000951,Diatos,Diatos S.A.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000952,Dice Therapeutics,Dice Therapeutics Inc.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000953,Dicerna Pharmaceuticals,"Dicerna Pharmaceuticals, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000954,Dicot AB,Dicot AB,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000955,Dieter Hoelzer,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000956,Dip. Pediatria UOC Gastroenterologia ed Epatologia Pediatrica,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000957,Dipartimento di Medicina,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000958,Dipartimento di Medicina Clinica e Sperimentale,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000959,Dipartimento di Pediatria,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000960,"Dipartimento di Scienze Chirurgiche, Oncologiche e Gastroenterologiche",,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000961,Direction Centrale du Service de Sante des Armees,,,public_body,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000962,Disphar International,Disphar International B.V.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000963,Diurnal,Diurnal Limited,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000964,Division of Rheumatology,,,unknown,0.3,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000965,Division of Special and Environmental Dermatology,,,unknown,0.4,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000966,Dolnoslaskie Centrum Chorob Serca Medinet,Dolnoslaskie Centrum Chorob Serca Im. Prof. Zbigniewa Religi Medinet Sp. z o.o.,,hospital,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000967,Domain Therapeutics,Domain Therapeutics Australia Pty Limited,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000968,Dompé,Dompé Farmaceutici S.p.A.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000969,Dompé Biotec,Dompe Biotec,Dompé Farmaceutici,industry,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000970,Dompé Farmaceutici,Dompe' Farmaceutici S.p.A.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_000968,"Dompé and Dompé Farmaceutici are the same company (name with/without legal descriptor). Biogen stands alone. Biogen-Dompé is a joint-venture brand and Dompé Biotec is a separately traded subsidiary, so both are left on their own."
ent_000971,Dow Pharmaceutical Sciences,"Dow Pharmaceutical Sciences, Inc.",,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000972,Dr Reddy's Laboratories,Dr Reddy's Laboratories Limited,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_000980,Punctuation variant of the same company.
ent_000973,Dr. Antonio Osuna Ortega,,,individual,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000974,Dr. August Wolff,Dr. August Wolff GmbH & Co. KG Arzneimittel,,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000975,Dr. Carlos Serra,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000976,Dr. Falk Pharma,Dr. Falk Pharma GmbH,,industry,0.96,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000977,Dr. Franz Köhler Chemie,Dr. Franz Köhler Chemie GmbH,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000978,Dr. Gerhard Mann chem.-pharm. Fabrik,Dr. Gerhard Mann chem.-pharm. Fabrik GmbH,,industry,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000979,Dr. Kade Pharmazeutische Fabrik,Dr. Kade Pharmazeutische Fabrik GmbH,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000980,Dr. Reddy's Laboratories,,,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000981,Dr. Willmar Schwabe,Dr. Willmar Schwabe GmbH & Co. KG,,industry,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000982,Drug Delivery Solutions,Drug Delivery Solutions ApS,MC2 Biotek Group,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000983,Drugs for Neglected Diseases initiative,,,charity,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000984,DuPont Nutrition and Health Active Nutrition,,,industry,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000985,Duke Clinical Research Institute,,,academic,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000986,Duke Street Bio,Duke Street Bio Limited,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000987,Duke University,,,academic,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000988,Durata Therapeutics,Durata Therapeutics International B.V. / Inc,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000989,Dutch Cancer Society,,,charity,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000990,Dutch Childhood Oncology Group,,,cooperative_group,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000991,Dutch Colorectal Cancer Group,,,cooperative_group,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000992,Dutch Growth Research Foundation,,,foundation,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000993,Dutch Kidney Foundation,,,foundation,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000994,Dutch Working Group on Immunotherapy of Oncology (WIN-O),,,cooperative_group,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000995,Dyax,Dyax Corp.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000996,E-Pharma Trento,,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000997,EANM Forschungs,EANM Forschungs GmbH / EANM Research Ltd.,,network,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_000998,EAU Research Foundation,,,foundation,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_000999,EB Haus Austria,Gemeinnuetzige Salzburger Landeskliniken Betriebsgesellschaft mbH,,hospital,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001000,ECRI,,,unknown,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001001,EIP Pharma,EIP Pharma Inc,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001002,EM-kliniken,,,unknown,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001003,ENYO Pharma,ENYO Pharma SA,,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001004,EORTC,,,cooperative_group,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001005,EPIX Pharmaceuticals,"Epix Pharmaceuticals, Inc.",,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001006,ESBATech,"ESBATech, an Alcon Biomedical Research Unit LLC",Alcon,industry,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001007,ETOP IBCSG Partners Foundation,,,foundation,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001008,EVELO Biosciences,EVELO Biosciences Inc.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001009,EVER Neuro Pharma,EVER Neuro Pharma GmbH,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001010,East Kent Hospitals NHS Trust,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001011,East Sussex NHS Trust,,,hospital,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001012,East and North Hertfordshire NHS Trust,,,hospital,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001013,Eberhard Karls Universität Tübingen,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001014,Eden Biologics,"Eden Biologics, Inc., Taiwan",,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001015,Edge Therapeutics,"Edge Therapeutics, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001016,Edinburgh Molecular Imaging,Edinburgh Molecular Imaging Ltd.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001017,Eero Pesonen,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001018,Egis Pharmaceuticals,Egis Gyógyszergyár Nyrt.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001019,Eidos Therapeutics,"Eidos Therapeutics, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001020,Eiger BioPharmaceuticals,"Eiger BioPharmaceuticals, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001021,Eisai,,,industry,0.97,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001022,Elan,Elan Pharma International Ltd / Elan Regulatory Holdings Ltd / Elan Pharma Ltd.,,industry,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001023,Electra Therapeutics,"Electra Therapeutics, Inc.",,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001024,Eledon Pharmaceuticals,Eledon Pharmaceuticals Inc.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001025,Elevar Therapeutics,"Elevar Therapeutics, Inc",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001026,Elevation Pharmaceuticals,"Elevation Pharmaceuticals, Inc.",,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001027,Eli Lilly,,,industry,0.96,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001028,Elpen Pharmaceutical,Elpen Pharmaceutical Co. Inc.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001029,Emalex Biosciences,"Emalex Biosciences, Inc.",,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001030,Emergent BioSolutions,"Emergent Product Development Seattle, LLC",,industry,0.8,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001031,Emergent Product Development UK,Emergent Product Development UK Ltd,,industry,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001032,Emilio Bouza Santiago,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001033,Emilio Garcia Garcia,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001034,Emotional Brain,Emotional Brain BV,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001035,Enanta Pharmaceuticals,"Enanta Pharmaceuticals, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001036,Enceladus Pharmaceuticals,Enceladus Pharmaceuticals BV,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001037,Endocrine Society of Czech Republic,,,public_body,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001038,Endocyte,"Endocyte, Inc.",Novartis,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001039,Enlivex Therapeutics,Enlivex Therapeutics Ltd.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001040,Enrique Alday,,,individual,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001041,Enrique Gomez-Barrena,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001042,Enrique Martinez Lopez,,,individual,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001043,Enrique Ortega Gonzalez,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001044,Enrique Perez Hernandez,,,individual,0.7,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001045,Enrique Rey Diaz-Rubio,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001046,Enrique de Madaria Pascual,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001047,Ente Ospedaliero Ospedali Galliera,,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001048,Enterome,Enterome SA,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001049,Enterprise Therapeutics,Enterprise Therapeutics Limited,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001050,EpiEndo Pharmaceuticals,EpiEndo Pharmaceuticals ehf.,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001051,Epifarma,Epifarma S.r.l.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001052,Epizyme,"Epizyme, Inc.",,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001053,Epsom and St Helier University Hospitals NHS Trust,,,hospital,0.85,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001054,Erasmus MC,Erasmus Medical Center,,hospital,0.95,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001055,Erasmus MC / Maasstad Hospital,,,hospital,0.5,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001056,Erasmus MC Kanker Instituut,,,hospital,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001057,Erasmus Medical Center,,,academic,0.6,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,ent_001054,"Erasmus MC and Erasmus Medical Center are the same hospital; the two Antoni van Leeuwenhoek variants differ only in punctuation. Maasstad stands alone; the combined 'Erasmus MC / Maasstad Hospital' entry is ambiguous and kept separate, as is the cancer institute sub-entity and Erasmus University."
ent_001058,Erasmus Universiteit Rotterdam,,,academic,0.85,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001059,Erempharma,Erempharma SAS,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001060,ErgoNex Pharma,ErgoNex Pharma GmbH,,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001061,Ernst-Moritz-Arndt Universität Greifswald,,,academic,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001062,EryDel,EryDel S.p.A.,,industry,0.99,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001063,Esbjerg Sygehus,,,hospital,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001064,Escient Pharmaceuticals,Escient Pharmaceuticals Inc.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001065,Especialidades Farmaceuticas Centrum,Especialidades Farmaceuticas Centrum S.A.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001066,Esperion Therapeutics,Esperion Therapeutics Inc.,,industry,0.98,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001067,Essa Pharma,Essa Pharma Inc. / Essa Pharmaceuticals Corp.,,industry,0.8,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001068,Esteban Ribera Pascuet,,,individual,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001069,Estetra,Estetra SPRL/SRL/S.A.,,industry,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001070,Esteve,Laboratorios Dr. Esteve S.A.,,industry,0.97,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001071,Ethicon,Ethicon Inc.,Johnson & Johnson,industry,0.95,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001072,Eunice Kennedy Shriver National Institute of Child Health and Human Development,,National Institutes of Health,public_body,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,,
ent_001073,European AIDS Treatment Network Infectious Disease Foundation (NEAT ID),,,foundation,0.9,model,2026-08-13T06:30:48Z,claude-opus-5,sponsor-mint-v2,ent_002242,Entry 2 is the full name of NEAT ID Foundation; same organisation.
ent_001074,European Association of Urology,,,public_body,0.75,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
ent_001075,European Commission,,,public_body,0.9,model,2026-08-13T06:30:48Z,claude-sonnet-5,sponsor-mint-v2,,
