raw_sponsor,entity_id,confidence,channel,reason,decided_by,decided_at_utc,model_id,prompt_version
AvenCell Europe GmbH,ent_000361,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avencell Therapeutics Inc.,ent_000361,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Aventis Inc.,ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Intercontinental - Sanofi-aventis,ent_002761,0.95,mint,"All sanofi-aventis subsidiaries, R&D divisions and legal variants of one group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pasteur MSD SNC,ent_002763,0.9,mint,"Joint venture, formerly Aventis Pasteur MSD; distinct from Sanofi Pasteur",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pharma,ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pharma Deutschland GmbH,ent_002761,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pharma Ltd trading as sanofi-aventis,ent_002761,0.95,mint,"All sanofi-aventis subsidiaries, R&D divisions and legal variants of one group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pharma Ltd.,ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pharma s.r.o.,ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Aventis Pharma, S.A.",ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aventis Pharmaceuticals Inc.,ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Aventis Pharmaceuticals, Inc.",ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Aventis Pharmaceuticals, Inc. a subsidiary of sanofi-aventis group",ent_002761,0.96,mint,All variants of Sanofi-Aventis/Aventis legal entities and divisions,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Avenzo Therapeutics Inc.,ent_003930,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Aveo Pharmaceuticals Inc.,ent_000059,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avera Pharmaceuticals Inc.,ent_000363,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Averitas Pharma Inc.,ent_003931,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avexa Limited,ent_003932,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avexxin AS,ent_003933,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Aviadobio Limited,ent_003934,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Avid Radiopharmaceuticals, Inc",ent_000364,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Avid Radiopharmaceuticals, Inc.",ent_000364,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avidity Biosciences Inc.,ent_003935,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avigen Inc,ent_003936,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avontec GmbH,ent_003938,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Avraham Pharmaceuticals Ltd.,ent_003939,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axalbion SA,ent_003940,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axcan Pharma Inc.,ent_007125,0.95,mint,All variants/subsidiaries of Axcan Pharma,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Axcan Pharma Inc. Axcan Pharma International BV is subsidiary of Axcan Pharma Inc.,ent_007125,0.95,mint,All variants/subsidiaries of Axcan Pharma,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Axcan Pharma S.A.,ent_007125,0.95,mint,All variants/subsidiaries of Axcan Pharma,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Axcella Health, Inc.",ent_003941,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axcentua Pharmaceuticals AB,ent_003942,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axelar AB,ent_003943,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axoltis Pharma,ent_003944,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axonyx Corporation,ent_000365,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axonyx Inc,ent_000365,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axonyx Inc.,ent_000365,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axovant Sciences Inc.,ent_007126,0.95,mint,Legal variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Axovant Sciences Limited,ent_007126,0.95,mint,Legal variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Axovant Sciences Ltd.,ent_007126,0.95,mint,Legal variants of the same company,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Axsome Therapeutics, Inc.",ent_003946,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axxonis Pharma AG,ent_000366,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Axxonis Pharma GmbH,ent_000366,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Ayala Pharmaceuticals, Inc.",ent_003947,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"Aytu BioPharma, Inc.",ent_003948,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Az Maria Middelares Gent,ent_000064,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azafaros B.V.,ent_003949,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azellon Ltd,ent_003950,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedale-Universita Padova,ent_000367,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Azienda Ospedaliera Fatebenefratelli e Oftalmico - Milano, Italy",ent_000369,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliera L. Sacco - Clinica Pediatrica,ent_000374,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera Ordine Mauriziano Di Torino,ent_000376,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliera Ospedali Riuniti Marche Nord,ent_000380,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera Papa Giovanni XXIII / AISF Associazione Italiana per lo Studio del Fegato,ent_000326,0.8,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera Universitaria Citta Della Salute E Della Scienza Di Torino,ent_000391,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliera Universitaria Gaetano Martino Messina / Azienda Ospedaliera Universitaria Gaetano Martino Messina,ent_003959,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliera Universitaria Integrata Verona,ent_000393,0.85,mint,Same Verona university hospital; research centre is part of it,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera Universitaria Meyer IRCCS,ent_000405,0.96,mint,All variants of the Meyer children's hospital in Florence,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera Universitaria S.Martino - U.O. Oncologia Medica - Genova,ent_000396,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliera Universitaria Senese,ent_000412,0.93,mint,All variants of the Siena university hospital.,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera di Padova,ent_000367,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliera di Perugia,ent_000398,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliera di Reggio Emilia Arcispedale S.Maria Nuova/IRCCS,ent_000269,0.9,mint,Same Reggio Emilia hospital/IRCCS variants,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Azienda Ospedaliera, Polo Universitario Luigi Sacco, Milano",ent_000374,0.9,mint,"Milan hospital, distinct",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Azienda Ospedaliero Universitaria Careggi, Firenze",ent_000402,0.97,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero Universitaria Delle Marche,ent_003964,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliero Universitaria Di Modena,ent_000415,0.9,mint,"University hospital (Policlinico) of Modena, incl. department string",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero Universitaria Meyer IRCCS,ent_000405,0.96,mint,All variants of the Meyer children's hospital in Florence,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero Universitaria Pisana,ent_000406,0.93,mint,All variants of the Pisa university hospital; 'Azienda Ospedaliera Pisana' is the former name of the same institution.,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria Di Bologna IRCCS Istituto Di Ricerca E Di Cura A Carattere Scientifico,ent_000414,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria Maggiore Della Carita,ent_000404,0.95,mint,All variants of the same Novara hospital,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria Meyer,ent_000405,0.96,mint,All variants of the Meyer children's hospital in Florence,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria Pisana,ent_000406,0.93,mint,All variants of the Pisa university hospital; 'Azienda Ospedaliera Pisana' is the former name of the same institution.,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria Policlinico Umberto I,ent_000407,0.95,mint,"All variants, departments and translations of the Policlinico Umberto I university hospital in Rome",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria S. Andrea,ent_000411,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Ospedaliero-Universitaria di Parma,ent_000416,0.9,mint,"Same Parma university hospital, spelling/case variants",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Provinciale Per I Servizi Sanitari,ent_000417,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Sanitaria Locale Della Provincia Di Biella,ent_000419,0.85,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Sanitaria Universitaria Friuli Centrale,ent_003971,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Socio Sanitaria Territoriale Degli Spedali Civili Di Brescia,ent_000054,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Socio Sanitaria Territoriale Degli Spedali Civili Di Brescia / Azienda Socio Sanitaria Territoriale Degli Spedali Civili Di Brescia,ent_000054,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Socio Sanitaria Territoriale Di Lodi,ent_000426,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Socio Sanitaria Territoriale Ovest Milanese,ent_000424,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Socio Sanitaria Territoriale Papa Giovanni Xxiii,ent_000382,0.9,mint,"Same hospital in Bergamo, including a department reporting to it",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda USL IRCCS Di Reggio Emilia,ent_000436,0.95,mint,Same institution with minor spelling/spacing variants,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Unit Sanitaria Locale - IRCCS di Reggio Emilia,ent_000436,0.95,mint,Same institution with minor spelling/spacing variants,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Unit Sanitaria Locale-IRCCS di Reggio Emilia,ent_000436,0.95,mint,Same institution with minor spelling/spacing variants,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda Unita Sanitaria Locale Di Bologna,ent_000434,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Unita Sanitaria Locale Toscana Nord Ovest,ent_000431,0.93,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Azienda Unita' Sanitaria Locale Toscana Sud Est,ent_000432,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
Azienda ospedaliera universitaria Ospedali Riuniti,ent_000399,0.75,mint,Ancona Ospedali Riuniti university hospital variants,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aziende Chimiche Riunite Angelini Francesco - ACRAF S.p.A.,ent_000220,0.96,mint,All variants of the Angelini/ACRAF pharmaceutical group,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aziende Chimiche Riunite Angelini Francesco ACRAF S.p.A,ent_000220,0.96,mint,All variants of the Angelini/ACRAF pharmaceutical group,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aziende Chimiche Riunite Angelini Francesco ACRAF S.p.A Angelini S.p.A.,ent_000220,0.96,mint,All variants of the Angelini/ACRAF pharmaceutical group,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
Aziende Chimiche Riunite Angelini Francesco S.p.A,ent_000220,0.96,mint,All variants of the Angelini/ACRAF pharmaceutical group,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"Azur Pharma, Ltd.",ent_003983,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
AzurRx,ent_003984,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
B Braun Medical S.A.,ent_000441,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
B. Braun Medical s.r.o.,ent_000441,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
B. Braun Melsungen AG,ent_000441,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
B.Braun Melsungen AG,ent_000441,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BAMBINO GESU CHILDRENS HOSPITAL,ent_002432,0.97,mint,All variants of the same Rome pediatric research hospital (IRCCS).,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BASICS Study Group,ent_003985,0.5,mint,"Sole string, appears to be a study group/consortium name.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BASQUE HEALTH SYSTEM,ent_000462,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BAUSCHLOMB,ent_000463,0.85,mint,"All variants refer to Bausch & Lomb, including its subsidiary Dr. Gerhard Mann Chem.-Pharm. Fabrik GmbH.",model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BAUSCHLOMB - IOM S.P.A.,ent_000463,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BAXALTA INNOVATIONS GMBH,ent_000466,0.9,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAXTER HEALTHCARE CORPORATION,ent_000467,0.94,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAXTER SAS RD Parenteral Nutrition,ent_000467,0.85,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BAYER,ent_000468,0.95,mint,"All variants, subsidiaries and divisions of the Bayer group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAYER AG,ent_000468,0.95,mint,"All variants, subsidiaries and divisions of the Bayer group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAYER Healthcare AG,ent_000468,0.95,mint,"All variants, subsidiaries and divisions of the Bayer group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAYER SANTE,ent_000468,0.95,mint,"All variants, subsidiaries and divisions of the Bayer group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAYER Vital GmbH,ent_000468,0.95,mint,"All variants, subsidiaries and divisions of the Bayer group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BAZ Megyei s Egyetemi Oktat Krhz,ent_003986,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BCN Peptides,ent_000442,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BCN Peptides S.A.,ent_000442,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BEAUFOUR IPSEN PHARMA,ent_001823,0.97,mint,"All variants, subsidiaries and legal entities of the Ipsen group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BEAUFOUR IPSEN Pharma,ent_001823,0.97,mint,"All variants, subsidiaries and legal entities of the Ipsen group",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BECRO Cyprus Ltd,ent_000443,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BELFAST HEALTH  SOCIAL CARE TRUST,ent_000475,0.85,mint,"All variants of Belfast HSC Trust including its constituent hospitals (Belfast City, Royal Victoria, Musgrave Park) which are part of the Trust",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BELFAST HEALTH  SOCIAL CARE TRUST - BELFAST CITY HOSPITAL,ent_000475,0.85,mint,"All variants of Belfast HSC Trust including its constituent hospitals (Belfast City, Royal Victoria, Musgrave Park) which are part of the Trust",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BELUPO lijekovi i kozmetika d.d.,ent_004026,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"BERG, LLC",ent_003987,0.8,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BERTA CASTELLANO PAULIS,ent_004031,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BG University Hospital Bergmannsheil GmbH,ent_000444,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BG university hospital Bergmannsheil GmbH,ent_000444,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"BG-Kliniken Bergmannsheil, Dept. of Pain Management",ent_000444,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BGDO,ent_003988,0.3,mint,Insufficient information to identify the organisation behind this abbreviation.,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BGOG-UZLeuven,ent_003091,0.93,mint,"All variants, departments and person+institution strings of University Hospitals Leuven (incl. campus Gasthuisberg, St. Rafael)",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BGP Kranj,ent_000445,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"BGP Kranj / Katedra za biofarmacijo in farmakokinetiko,  Fakulteta za farmacijo",ent_000445,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BGP Products Operations GmbH,ent_002234,0.7,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"BHR Pharma, LLC",ent_003989,0.9,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
"BIAL   Portela  Ca, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL  PORTELA  Ca, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL  Portela  C, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL - PORTELA amp C, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL - Portela  C, SA",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL - Portela  Ca, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL INDUSTRIAL FARMACEUTICA, S.A.",ent_000446,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BIAL Industrial Farmaceutica,ent_000446,0.95,mint,,model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL Portela  C, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL Portela  Companhia, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL-Portela  Ca, S.A.",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
"BIAL-Portela  Ca, SA",ent_000446,0.98,mint,"All variants of BIAL - Portela & Ca, S.A.",model,2026-08-13T19:14:28Z,claude-opus-5,sponsor-mint-v2
BIO PRODUCTS LABORATORY LIMITED BPL,ent_000493,0.95,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BIO-KER S.R.L,ent_004044,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BIOCODEX,ent_000512,0.99,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BIODEL Inc,ent_000515,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BIODEL Inc.,ent_000515,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BIODEL inc.,ent_000515,0.98,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
BIODRUG s.r.o.,ent_003991,0.6,mint,,model,2026-08-13T19:14:28Z,claude-sonnet-5,sponsor-mint-v2
