cache_key,raw_sponsor,model_id,prompt_version,candidates_sha256,n_candidates,chosen_index,entity_id,confidence,channel,reason,decided_at_utc,batch_id
3f543612211c34d4e723be5bdb3117ce9dc5e669c94b7a2a1d844f33eb6dc4a3,Tays,claude-sonnet-5,sponsor-assign-v1,48a7f4ec537564f85dc374aaea278285c70ed7c84beedca6031eb9813777217e,3,1,ent_002983,0.85,token_idf,TAYS is the common abbreviation for Tampereen yliopistollinen sairaala (Tampere University Hospital).,2026-08-13T18:58:26Z,NA
5a7f41f80fd7fe78f68d82d3a5ec8a23eff25640eba6c586077c791d76d3b653,Tays / Tays,claude-sonnet-5,sponsor-assign-v1,48a7f4ec537564f85dc374aaea278285c70ed7c84beedca6031eb9813777217e,3,1,ent_002983,0.75,token_idf,"TAYS is the common abbreviation for Tampere University Hospital (Tampereen yliopistollinen sairaala), distinct from the heart center subsidiaries listed separately.",2026-08-13T19:06:26Z,NA
e3b8ef14de3d9d9f653ea2fc0acd6df79178c850f48f257ea75f29da1ed5c2a9,Tays Sydnkeskus Oy,claude-sonnet-5,sponsor-assign-v1,af5e13d1d6f4a757b68aea84e72d28e9cc83a38116a2c58f062d4e92cbd17664,3,1,ent_006664,0.95,exact,Direct match with accented characters removed: 'Tays Sydnkeskus Oy' = 'TAYS Sydänkeskus Oy'.,2026-08-13T19:06:29Z,NA
7cf54ed4ce19cb6b84ac7a0c6b8a48d891c7f4585bccaa25c3c092e014db0522,"Teikoku Pharma USA, Inc.",claude-sonnet-5,sponsor-assign-v1,0e279696d1153476498e3dc1dd4940b6a0ff2e054e49e26b3fe61d15eb8aa9d8,10,0,NA,0.97,NA,Teikoku Pharma USA is not among the listed organisations.,2026-08-13T06:34:29Z,NA
19ea685204a283e31eaa0c336c06aeccdfe7682442f0591302ca9e90564c1e83,Thirty Respiratory Limited,claude-sonnet-5,sponsor-assign-v1,4b45bc5202b382a2661fb22f95b1e573e29842a78a777daa139a085681057a79,10,0,NA,0.9,NA,Thirty Respiratory Limited does not match any candidate; no equivalent entry exists.,2026-08-13T06:38:36Z,NA
b67ada58cfa3fe09fd2360235a6f7929b615f1413a14f28495f488464d278cc4,UMCU,claude-sonnet-5,sponsor-assign-v1,bafd704681aee6418941c4303e922fc4d62a4c9542d89f5c6193fef66ceab248,1,1,ent_003199,0.97,token_idf,UMCU is the standard abbreviation for University Medical Center Utrecht.,2026-08-13T06:38:38Z,NA
ee5e3f29f48de00aa575d072d84c6166c4763814af7d2e9dc1685e24765b569f,Univ.Clinic of Dermatology,claude-sonnet-5,sponsor-assign-v1,2853764476cc7ff3ddbba9e398b648b4b995ddb18c2f17848a9a326408b43c4e,10,0,NA,0.9,NA,No institution identifiable; too generic to match a specific university clinic without more context.,2026-08-13T19:06:32Z,NA
ea8d6eb779e677ba90766829a0f648971b4fe45cf26b0f1ba522b6008ec74737,"Universitt Mainz, I. Medizinische Klinik und Poliklinik",claude-sonnet-5,sponsor-assign-v1,c1c81d31391d68ad20c69a4092dd8c4805e67bcd38a8a926d22c89a92166c1e5,10,6,ent_003338,0.5,token_idf,"I. Medizinische Klinik und Poliklinik is a clinical department of the university hospital, which corresponds to Universitätsmedizin Mainz (the clinical/hospital entity), not the university itself.",2026-08-13T19:06:38Z,NA
cacf231613f94ea041e57ef6497cc70d83348a40b8a24fcea5d09e9a9e89f568,"Universittsklinik fr Ansthesie,Intesivmedizin und Schmerztherapie,Mediniz.Universitt Wien",claude-sonnet-5,sponsor-assign-v1,3413601422254e2efd197f05065edb9b359a07e9376c43f6412192dac11a0d34,10,1,ent_002159,0.9,token_idf,Department of Anesthesia at Medizinische Universität Wien matches its parent institution.,2026-08-13T19:06:41Z,NA
41188ae5805bbaca2fe09f69d4b7551690ecce89d9172464092e64e1293f6d54,"Universittsklinik fr Dermatologie, Paracelsus medizinische Privatuniversitt Salzburg",claude-sonnet-5,sponsor-assign-v1,2a8d6245d31a17f7022980b5001a61e1a36f5e1c05ef0efa3a3c0ff1ff5bb497,10,3,ent_006078,0.8,token_idf,Department of dermatology at Paracelsus Medical Private University Salzburg matches its parent institution specifically named with 'Salzburg'.,2026-08-13T19:06:44Z,NA
b9fbaab5c5a84cc8ac9208aeda1384b3d58284a32754495446deb08552ca8fd9,Universittsklinik fr Radiodiagnostik,claude-sonnet-5,sponsor-assign-v1,7a5b98afcd784bb9036346fd53a9560f6b35bf89e8b082cc0e044243c0fdd232,2,0,NA,0.3,NA,"Universitätsklinik für Radiodiagnostik could belong to either Innsbruck or Wien medical university; without more context, cannot be certain which parent institution it belongs to.",2026-08-13T19:06:47Z,NA
053e117a9c839bcc56008fb4d8fd197628a98eff0d53bb0459bf83e4145cebef,"Universittsklinik fr Radiodiagnostik, Abteilung fr Neuroradiologie, Medizinische Universitt Wien",claude-sonnet-5,sponsor-assign-v1,f8a2f865ee7464cd53af2da6d0cd8ee4a29ee74875aae8c0564c5a6290cd1592,9,1,ent_002159,0.9,token_idf,"Department of Neuroradiology matches its parent institution, Medizinische Universität Wien.",2026-08-13T19:06:50Z,NA
5b0159c5b5d063faf4cb882051b598f0d0023d755b3a105deaded24f0bb88fd8,University Hospital,claude-sonnet-5,sponsor-assign-v1,486f79c74c08e9d6291c378d2e77ed41ab8679deb7638ca422a746a345ac2931,1,0,NA,0.4,NA,"The raw string is too generic to confidently match a specific institution; while candidate 1 has the same name, 'University Hospital' could refer to many different institutions worldwide, making certainty low.",2026-08-13T06:34:02Z,NA
4563fd984e1d0579eda5f100a1c92e25521d2f458d85f93673db3d16e346d0fa,"University Hospital Lund, Thoracic Oncology Unit, Dept of Respiratory Medicine",claude-sonnet-5,sponsor-assign-v1,526514957c2d32c8ad868383cb67ed15503afb15543c463351c3dee5feea0ff7,10,7,ent_002835,0.85,token_idf,"University Hospital Lund is part of Skåne University Hospital (Skånes Universitetssjukhus), matching entries 2/7; choosing English name entry 7.",2026-08-13T19:06:54Z,NA
b3ec1bd554aad9a170d303c62136083182308b5625ca62b8d190fbfd4012d973,University of East Anglia,claude-sonnet-5,sponsor-assign-v1,e389aac8b6c2ee82af7ec349e24d03343149b8a6e259ddcc2115f8e828777ec8,5,0,NA,0.97,NA,"University of East Anglia is a distinct university, not matching any listed NHS trusts or Pfizer.",2026-08-13T06:38:41Z,NA
f6a9d7a598f0dedfd816526ce616b720ce1f9eff1ad11124b4dd7435ad5e4faf,Uniwersytecki Szpital Kliniczny W Poznaniu,claude-sonnet-5,sponsor-assign-v1,700fd37505eb0451e7b9582696fdb1c00f9a7db2d6a82372a7b0f8677c3fc236,1,0,NA,0.85,NA,"Uniwersytecki Szpital Kliniczny w Poznaniu is the university hospital, distinct from Uniwersytet Medyczny im. Karola Marcinkowskiego (the university itself), per rule 2.",2026-08-13T19:06:57Z,NA
533032ca3dddc51c6f30a0e338fa85803f2a901a1f1d14be6290a25914186d2a,"Upsher-Smith Laboratories, Inc.",claude-sonnet-5,sponsor-assign-v1,46c047204f31bcdb1bd99fdc6dbb73b80759a7a18fc23c5a171c9168468256b9,1,0,NA,0.98,NA,"Upsher-Smith Laboratories is an independent US pharmaceutical company, unrelated to GlaxoSmithKline.",2026-08-13T06:32:45Z,NA
913581a6a3a1adf67388e60ecc04ebfef281b9d753ca1c9342bb59d5be920e90,Upstream Bio Inc.,claude-sonnet-5,sponsor-assign-v1,d6bdf199a54b25b3d81a1bb2cd40298f01ba0c6c833a9826f910ffacf5f6aa94,10,0,NA,0.95,NA,Upstream Bio Inc. is not listed among the candidates; none match.,2026-08-13T06:35:23Z,NA
12b7c9f11f73a301b29018d04c1fe72cd31c9f12ff4017a17a7924cfc9163cc7,Urologische Partnerschaft,claude-sonnet-5,sponsor-assign-v1,4b4e675c43a76b6e617b4d5c9cf650508791255b5ab3c93071a8ea67a5cb4afb,3,0,NA,0.9,NA,"Urologische Partnerschaft appears to be a private urology practice group, not matching any listed institution.",2026-08-13T19:07:00Z,NA
ec27b2f5fe8df42f68c004245426cee2179986efea3c48db813f0f897b31e0f9,Vakgroep Huisartsgeneeskunde VUB,claude-sonnet-5,sponsor-assign-v1,82b4e03c55a91e78da0e23b06c2781b94ca4b97c2a71fc4b336d59fa3b99de61,2,1,ent_003422,0.85,token_idf,"'Vakgroep Huisartsgeneeskunde VUB' is the Department of Family Medicine at Vrije Universiteit Brussel, a department matching its parent university, not the hospital.",2026-08-13T19:07:04Z,NA
95fc96159881eaa71645e090f2ac0a63a3a6f163b10574274152dff9d9fbb3da,Varsinais-Suomen hyvinvointialue,claude-sonnet-5,sponsor-assign-v1,841282f2449bed4ee71e6847fba01e08f944ddd2d06d8b47179716b475c0bfd5,5,0,NA,0.9,NA,"Varsinais-Suomen hyvinvointialue (Turku region) is not listed among the candidates, which are different Finnish wellbeing regions.",2026-08-13T06:32:05Z,NA
947aa38cfe6dfb82f7d89cac766b4a303cf9b271115c5bc0183ad8d6fc970c25,"Viela Bio, Inc.",claude-sonnet-5,sponsor-assign-v1,d6bdf199a54b25b3d81a1bb2cd40298f01ba0c6c833a9826f910ffacf5f6aa94,10,0,NA,0.95,NA,Viela Bio is not present among the candidates; none match.,2026-08-13T06:35:26Z,NA
2ca90f2f4f865613d20947c89d4b8cf47f9bce0f1c32c4870a03822c4d8de89c,Vilnius University Hospital Santaros klinikos,claude-sonnet-5,sponsor-assign-v1,0bda34a3ac0787cd119b46716d0bb9b0ee3cfcb0719b80714c32c3a68b430a12,2,2,ent_003412,0.95,token_idf,"Santaros klinikos is the deleted-accent form of Santariskiu Clinics, matching option 2.",2026-08-13T06:38:44Z,NA
071c4e51dd77b3056995e502977fcec099fd35a1403246513d5380896aa2b61c,XOMA US LLC,claude-sonnet-5,sponsor-assign-v1,c21df9192a8834af96e49cf09133fd008a21e2603e736b37f50d3a6f84b371e6,10,0,NA,0.95,NA,XOMA US LLC is not listed among the candidates; none correspond to XOMA.,2026-08-13T06:34:05Z,NA
a9abec1f2406dc5385936b186df42c5d43b83e57c0b24973e869a4d39ce4f15a,Zenas Biopharma (USA) LLC,claude-sonnet-5,sponsor-assign-v1,0e279696d1153476498e3dc1dd4940b6a0ff2e054e49e26b3fe61d15eb8aa9d8,10,0,NA,0.95,NA,Zenas Biopharma is not listed among the candidates.,2026-08-13T06:35:28Z,NA
51028a3d0db0e867d924ee183dbc623764443100a0066b7d48c254c3eabf9e59,"bluebird bio, Inc.",claude-sonnet-5,sponsor-assign-v1,d6bdf199a54b25b3d81a1bb2cd40298f01ba0c6c833a9826f910ffacf5f6aa94,10,0,NA,0.97,NA,"bluebird bio, Inc. is not listed among the candidates.",2026-08-13T06:32:48Z,NA
ca8a4c3b67d1bc3ea80317ed0f3dd7ae507d82f7ef6dcf09c59f17e24968e1b3,deCODE genetics ehf.,claude-sonnet-5,sponsor-assign-v1,11cc625370c7500892088779570dc5a285497f82da49628e60f812ef3df55a86,10,0,NA,0.9,NA,deCODE genetics ehf is not listed among the candidates; none correspond to it.,2026-08-13T06:34:07Z,NA
677b5811cb137ba7175b69b4dc574e7589fc189ebdeee71ac4fac44a450939ef,sterna biologicals GmbH  Co. KG,claude-sonnet-5,sponsor-assign-v1,e6e4e4be367d7d356fb752cf6fed569f007047eaf82240a59e8032dbc7a69e86,7,0,NA,0.97,NA,sterna biologicals GmbH & Co. KG is not listed among the candidates; none match.,2026-08-13T06:38:48Z,NA
b8fb2e3c08d53713bdec82cc4372cce2e69603976f10fba209121e3926121f62,uniQure biopharma B.V.,claude-sonnet-5,sponsor-assign-v1,fe22c7dfc93dc45d32f9c4ef840765100faada8d94f4478b23874dd05c01384e,10,0,NA,0.97,NA,uniQure biopharma B.V. is not listed among the candidates; none match this specific gene therapy company.,2026-08-13T06:38:51Z,NA
