alias_clean,substance_clean,alias_type,source,confidence_prior
1-13c-caprylic acid,1-13c-caprylic acid,reviewed_queue,llm_reviewed,1
soy oil,soybean oil,reviewed_queue,llm_reviewed,1
18f fluciclatide,fluciclatide,reviewed_queue,llm_reviewed,1
levobupivicaine,levobupivacaine,reviewed_queue,llm_reviewed,1
octreolin,octreotide,reviewed_queue,llm_reviewed,1
iodinated povidone 10 w,iodine,reviewed_queue,llm_reviewed,1
terbutalin,terbutaline,reviewed_queue,llm_reviewed,1
interleukin 10,interleukin-10,reviewed_queue,llm_reviewed,1
interleukin 4,interleukin-4,reviewed_queue,llm_reviewed,1
rfixfc,eftrenonacog alfa,reviewed_queue,llm_reviewed,1
parnaparin sodium,parnaparin,reviewed_queue,llm_reviewed,1
ringer-acetat baxter viaflo inf,ringer's acetate,reviewed_queue,llm_reviewed,1
indocyaningrn,indocyanine green,reviewed_queue,llm_reviewed,1
bmn 110,elosulfase alfa,reviewed_queue,llm_reviewed,1
nrl001 5mg,methoxamine,reviewed_queue,llm_reviewed,1
nrl001 7.5mg,methoxamine,reviewed_queue,llm_reviewed,1
nrl001 10mg,methoxamine,reviewed_queue,llm_reviewed,1
sar113945,sar-113945,reviewed_queue,llm_reviewed,1
bms-986001,censavudine,reviewed_queue,llm_reviewed,1
trprostinil,treprostinil,reviewed_queue,llm_reviewed,1
metronidaziole,metronidazole,reviewed_queue,llm_reviewed,1
ephedrine hcl,ephedrine,reviewed_queue,llm_reviewed,1
18f-fludeoxyglucose,fludeoxyglucose,reviewed_queue,llm_reviewed,1
gdc-0941,pictilisib,reviewed_queue,llm_reviewed,1
aflunov,influenza vaccine,reviewed_queue,llm_reviewed,1
medicinal oxygen ph eur 0417,oxygen,reviewed_queue,llm_reviewed,1
aflunov,influenza vaccine,reviewed_queue,llm_reviewed,1
lidocainehydrochloride,lidocaine hydrochloride,reviewed_queue,llm_reviewed,1
2-chloroprocaine hydrochloride,chloroprocaine,reviewed_queue,llm_reviewed,1
oxgeno,oxygen,reviewed_queue,llm_reviewed,1
hydroxyethyl starch idrossietil amido,hydroxyethyl starch,reviewed_queue,llm_reviewed,1
eicosapentaenoic acid epa,eicosapentaenoic acid,reviewed_queue,llm_reviewed,1
ema401,olodanrigan,reviewed_queue,llm_reviewed,1
cefazoline benzathine,cefazolin,reviewed_queue,llm_reviewed,1
vitamin b1 ratiopharm,thiamine,reviewed_queue,llm_reviewed,1
rupatadina 10 mg,rupatadine,reviewed_queue,llm_reviewed,1
human fibrinogen concentrate,"fibrinogen, human",reviewed_queue,llm_reviewed,1
fluocinolona acetnido,fluocinolone acetonide,reviewed_queue,llm_reviewed,1
11c-tariquidar,tariquidar,reviewed_queue,llm_reviewed,1
norpinphrine tartrate,norepinephrine,reviewed_queue,llm_reviewed,1
phdrine chlorhydrate,ephedrine,reviewed_queue,llm_reviewed,1
medi-546,anifrolumab,reviewed_queue,llm_reviewed,1
lamazym,velmanase alfa,reviewed_queue,llm_reviewed,1
betamethasonvalerat,betamethasone valerate,reviewed_queue,llm_reviewed,1
anhydrous citric acid,citric acid,reviewed_queue,llm_reviewed,1
ssp-002358 tablets,revexepride,reviewed_queue,llm_reviewed,1
"diphtheria, tetanus, pertussis acellular, component and poliomyelitis inactivated vaccine adsorbed","diphtheria, tetanus, pertussis, poliovirus vaccine",reviewed_queue,llm_reviewed,1
hxdromorphone hydrochloride,hydromorphone hydrochloride,reviewed_queue,llm_reviewed,1
doxorubicin-hydrochlorid,doxorubicin hydrochloride,reviewed_queue,llm_reviewed,1
restylane,hyaluronic acid,reviewed_queue,llm_reviewed,1
restylane subq lidocaine,hyaluronic acid,reviewed_queue,llm_reviewed,1
restylane lip volume,hyaluronic acid,reviewed_queue,llm_reviewed,1
restylane lip refresh,hyaluronic acid,reviewed_queue,llm_reviewed,1
perlane-l,hyaluronic acid,reviewed_queue,llm_reviewed,1
cloropidogrel bisulfate,clopidogrel bisulfate,reviewed_queue,llm_reviewed,1
dexaethasone,dexamethasone,reviewed_queue,llm_reviewed,1
azd3241 extended release tablets 25 mg,verdiperstat,reviewed_queue,llm_reviewed,1
azd3241 extended release tablets 100 mg,verdiperstat,reviewed_queue,llm_reviewed,1
chlopromazine,chlorpromazine,reviewed_queue,llm_reviewed,1
bupivakainhydroklorid,bupivacaine,reviewed_queue,llm_reviewed,1
sulfentanil,sufentanil,reviewed_queue,llm_reviewed,1
morfinhydroklorid,morphine,reviewed_queue,llm_reviewed,1
bupivakain,bupivacaine,reviewed_queue,llm_reviewed,1
proteina c,protein c,reviewed_queue,llm_reviewed,1
colecaciferol,cholecalciferol,reviewed_queue,llm_reviewed,1
sodium clorhide,sodium chloride,reviewed_queue,llm_reviewed,1
"mk-6072, mdx-1388, cdb1",bezlotoxumab,reviewed_queue,llm_reviewed,1
levofolene,levoleucovorin,reviewed_queue,llm_reviewed,1
curcumine,curcumin,reviewed_queue,llm_reviewed,1
valaciclovir hydrochloride,valacyclovir,reviewed_queue,llm_reviewed,1
"japanese encephalitis vaccine inactivated, adsorbed",japanese encephalitis vaccine,reviewed_queue,llm_reviewed,1
azd8931 film coated tablet 20 mg,sapitinib,reviewed_queue,llm_reviewed,1
azd8931 film coated tablet 40mg,sapitinib,reviewed_queue,llm_reviewed,1
neuvax,nelipepimut-s,reviewed_queue,llm_reviewed,1
d-vitamin olja,cholecalciferol,reviewed_queue,llm_reviewed,1
5 carbon dioxide,carbon dioxide,reviewed_queue,llm_reviewed,1
peginterferon -2a,peginterferon alfa-2a,reviewed_queue,llm_reviewed,1
testosteronundekanoat,testosterone undecanoate,reviewed_queue,llm_reviewed,1
cispaltin,cisplatin,reviewed_queue,llm_reviewed,1
sodium bicarbonate 8.4 w,sodium bicarbonate,reviewed_queue,llm_reviewed,1
folate sodium,sodium folate,reviewed_queue,llm_reviewed,1
jnj-40346527,edicotinib,reviewed_queue,llm_reviewed,1
morphin merck tropfen 2,morphine,reviewed_queue,llm_reviewed,1
5-aminolevulinic acid hydrochloride 20 gel,aminolevulinic acid,reviewed_queue,llm_reviewed,1
albmina humana grifols 20 es una solucin que contiene 200 g,albumin human,reviewed_queue,llm_reviewed,1
clorhidrato de trazodona,trazodone,reviewed_queue,llm_reviewed,1
clorhidrato de venlafaxina,venlafaxine,reviewed_queue,llm_reviewed,1
clorhidrato de trazodona,trazodone,reviewed_queue,llm_reviewed,1
morphine- naloxone,morphine|naloxone,reviewed_queue,llm_reviewed,1
volulyte 6,hydroxyethyl starch 130|0.4,reviewed_queue,llm_reviewed,1
atenololum,atenolol,reviewed_queue,llm_reviewed,1
plactidil,pinacidil,reviewed_queue,llm_reviewed,1
thioctic acid,thioctic acid,reviewed_queue,llm_reviewed,1
l-glutamic acid,glutamic acid,reviewed_queue,llm_reviewed,1
amustaline dihydrochloride,amitifadine hydrochloride,reviewed_queue,llm_reviewed,1
biib033,opicinumab,reviewed_queue,llm_reviewed,1
human normal immunoglobulin for intravenous use ivig,"immunoglobulin, normal human",reviewed_queue,llm_reviewed,1
mycophnolate sodique,mycophenolate sodium,reviewed_queue,llm_reviewed,1
ge antigen,varicella zoster virus glycoprotein e,reviewed_queue,llm_reviewed,1
bibw2992,afatinib,reviewed_queue,llm_reviewed,1
pr1: lormetazepam,lormetazepam,reviewed_queue,llm_reviewed,1
pr2: midazolam,midazolam,reviewed_queue,llm_reviewed,1
ganitumad,ganitumab,reviewed_queue,llm_reviewed,1
iodixanolo,iodixanol,reviewed_queue,llm_reviewed,1
echinacea purpurea,"echinacea, unspecified",reviewed_queue,llm_reviewed,1
capsicum annuum,capsicum,reviewed_queue,llm_reviewed,1
chamomilla recutita,chamomile,reviewed_queue,llm_reviewed,1
iodum,iodine,reviewed_queue,llm_reviewed,1
natrium tetraboracicum,sodium tetraborate,reviewed_queue,llm_reviewed,1
sanguinaria,sanguinarium,reviewed_queue,llm_reviewed,1
linezolide,linezolid,reviewed_queue,llm_reviewed,1
indocyanine green icg,indocyanine green,reviewed_queue,llm_reviewed,1
aln-ttr02,patisiran,reviewed_queue,llm_reviewed,1
lentiglobin bb305,betibeglogene autotemcel,reviewed_queue,llm_reviewed,1
recombinant human interleukin-7,recombinant human interleukin-7,reviewed_queue,llm_reviewed,1
cilastatin sodium,cilastatin,reviewed_queue,llm_reviewed,1
doximycin doksisykliinihyklaatti,doxycycline,reviewed_queue,llm_reviewed,1
allopurinolo,allopurinol,reviewed_queue,llm_reviewed,1
glargine,insulin glargine,reviewed_queue,llm_reviewed,1
ags-003 mdcs,rocapuldencel-t,reviewed_queue,llm_reviewed,1
ropivacain hcl,ropivacaine,reviewed_queue,llm_reviewed,1
lamotrigina,lamotrigine,reviewed_queue,llm_reviewed,1
oxcarbazepina,oxcarbazepine,reviewed_queue,llm_reviewed,1
betaine anhydrous,betaine,reviewed_queue,llm_reviewed,1
saccharose,sucrose,reviewed_queue,llm_reviewed,1
rhumab 2c4,pertuzumab,reviewed_queue,llm_reviewed,1
rotigotina,rotigotine,reviewed_queue,llm_reviewed,1
regn727,alirocumab,reviewed_queue,llm_reviewed,1
fbs0701 capsule,deferitazole,reviewed_queue,llm_reviewed,1
fbs0701 capsule,deferitazole,reviewed_queue,llm_reviewed,1
omega-3 docosalhexaenoic acid dha and  eicosapentaenoic acid epa,omega-3 fatty acids,reviewed_queue,llm_reviewed,1
rviii-singlechain,lonoctocog alfa,reviewed_queue,llm_reviewed,1
dexametasone,dexamethasone,reviewed_queue,llm_reviewed,1
gadopentetic acid,gadopentetate dimeglumine,reviewed_queue,llm_reviewed,1
legalon sil,silibinin,reviewed_queue,llm_reviewed,1
nox-h94,lexaptepid pegol,reviewed_queue,llm_reviewed,1
oxgeno medicinal,oxygen,reviewed_queue,llm_reviewed,1
immodin,skip,reviewed_queue,llm_reviewed,1
n8-gp 500u vial,turoctocog alfa pegol,reviewed_queue,llm_reviewed,1
folinic acid leucovorin,folinic acid,reviewed_queue,llm_reviewed,1
celekoxib,celecoxib,reviewed_queue,llm_reviewed,1
vilazodone hydrochloride,vilazodone,reviewed_queue,llm_reviewed,1
vilazodone hydrochloride,vilazodone,reviewed_queue,llm_reviewed,1
atenativ,antithrombin iii,reviewed_queue,llm_reviewed,1
tationil 600,glutathione,reviewed_queue,llm_reviewed,1
ceftriaxone sodium,ceftriaxone,reviewed_queue,llm_reviewed,1
methyl aminolevulinate hydrocloride,methyl aminolevulinate hydrochloride,reviewed_queue,llm_reviewed,1
indocynanine green,indocyanine green,reviewed_queue,llm_reviewed,1
ondansetron hydrochloride,ondansetron,reviewed_queue,llm_reviewed,1
takrolimuusi,tacrolimus,reviewed_queue,llm_reviewed,1
testosteronipropionaatti,testosterone propionate,reviewed_queue,llm_reviewed,1
gsk2110183,afuresertib,reviewed_queue,llm_reviewed,1
recombinant human interferon-gamma,interferon gamma-1b,reviewed_queue,llm_reviewed,1
amethasone sodium phosphate,dexamethasone,reviewed_queue,llm_reviewed,1
recombinant human nerve growth factor rhngf,recombinant human nerve growth factor,reviewed_queue,llm_reviewed,1
5-aminolevulinic acid 5-ala,aminolevulinic acid,reviewed_queue,llm_reviewed,1
ecopipam hcl,ecopipam,reviewed_queue,llm_reviewed,1
kenacort a40,triamcinolone,reviewed_queue,llm_reviewed,1
ropivaca 7.5 mg,ropivacaine,reviewed_queue,llm_reviewed,1
asp1707,opigolix,reviewed_queue,llm_reviewed,1
ventolin,salbutamol,reviewed_queue,llm_reviewed,1
aluminum chlorohydrate,aluminum chlorohydrate,reviewed_queue,llm_reviewed,1
prednisonum,prednisone,reviewed_queue,llm_reviewed,1
azathioprinum,azathioprine,reviewed_queue,llm_reviewed,1
ampicillinum,ampicillin,reviewed_queue,llm_reviewed,1
benzylpenicillin procaine,benzathine benzylpenicillin,reviewed_queue,llm_reviewed,1
ban2401,lecanemab,reviewed_queue,llm_reviewed,1
siponimid,siponimod,reviewed_queue,llm_reviewed,1
rimapen,rimegepant,reviewed_queue,llm_reviewed,1
octenidine hydrochloride,octenidine,reviewed_queue,llm_reviewed,1
simvsatatin,simvastatin,reviewed_queue,llm_reviewed,1
amphiporfin,fimaporfin,reviewed_queue,llm_reviewed,1
gadofosveset-trisodium,gadofosveset trisodium,reviewed_queue,llm_reviewed,1
bordetella pertussis antigen: filamentous haemagglutinin,filamentous haemagglutinin,reviewed_queue,llm_reviewed,1
docosahexanoic acid,doconexent,reviewed_queue,llm_reviewed,1
ambrolizumab,pembrolizumab,reviewed_queue,llm_reviewed,1
temozolamide,temozolomide,reviewed_queue,llm_reviewed,1
salemterol xinafoate,salmeterol,reviewed_queue,llm_reviewed,1
rpc1063,ozanimod,reviewed_queue,llm_reviewed,1
atl1103,atesidorsen,reviewed_queue,llm_reviewed,1
naloksoni hydrokloridi,naloxone,reviewed_queue,llm_reviewed,1
prdenisona,prednisone,reviewed_queue,llm_reviewed,1
amantadina,amantadine,reviewed_queue,llm_reviewed,1
protamine hydrochloride,protamine,reviewed_queue,llm_reviewed,1
matricaria recutita,chamomile,reviewed_queue,llm_reviewed,1
atropa belladonna,belladonna,reviewed_queue,llm_reviewed,1
echinacea,"echinacea, unspecified",reviewed_queue,llm_reviewed,1
hypericum perforatum,st. john's wort,reviewed_queue,llm_reviewed,1
arnica montana,arnica montana,reviewed_queue,llm_reviewed,1
menotrophine,menotropins,reviewed_queue,llm_reviewed,1
botulinum toxin,onabotulinumtoxina,reviewed_queue,llm_reviewed,1
vitamin e tpgs tocophersolan,tocopherol,reviewed_queue,llm_reviewed,1
sodium iodide 123i,sodium iodide i 123,reviewed_queue,llm_reviewed,1
r-verapamil hydrochloride,verapamil,reviewed_queue,llm_reviewed,1
masitinb mesylate,masitinib mesylate,reviewed_queue,llm_reviewed,1
gylceryl trinitrate,nitroglycerin,reviewed_queue,llm_reviewed,1
l-ornithine l-aspartate,ornithine|aspartate,reviewed_queue,llm_reviewed,1
ropivakainhydroklorid,ropivacaine,reviewed_queue,llm_reviewed,1
azd2014 free base,vistusertib,reviewed_queue,llm_reviewed,1
bisacodile,bisacodyl,reviewed_queue,llm_reviewed,1
peginterferon,peginterferon alfa-2a,reviewed_queue,llm_reviewed,1
teleukin,teceleukin,reviewed_queue,llm_reviewed,1
isoallopregnanolone,sepranolone,reviewed_queue,llm_reviewed,1
physostigmin,physostigmine,reviewed_queue,llm_reviewed,1
bms-955176-03,bms-955176,reviewed_queue,llm_reviewed,1
"magnesium carbonate, heavy",magnesium carbonate,reviewed_queue,llm_reviewed,1
peginterferon alpha 2a,peginterferon alfa-2a,reviewed_queue,llm_reviewed,1
metylprednisolon,methylprednisolone,reviewed_queue,llm_reviewed,1
bovine lactoferrin,"lactoferrin, bovine",reviewed_queue,llm_reviewed,1
plantago ovata seed coat,psyllium,reviewed_queue,llm_reviewed,1
plantago ovata seed coat,psyllium,reviewed_queue,llm_reviewed,1
methylprednisolonsuccinat,methylprednisolone hemisuccinate,reviewed_queue,llm_reviewed,1
n-acetylcystin,acetylcysteine,reviewed_queue,llm_reviewed,1
stavudina,stavudine,reviewed_queue,llm_reviewed,1
targin,oxycodone|naloxone,reviewed_queue,llm_reviewed,1
lgx818,encorafenib,reviewed_queue,llm_reviewed,1
bgj398,infigratinib,reviewed_queue,llm_reviewed,1
gsk2339345,gsk-2339345,reviewed_queue,llm_reviewed,1
beta-carotene,beta carotene,reviewed_queue,llm_reviewed,1
ascorbate,ascorbic acid,reviewed_queue,llm_reviewed,1
ruxolitnib,ruxolitinib,reviewed_queue,llm_reviewed,1
macrodex,dextran 70,reviewed_queue,llm_reviewed,1
"metoprololsuccinat 47,5 mg",metoprolol,reviewed_queue,llm_reviewed,1
azd8931 difumarate inn: sapitinib,sapitinib,reviewed_queue,llm_reviewed,1
azd1775 hemihydrate,adavosertib,reviewed_queue,llm_reviewed,1
sodium phosphate monobasic monohydrate,"sodium phosphate, monobasic",reviewed_queue,llm_reviewed,1
sodium phosphate dibasic anhydrous,"sodium phosphate, dibasic, anhydrous",reviewed_queue,llm_reviewed,1
paclit,paclitaxel,reviewed_queue,llm_reviewed,1
pethidine hydrocholoride,meperidine,reviewed_queue,llm_reviewed,1
fesoterodinefumaraat,fesoterodine fumarate,reviewed_queue,llm_reviewed,1
oxybutynine.hcl 5mg,oxybutynin,reviewed_queue,llm_reviewed,1
interferon-beta 1b,interferon beta,reviewed_queue,llm_reviewed,1
cariprazine hydrochloride,cariprazine,reviewed_queue,llm_reviewed,1
glpg0974,glpg-0974,reviewed_queue,llm_reviewed,1
scyllo-inositol,scyllitol,reviewed_queue,llm_reviewed,1
rotavirus serotype g1 human-bovine rotavirus reassortants live produced on vero cells,"rotavirus vaccine, live",reviewed_queue,llm_reviewed,1
rotavirus serotype g2 human-bovine rotavirus reassortants live produced on vero cells,"rotavirus vaccine, live",reviewed_queue,llm_reviewed,1
rotavirus serotype g3 human-bovine rotavirus reassortants live produced on vero cells,"rotavirus vaccine, live",reviewed_queue,llm_reviewed,1
rotavirus serotype g4 human-bovine rotavirus reassortants live produced on vero cells,"rotavirus vaccine, live",reviewed_queue,llm_reviewed,1
rotavirus serotype p1a8 human-bovine rotavirus reassortants live produced on vero cells,"rotavirus vaccine, live",reviewed_queue,llm_reviewed,1
forene,isoflurane,reviewed_queue,llm_reviewed,1
dnib0600a,lifastuzumab vedotin,reviewed_queue,llm_reviewed,1
indocyaningreen,indocyanine green,reviewed_queue,llm_reviewed,1
lik066,licogliflozin,reviewed_queue,llm_reviewed,1
clofarabin,clofarabine,reviewed_queue,llm_reviewed,1
esmocard,esmolol,reviewed_queue,llm_reviewed,1
cocaine hcl,cocaine,reviewed_queue,llm_reviewed,1
18-f fluoroestradiol,18f-fluoroestradiol,reviewed_queue,llm_reviewed,1
milciclib maleate,milciclib maleate,reviewed_queue,llm_reviewed,1
herpes zoster vaccine gsk1437173a,"zoster vaccine, recombinant adjuvanted",reviewed_queue,llm_reviewed,1
herpes zoster vaccine gsk1437173a,"zoster vaccine, recombinant adjuvanted",reviewed_queue,llm_reviewed,1
gsk525762,molibresib,reviewed_queue,llm_reviewed,1
fluormethylcholine 18f,18f-fluoromethylcholine,reviewed_queue,llm_reviewed,1
laninamivir octanoate,laninamivir octanoate,reviewed_queue,llm_reviewed,1
sulphur hexafluoride  8 l,sulphur hexafluoride,reviewed_queue,llm_reviewed,1
pantoprazolo,pantoprazole,reviewed_queue,llm_reviewed,1
acido clodronico,clodronic acid,reviewed_queue,llm_reviewed,1
hyoscine patch,scopolamine,reviewed_queue,llm_reviewed,1
budsonide,budesonide,reviewed_queue,llm_reviewed,1
sodiumchloride 0.9,sodium chloride,reviewed_queue,llm_reviewed,1
clomifeen citraat,clomiphene,reviewed_queue,llm_reviewed,1
cetirizina,cetirizine,reviewed_queue,llm_reviewed,1
neisseria meningitidis group w-135 polysaccharide conjugated to tetanus toxoid,meningococcal group w135 conjugate vaccine,reviewed_queue,llm_reviewed,1
rhuph20 sc,hyaluronidase,reviewed_queue,llm_reviewed,1
spironolactonum,spironolactone,reviewed_queue,llm_reviewed,1
rapidcan,articaine,reviewed_queue,llm_reviewed,1
ser100,ser-100,reviewed_queue,llm_reviewed,1
sodium chloride solution 0.9 baxter,sodium chloride,reviewed_queue,llm_reviewed,1
amg 337,amg-337,reviewed_queue,llm_reviewed,1
bay 1067197 hcl 10 mg tablet,bay1067197,reviewed_queue,llm_reviewed,1
bisoprololo,bisoprolol,reviewed_queue,llm_reviewed,1
lercanidipino,lercanidipine,reviewed_queue,llm_reviewed,1
dimetilfumarato,dimethyl fumarate,reviewed_queue,llm_reviewed,1
flectadol,acetylsalicylic acid,reviewed_queue,llm_reviewed,1
chondroitine sodium sulfate,chondroitin sulfate,reviewed_queue,llm_reviewed,1
matodextrine,maltodextrin,reviewed_queue,llm_reviewed,1
aln-18328,patisiran,reviewed_queue,llm_reviewed,1
gel de morphine oral,morphine,reviewed_queue,llm_reviewed,1
reveglucosidase alpha,reveglucosidase alfa,reviewed_queue,llm_reviewed,1
leuprolide mesylate,leuprorelin,reviewed_queue,llm_reviewed,1
chlorin e6,chlorin e6,reviewed_queue,llm_reviewed,1
pomalidomida,pomalidomide,reviewed_queue,llm_reviewed,1
folinic acid as calcium folinate,folinic acid,reviewed_queue,llm_reviewed,1
glucagon-like peptide-1 7-36 amide,glucagon-like peptide-1,reviewed_queue,llm_reviewed,1
retinyl palmitate,vitamin a palmitate,reviewed_queue,llm_reviewed,1
msc2156119j,tepotinib,reviewed_queue,llm_reviewed,1
amphotericin b deoxycholate,amphotericin b,reviewed_queue,llm_reviewed,1
rabbit anti-human thymocyte-immunoglobulin,antithrombin globulin (rabbit),reviewed_queue,llm_reviewed,1
abt-199 gdc-0199 50 mg,venetoclax,reviewed_queue,llm_reviewed,1
aflibercet,aflibercept,reviewed_queue,llm_reviewed,1
desferrioxamine mesilate,deferoxamine,reviewed_queue,llm_reviewed,1
nitroglycerine,nitroglycerin,reviewed_queue,llm_reviewed,1
lanerotide,lanreotide,reviewed_queue,llm_reviewed,1
lacosimide,lacosamide,reviewed_queue,llm_reviewed,1
bym338 150mg,bimagrumab,reviewed_queue,llm_reviewed,1
paracet weifa,paracetamol,reviewed_queue,llm_reviewed,1
levobupivicaine hydrochloride,levobupivacaine hydrochloride,reviewed_queue,llm_reviewed,1
disulfirame,disulfiram,reviewed_queue,llm_reviewed,1
bay 1067197 hlc 10 mg tablet,bay1067197,reviewed_queue,llm_reviewed,1
bay 1067197 hlc 2.5 mg tablet,bay1067197,reviewed_queue,llm_reviewed,1
5-aminolevulinic acid hydrochloride 5-ala hcl,aminolevulinic acid,reviewed_queue,llm_reviewed,1
epoetina,epoetin alfa,reviewed_queue,llm_reviewed,1
ac220 quizartinib,quizartinib,reviewed_queue,llm_reviewed,1
vigantoletten 1000,cholecalciferol,reviewed_queue,llm_reviewed,1
