alias_clean,substance_clean,alias_type,source,confidence_prior
corotenol,atenolol,chembl_synonym,chembl,0.65
duraatenolol,atenolol,chembl_synonym,chembl,0.65
ibinolo,atenolol,trade_name,chembl,0.9
"ici 66,082",atenolol,chembl_synonym,chembl,0.65
ici 66082,atenolol,chembl_synonym,chembl,0.65
ici-66082,atenolol,chembl_synonym,chembl,0.65
juvental,atenolol,chembl_synonym,chembl,0.65
kentol,atenolol,trade_name,chembl,0.9
myocord,atenolol,chembl_synonym,chembl,0.65
novaten,atenolol,chembl_synonym,chembl,0.65
nsc-757832,atenolol,chembl_synonym,chembl,0.65
prenormine,atenolol,chembl_synonym,chembl,0.65
tenormin,atenolol,trade_name,chembl,0.9
tenormin 25,atenolol,trade_name,chembl,0.9
tenormin l.s.,atenolol,trade_name,chembl,0.9
totamol,atenolol,trade_name,chembl,0.9
unibloc,atenolol,trade_name,chembl,0.9
urosin,atenolol,chembl_synonym,chembl,0.65
vasaten,atenolol,trade_name,chembl,0.9
8-hour bayer,aspirin,trade_name,chembl,0.9
acetosalic acid,aspirin,trade_name,chembl,0.9
acetylsalic acid,aspirin,trade_name,chembl,0.9
acetyl salicylate,aspirin,chembl_synonym,chembl,0.65
acetylsalicylic acid,aspirin,chembl_synonym,chembl,0.65
acetylsalicylic acid (who-ip),aspirin,chembl_synonym,chembl,0.65
acetylsalicylicum acidum,aspirin,chembl_synonym,chembl,0.65
acidum acetylsalicylicum,aspirin,chembl_synonym,chembl,0.65
acidum acetylsalicylicum (who-ip),aspirin,chembl_synonym,chembl,0.65
alka rapid,aspirin,trade_name,chembl,0.9
anadin all night,aspirin,trade_name,chembl,0.9
angettes 75,aspirin,trade_name,chembl,0.9
aspirin,aspirin,chembl_synonym,chembl,0.65
aspirin,aspirin,trade_name,chembl,0.9
aspirin component of aggrenox,aspirin,trade_name,chembl,0.9
aspirin component of axotal,aspirin,trade_name,chembl,0.9
aspirin component of azdone,aspirin,trade_name,chembl,0.9
aspirin component of carisoprodol compound,aspirin,trade_name,chembl,0.9
aspirin component of clopidogrel/acetylsalicylic acid,aspirin,trade_name,chembl,0.9
aspirin component of codoxy,aspirin,trade_name,chembl,0.9
aspirin component of darvon compound,aspirin,trade_name,chembl,0.9
aspirin component of duocover,aspirin,trade_name,chembl,0.9
aspirin component of duoplavin,aspirin,trade_name,chembl,0.9
aspirin component of equagesic,aspirin,trade_name,chembl,0.9
aspirin component of excedrin,aspirin,trade_name,chembl,0.9
aspirin component of fiorinal,aspirin,trade_name,chembl,0.9
aspirin component of invagesic,aspirin,trade_name,chembl,0.9
aspirin component of invagesic forte,aspirin,trade_name,chembl,0.9
aspirin component of lanorinal,aspirin,trade_name,chembl,0.9
aspirin component of mepro-,aspirin,trade_name,chembl,0.9
aspirin component of micrainin,aspirin,trade_name,chembl,0.9
aspirin component of norgesic,aspirin,trade_name,chembl,0.9
aspirin component of orphengesic,aspirin,trade_name,chembl,0.9
aspirin component of orphengesic forte,aspirin,trade_name,chembl,0.9
aspirin component of pa-32540,aspirin,trade_name,chembl,0.9
aspirin component of -pc,aspirin,trade_name,chembl,0.9
aspirin component of percodan,aspirin,trade_name,chembl,0.9
aspirin component of percodan-demi,aspirin,trade_name,chembl,0.9
aspirin component of pl2200,aspirin,trade_name,chembl,0.9
aspirin component of pravigard pac,aspirin,trade_name,chembl,0.9
aspirin component of q-gesic,aspirin,trade_name,chembl,0.9
aspirin component of robaxisal,aspirin,trade_name,chembl,0.9
aspirin component of roxiprin,aspirin,trade_name,chembl,0.9
aspirin component of soma compound,aspirin,trade_name,chembl,0.9
aspirin component of synalgos-dc,aspirin,trade_name,chembl,0.9
aspirin component of talwin compound,aspirin,trade_name,chembl,0.9
aspirin component of vicoprin,aspirin,trade_name,chembl,0.9
aspirin component of yosprala,aspirin,trade_name,chembl,0.9
aspro clr,aspirin,trade_name,chembl,0.9
bay1019036,aspirin,chembl_synonym,chembl,0.65
bayer extra strength aspirin for migraine pain,aspirin,trade_name,chembl,0.9
"benzoic acid, 2-(acetyloxy)-",aspirin,chembl_synonym,chembl,0.65
danamep,aspirin,trade_name,chembl,0.9
disprin cv,aspirin,trade_name,chembl,0.9
disprin direct,aspirin,trade_name,chembl,0.9
durlaza,aspirin,trade_name,chembl,0.9
enprin,aspirin,trade_name,chembl,0.9
equi-prin,aspirin,trade_name,chembl,0.9
gencardia,aspirin,trade_name,chembl,0.9
levius,aspirin,trade_name,chembl,0.9
max strgh aspro clr,aspirin,trade_name,chembl,0.9
measurin,aspirin,trade_name,chembl,0.9
micropirin ec,aspirin,trade_name,chembl,0.9
nsc-27223,aspirin,chembl_synonym,chembl,0.65
nsc-406186,aspirin,chembl_synonym,chembl,0.65
nu-seals 300,aspirin,trade_name,chembl,0.9
nu-seals 600,aspirin,trade_name,chembl,0.9
nu-seals 75,aspirin,trade_name,chembl,0.9
nu-seals cardio 75,aspirin,trade_name,chembl,0.9
paynocil,aspirin,trade_name,chembl,0.9
platet,aspirin,trade_name,chembl,0.9
platet 300,aspirin,trade_name,chembl,0.9
postmi 300,aspirin,trade_name,chembl,0.9
postmi 75,aspirin,trade_name,chembl,0.9
salicylic acid acetate,aspirin,trade_name,chembl,0.9
vazalore,aspirin,trade_name,chembl,0.9
amylozine,trifluoperazine,trade_name,chembl,0.9
apo-trifluoperazine,trifluoperazine,chembl_synonym,chembl,0.65
flurazine,trifluoperazine,chembl_synonym,chembl,0.65
nsc-17474,trifluoperazine,chembl_synonym,chembl,0.65
nsc-46061,trifluoperazine,chembl_synonym,chembl,0.65
rp-7623,trifluoperazine,chembl_synonym,chembl,0.65
stelazine,trifluoperazine,trade_name,chembl,0.9
stelazine fte,trifluoperazine,trade_name,chembl,0.9
trifluoperazina,trifluoperazine,chembl_synonym,chembl,0.65
trifluoperazine,trifluoperazine,chembl_synonym,chembl,0.65
abilit,sulpiride,trade_name,chembl,0.9
aiglonyl,sulpiride,trade_name,chembl,0.9
coolspan,sulpiride,trade_name,chembl,0.9
dobren,sulpiride,trade_name,chembl,0.9
dogmatil,sulpiride,trade_name,chembl,0.9
dogmatyl,sulpiride,trade_name,chembl,0.9
dolmatil,sulpiride,trade_name,chembl,0.9
guastil,sulpiride,trade_name,chembl,0.9
meresa,sulpiride,trade_name,chembl,0.9
mirbanil,sulpiride,trade_name,chembl,0.9
misulvan,sulpiride,trade_name,chembl,0.9
n05al01,sulpiride,chembl_synonym,chembl,0.65
neogama,sulpiride,trade_name,chembl,0.9
nsc-757850,sulpiride,chembl_synonym,chembl,0.65
omperan,sulpiride,trade_name,chembl,0.9
pyrikappl,sulpiride,trade_name,chembl,0.9
rd-1403,sulpiride,chembl_synonym,chembl,0.65
sernevin,sulpiride,trade_name,chembl,0.9
splotin,sulpiride,trade_name,chembl,0.9
sulpirida,sulpiride,chembl_synonym,chembl,0.65
sulpiride,sulpiride,chembl_synonym,chembl,0.65
sulpiride,sulpiride,ban,chembl,0.85
sulpiride,sulpiride,usan,chembl,0.85
sulpitil,sulpiride,trade_name,chembl,0.9
sulpor,sulpiride,trade_name,chembl,0.9
sursumid,sulpiride,trade_name,chembl,0.9
synedil,sulpiride,trade_name,chembl,0.9
trilan,sulpiride,trade_name,chembl,0.9
alo-140102 free base,betaxolol,chembl_synonym,chembl,0.65
betaxolol,betaxolol,chembl_synonym,chembl,0.65
betaxolol,betaxolol,ban,chembl,0.85
betoptic,betaxolol,trade_name,chembl,0.9
betoptic susp,betaxolol,trade_name,chembl,0.9
kerledex,betaxolol,chembl_synonym,chembl,0.65
sl-7521210 free base,betaxolol,chembl_synonym,chembl,0.65
2-hydroxybenzoic acid,salicylic acid,chembl_synonym,chembl,0.65
acnisal,salicylic acid,trade_name,chembl,0.9
bazuka,salicylic acid,trade_name,chembl,0.9
compound v,salicylic acid,trade_name,chembl,0.9
compound w,salicylic acid,trade_name,chembl,0.9
cuplex verruca,salicylic acid,trade_name,chembl,0.9
dr. scholl's callus removers,salicylic acid,trade_name,chembl,0.9
duofilm,salicylic acid,trade_name,chembl,0.9
edinburgh,salicylic acid,trade_name,chembl,0.9
erytex,salicylic acid,trade_name,chembl,0.9
fema no. 3985,salicylic acid,chembl_synonym,chembl,0.65
freezone,salicylic acid,trade_name,chembl,0.9
gppe paint,salicylic acid,trade_name,chembl,0.9
jadit,salicylic acid,trade_name,chembl,0.9
k-557,salicylic acid,chembl_synonym,chembl,0.65
keralyt,salicylic acid,trade_name,chembl,0.9
"lamivudine impurity, salicylic acid-",salicylic acid,chembl_synonym,chembl,0.65
lamivudine related compound salicylic acid,salicylic acid,chembl_synonym,chembl,0.65
metanium,salicylic acid,trade_name,chembl,0.9
necol,salicylic acid,trade_name,chembl,0.9
noxacorn,salicylic acid,trade_name,chembl,0.9
nsc-180,salicylic acid,chembl_synonym,chembl,0.65
occlusal,salicylic acid,trade_name,chembl,0.9
phiso-clear,salicylic acid,trade_name,chembl,0.9
phytex,salicylic acid,trade_name,chembl,0.9
phytocil,salicylic acid,trade_name,chembl,0.9
posalfilin,salicylic acid,trade_name,chembl,0.9
pyralvex,salicylic acid,trade_name,chembl,0.9
salactol,salicylic acid,trade_name,chembl,0.9
salatac,salicylic acid,trade_name,chembl,0.9
salicylic acid,salicylic acid,chembl_synonym,chembl,0.65
salicylic acid rs,salicylic acid,chembl_synonym,chembl,0.65
thwart,salicylic acid,trade_name,chembl,0.9
toepedo,salicylic acid,trade_name,chembl,0.9
verrugon,salicylic acid,trade_name,chembl,0.9
wartex,salicylic acid,trade_name,chembl,0.9
c. i. mordant yellow 5,olsalazine,chembl_synonym,chembl,0.65
olsalazina,olsalazine,chembl_synonym,chembl,0.65
olsalazine,olsalazine,chembl_synonym,chembl,0.65
olsalazine,olsalazine,ban,chembl,0.85
ay-64043-,propranolol,chembl_synonym,chembl,0.65
betalong,propranolol,chembl_synonym,chembl,0.65
.beta.-propranolol,propranolol,chembl_synonym,chembl,0.65
dl-propranolol,propranolol,chembl_synonym,chembl,0.65
euprovasin,propranolol,chembl_synonym,chembl,0.65
inderide-40/25,propranolol,chembl_synonym,chembl,0.65
inderide-80/25,propranolol,chembl_synonym,chembl,0.65
propranolol,propranolol,chembl_synonym,chembl,0.65
propranolol,propranolol,ban,chembl,0.85
proprasylyt,propranolol,chembl_synonym,chembl,0.65
reducor,propranolol,chembl_synonym,chembl,0.65
"ay-21,011",practolol,chembl_synonym,chembl,0.65
ay-21011,practolol,chembl_synonym,chembl,0.65
dalzic,practolol,chembl_synonym,chembl,0.65
eraldin,practolol,trade_name,chembl,0.9
"i.c.i. 50,172",practolol,chembl_synonym,chembl,0.65
"i.c.i.-50,172",practolol,chembl_synonym,chembl,0.65
ici-50172,practolol,chembl_synonym,chembl,0.65
practolol,practolol,chembl_synonym,chembl,0.65
practolol,practolol,ban,chembl,0.85
practolol,practolol,usan,chembl,0.85
chlorethazine,mechlorethamine,chembl_synonym,chembl,0.65
chlormethine,mechlorethamine,chembl_synonym,chembl,0.65
clormetina,mechlorethamine,chembl_synonym,chembl,0.65
ledaga,mechlorethamine,trade_name,chembl,0.9
mechlorethamine,mechlorethamine,chembl_synonym,chembl,0.65
nitrogen mustard (hn 2),mechlorethamine,chembl_synonym,chembl,0.65
nsc-10107,mechlorethamine,chembl_synonym,chembl,0.65
nsc-128663,mechlorethamine,chembl_synonym,chembl,0.65
nsc-757087,mechlorethamine,chembl_synonym,chembl,0.65
add-3878,ciglitazone,chembl_synonym,chembl,0.65
ciglitazona,ciglitazone,chembl_synonym,chembl,0.65
ciglitazone,ciglitazone,chembl_synonym,chembl,0.65
ciglitazone,ciglitazone,usan,chembl,0.85
"u-63,287",ciglitazone,chembl_synonym,chembl,0.65
u-63287,ciglitazone,chembl_synonym,chembl,0.65
calanolide a,calanolide a,chembl_synonym,chembl,0.65
nsc-650886,calanolide a,chembl_synonym,chembl,0.65
bencilpenicilina,penicillin g,chembl_synonym,chembl,0.65
benzyl penicillin,penicillin g,chembl_synonym,chembl,0.65
benzylpenicillin,penicillin g,chembl_synonym,chembl,0.65
benzylpenicilline,penicillin g,chembl_synonym,chembl,0.65
crystapen g,penicillin g,trade_name,chembl,0.9
j01ce01,penicillin g,chembl_synonym,chembl,0.65
nsc-193396,penicillin g,chembl_synonym,chembl,0.65
penicillin g,penicillin g,chembl_synonym,chembl,0.65
cp-99219,trovafloxacin,chembl_synonym,chembl,0.65
trovafloxacin,trovafloxacin,chembl_synonym,chembl,0.65
trovafloxacine,trovafloxacin,chembl_synonym,chembl,0.65
trovafloxacino,trovafloxacin,chembl_synonym,chembl,0.65
trovan,trovafloxacin,trade_name,chembl,0.9
turvel,trovafloxacin,trade_name,chembl,0.9
acid-eze,cimetidine,trade_name,chembl,0.9
aciloc,cimetidine,chembl_synonym,chembl,0.65
acinil,cimetidine,chembl_synonym,chembl,0.65
acitak 200,cimetidine,trade_name,chembl,0.9
acitak 400,cimetidine,trade_name,chembl,0.9
acitak 800,cimetidine,trade_name,chembl,0.9
brumetadina,cimetidine,trade_name,chembl,0.9
brumetidina,cimetidine,chembl_synonym,chembl,0.65
cimal,cimetidine,chembl_synonym,chembl,0.65
cimetidina,cimetidine,chembl_synonym,chembl,0.65
cimetidine,cimetidine,chembl_synonym,chembl,0.65
cimetidine,cimetidine,ban,chembl,0.85
cimetidine,cimetidine,trade_name,chembl,0.9
cimetidine,cimetidine,usan,chembl,0.85
cimetidinum,cimetidine,chembl_synonym,chembl,0.65
dyspamet,cimetidine,trade_name,chembl,0.9
galenamet,cimetidine,trade_name,chembl,0.9
gastromet,cimetidine,chembl_synonym,chembl,0.65
kentamet,cimetidine,trade_name,chembl,0.9
nsc-335308,cimetidine,chembl_synonym,chembl,0.65
peptimax 200,cimetidine,trade_name,chembl,0.9
peptimax 400,cimetidine,trade_name,chembl,0.9
peptimax 800,cimetidine,trade_name,chembl,0.9
skf-92334,cimetidine,chembl_synonym,chembl,0.65
stomedine,cimetidine,chembl_synonym,chembl,0.65
tagadine,cimetidine,trade_name,chembl,0.9
tagamet,cimetidine,trade_name,chembl,0.9
tagamet 100,cimetidine,trade_name,chembl,0.9
tagamet hb,cimetidine,trade_name,chembl,0.9
tagamet hb 200,cimetidine,trade_name,chembl,0.9
ulcedin,cimetidine,chembl_synonym,chembl,0.65
ulcimet,cimetidine,chembl_synonym,chembl,0.65
ulcomedina,cimetidine,chembl_synonym,chembl,0.65
ultec,cimetidine,trade_name,chembl,0.9
valmagen,cimetidine,trade_name,chembl,0.9
zita,cimetidine,trade_name,chembl,0.9
am-1155,gatifloxacin,chembl_synonym,chembl,0.65
bms-206584-01,gatifloxacin,chembl_synonym,chembl,0.65
bms-20658401,gatifloxacin,chembl_synonym,chembl,0.65
gatiflo,gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacin,gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacin,gatifloxacin,trade_name,chembl,0.9
gatifloxacin,gatifloxacin,usan,chembl,0.85
gatifloxacin anhydrous,gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacine,gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacin hydrate,gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacino,gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacin (sesquihydrate),gatifloxacin,chembl_synonym,chembl,0.65
gatifloxacin sesquihydrate,gatifloxacin,chembl_synonym,chembl,0.65
nsc-758701,gatifloxacin,chembl_synonym,chembl,0.65
pd-135432,gatifloxacin,chembl_synonym,chembl,0.65
tequin,gatifloxacin,trade_name,chembl,0.9
zymar,gatifloxacin,trade_name,chembl,0.9
zymaxid,gatifloxacin,trade_name,chembl,0.9
zymer,gatifloxacin,chembl_synonym,chembl,0.65
als-357,betulinic acid,chembl_synonym,chembl,0.65
.beta.-betulinic acid,betulinic acid,chembl_synonym,chembl,0.65
betulic acid,betulinic acid,chembl_synonym,chembl,0.65
betulinic acid,betulinic acid,chembl_synonym,chembl,0.65
lupatic acid,betulinic acid,chembl_synonym,chembl,0.65
mairin,betulinic acid,chembl_synonym,chembl,0.65
nsc-113090,betulinic acid,chembl_synonym,chembl,0.65
nsc-677578,betulinic acid,chembl_synonym,chembl,0.65
ah-5158a free base,labetalol,chembl_synonym,chembl,0.65
ibidomide,labetalol,chembl_synonym,chembl,0.65
labetalol,labetalol,chembl_synonym,chembl,0.65
labetalol,labetalol,ban,chembl,0.85
normozide,labetalol,chembl_synonym,chembl,0.65
sch-15719w free base,labetalol,chembl_synonym,chembl,0.65
avelox,moxifloxacin,trade_name,chembl,0.9
avelox i.v.,moxifloxacin,trade_name,chembl,0.9
avelox iv,moxifloxacin,chembl_synonym,chembl,0.65
moxifloxacin,moxifloxacin,chembl_synonym,chembl,0.65
moxifloxacine,moxifloxacin,chembl_synonym,chembl,0.65
moxifloxacino,moxifloxacin,chembl_synonym,chembl,0.65
zimoxin,moxifloxacin,chembl_synonym,chembl,0.65
levofloxacin (anhydrous),levofloxacin anhydrous,chembl_synonym,chembl,0.65
levofloxacin anhydrous,levofloxacin anhydrous,chembl_synonym,chembl,0.65
levofloxacine (anhydrous),levofloxacin anhydrous,chembl_synonym,chembl,0.65
levofloxacino (anhydrous),levofloxacin anhydrous,chembl_synonym,chembl,0.65
nsc-758709,levofloxacin anhydrous,chembl_synonym,chembl,0.65
ofloxacin s-(-)-form,levofloxacin anhydrous,chembl_synonym,chembl,0.65
flestolol,flestolol,chembl_synonym,chembl,0.65
factiv,gemifloxacin,chembl_synonym,chembl,0.65
gemifloxacin,gemifloxacin,chembl_synonym,chembl,0.65
gemifloxacine,gemifloxacin,chembl_synonym,chembl,0.65
gemifloxacino,gemifloxacin,chembl_synonym,chembl,0.65
bw 301u,piritrexim,chembl_synonym,chembl,0.65
bw-301u,piritrexim,chembl_synonym,chembl,0.65
piritrexim,piritrexim,chembl_synonym,chembl,0.65
piritrexima,piritrexim,chembl_synonym,chembl,0.65
piritrexime,piritrexim,chembl_synonym,chembl,0.65
tcmdc-137235,piritrexim,chembl_synonym,chembl,0.65
espirapril,spirapril,chembl_synonym,chembl,0.65
spirapril,spirapril,chembl_synonym,chembl,0.65
spirapril,spirapril,ban,chembl,0.85
a-44090,valproate sodium,chembl_synonym,chembl,0.65
abbott 44090,valproate sodium,chembl_synonym,chembl,0.65
abbott-44090,valproate sodium,chembl_synonym,chembl,0.65
delepsine,valproate sodium,trade_name,chembl,0.9
depacon,valproate sodium,trade_name,chembl,0.9
depakine,valproate sodium,trade_name,chembl,0.9
epilim,valproate sodium,trade_name,chembl,0.9
epilim 200,valproate sodium,trade_name,chembl,0.9
epilim 500,valproate sodium,trade_name,chembl,0.9
epilim chrono 200,valproate sodium,trade_name,chembl,0.9
epilim chrono 300,valproate sodium,trade_name,chembl,0.9
epilim chrono 500,valproate sodium,trade_name,chembl,0.9
epilim chronosphere,valproate sodium,trade_name,chembl,0.9
epilim iv,valproate sodium,trade_name,chembl,0.9
episenta,valproate sodium,trade_name,chembl,0.9
kentilim,valproate sodium,trade_name,chembl,0.9
kw-6066n,valproate sodium,chembl_synonym,chembl,0.65
natrii valproas,valproate sodium,chembl_synonym,chembl,0.65
nsc-732626,valproate sodium,chembl_synonym,chembl,0.65
nsc-757376,valproate sodium,chembl_synonym,chembl,0.65
orfiril,valproate sodium,trade_name,chembl,0.9
orlept,valproate sodium,trade_name,chembl,0.9
selenica,valproate sodium,chembl_synonym,chembl,0.65
sodium 2-propylpentanoate,valproate sodium,chembl_synonym,chembl,0.65
sodium valproate,valproate sodium,chembl_synonym,chembl,0.65
valproate sodium,valproate sodium,chembl_synonym,chembl,0.65
valproate sodium,valproate sodium,trade_name,chembl,0.9
valproate sodium,valproate sodium,usan,chembl,0.85
"valproic acid, sodium",valproate sodium,chembl_synonym,chembl,0.65
"valproic acid, sodium salt",valproate sodium,chembl_synonym,chembl,0.65
valproic acid sodium salt (1:1),valproate sodium,chembl_synonym,chembl,0.65
a-21,isoproterenol,chembl_synonym,chembl,0.65
aleudrin,isoproterenol,chembl_synonym,chembl,0.65
aludrine,isoproterenol,chembl_synonym,chembl,0.65
asiprenol,isoproterenol,chembl_synonym,chembl,0.65
asmalar,isoproterenol,chembl_synonym,chembl,0.65
assiprenol,isoproterenol,chembl_synonym,chembl,0.65
bellasthman,isoproterenol,chembl_synonym,chembl,0.65
isonorin,isoproterenol,chembl_synonym,chembl,0.65
isoprenalina,isoproterenol,chembl_synonym,chembl,0.65
isoprenaline,isoproterenol,chembl_synonym,chembl,0.65
isopropydrin,isoproterenol,chembl_synonym,chembl,0.65
isoproterenol,isoproterenol,chembl_synonym,chembl,0.65
isoproterenol dl-form,isoproterenol,chembl_synonym,chembl,0.65
isorenin,isoproterenol,chembl_synonym,chembl,0.65
isupren,isoproterenol,chembl_synonym,chembl,0.65
neodrenal,isoproterenol,chembl_synonym,chembl,0.65
neo-epinine,isoproterenol,chembl_synonym,chembl,0.65
novodrin,isoproterenol,chembl_synonym,chembl,0.65
nsc-33791,isoproterenol,chembl_synonym,chembl,0.65
nsc-9975,isoproterenol,chembl_synonym,chembl,0.65
proternol,isoproterenol,chembl_synonym,chembl,0.65
respifral,isoproterenol,chembl_synonym,chembl,0.65
saventrine,isoproterenol,chembl_synonym,chembl,0.65
vapo-n-iso,isoproterenol,chembl_synonym,chembl,0.65
"cp-45,634",sorbinil,chembl_synonym,chembl,0.65
cp-45634,sorbinil,chembl_synonym,chembl,0.65
nsc-355082,sorbinil,chembl_synonym,chembl,0.65
sorbinil,sorbinil,ban,chembl,0.85
sorbinil,sorbinil,chembl_synonym,chembl,0.65
sorbinil,sorbinil,usan,chembl,0.85
sorbinilo,sorbinil,chembl_synonym,chembl,0.65
apo-hydro,hydrochlorothiazide,trade_name,chembl,0.9
apresazide,hydrochlorothiazide,chembl_synonym,chembl,0.65
carozide,hydrochlorothiazide,chembl_synonym,chembl,0.65
chlorosulthiadil,hydrochlorothiazide,chembl_synonym,chembl,0.65
copalia-hct,hydrochlorothiazide,chembl_synonym,chembl,0.65
dafiro-hct,hydrochlorothiazide,chembl_synonym,chembl,0.65
dihydrochlorurite,hydrochlorothiazide,chembl_synonym,chembl,0.65
esidrex,hydrochlorothiazide,trade_name,chembl,0.9
esidrix,hydrochlorothiazide,trade_name,chembl,0.9
exforge-hct,hydrochlorothiazide,chembl_synonym,chembl,0.65
hidroclorotiazida,hydrochlorothiazide,chembl_synonym,chembl,0.65
hidrotiazida,hydrochlorothiazide,chembl_synonym,chembl,0.65
hydrochlorothiaizide,hydrochlorothiazide,chembl_synonym,chembl,0.65
hydrochlorothiazide,hydrochlorothiazide,chembl_synonym,chembl,0.65
hydrochlorothiazide,hydrochlorothiazide,trade_name,chembl,0.9
hydrochlorothiazide component of accuretic,hydrochlorothiazide,trade_name,chembl,0.9
hydrochlorothiazide component of aldactazide,hydrochlorothiazide,trade_name,chembl,0.9
