alias_clean,sponsor_clean,sponsor_parent,sponsor_group,sponsor_type,source,confidence_prior,alias_type
erasmus university medical center rotterdam,Erasmus MC,NA,NA,hospital,llm_reviewed,1,llm_reviewed
erasmus university medical centre,Erasmus MC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erasmus university medical centre rotterdam,Erasmus MC,NA,NA,hospital,llm_reviewed,1,llm_reviewed
erasmus university rotterdam,Erasmus University Rotterdam,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erasmusm mc rotterdam the netherlands,Erasmus MC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erasmusmc-university medical center rotterdam,Erasmus MC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erasmusmedical center-sophia,Erasmus MC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erasmusmmc/ sophia children hospital,Erasmus MC,NA,NA,hospital,llm_reviewed,1,llm_reviewed
erempharma sas,Erempharma SAS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ergomed clinical research limited,Ergomed Clinical Research,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ergonex pharma gmbh,ErgoNex Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erling bjerregaard pedersen medicinsk forskningsafsnit regionshospitalet holstebro,"Erling Bjerregaard Pedersen, Medicinsk forskningsafsnit, Regionshospitalet Holstebro",NA,NA,unknown,llm_reviewed,1,llm_reviewed
ernesto prez persona,Ernesto Prez Persona,NA,NA,unknown,llm_reviewed,1,llm_reviewed
errekappa euroterapici,Errekappa Euroterapici,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ersi voskaridou-dimoula,Ersi Voskaridou-Dimoula,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erydel s p a,EryDel S.p.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
erytech pharma,ERYTECH Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esbatech an alcon biomedical research unit llc,"ESBATech, an Alcon Biomedical Research Unit LLC",NA,NA,unknown,llm_reviewed,1,llm_reviewed
escient pharmaceuticals inc,Escient Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eske kvanner aasvang,Eske Kvanner Aasvang,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eskelinen matti/kys,Eskelinen Matti/KYS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esko kemppainen,Esko Kemppainen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esocap ag,EsoCap AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
especialidades farmaceticas centrum s a,ESPECIALIDADES FARMACUTICAS CENTRUM S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
especialidades farmacuticas centrum s a,ESPECIALIDADES FARMACUTICAS CENTRUM S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esperante development b v,Esperante Development B.V.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esperare,EspeRare,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esperare foundation / pierre fabre mdicament,EspeRare Foundation / Pierre Fabre Médicament,NA,NA,foundation,llm_reviewed,1,llm_reviewed
esperas pharma inc / esperas pharma inc,Esperas Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esperion therapeutics inc,"Esperion Therapeutics, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
essa pharma inc,Essa Pharma Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
essa pharmaceuticals corp,Essa Pharmaceuticals Corp.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
essex italia,Essex Italia,NA,NA,unknown,llm_reviewed,1,llm_reviewed
essex pharma gmbh,Essex Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esteban ribera pascuet,Esteban Ribera Pascuet,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ester neuroscience ltd,Ester Neuroscience,NA,NA,unknown,llm_reviewed,1,llm_reviewed
estetra,Estetra,NA,NA,unknown,llm_reviewed,1,llm_reviewed
estetra s a,Estetra SPRL,NA,NA,unknown,llm_reviewed,1,llm_reviewed
estetra sprl,Estetra SPRL,NA,NA,unknown,llm_reviewed,1,llm_reviewed
estetra srl,Estetra SRL,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esther aleo lujan,Esther Aleo Lujan,NA,NA,unknown,llm_reviewed,1,llm_reviewed
esther uriarte itzazelaia,ESTHER URIARTE ITZAZELAIA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
estonian science foundation,Estonian Science Foundation,NA,NA,foundation,llm_reviewed,1,llm_reviewed
etherna immunotherapies nv,eTheRNA immunotherapies NV,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ethicare gmbh,Ethicare GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ethicon inc,Ethicon Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ethicon inc a johnson johnson co,"Ethicon Inc., a Johnson Johnson Co.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
ethik-kommission der medizinischen fakultt der martin-luther-universitt halle wittenberg,Medizinische Fakultät der Martin-Luther-Universität Halle-Wittenberg,NA,NA,unknown,llm_reviewed,1,llm_reviewed
etop european thoracic oncology platform,ETOP European Thoracic Oncology Platform,NA,NA,unknown,llm_reviewed,1,llm_reviewed
etop ibcsg partners foundation,ETOP IBCSG Partners Foundation,NA,NA,foundation,llm_reviewed,1,llm_reviewed
euopean organisation of research and treatment of cancer,EORTC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eupraxia pharmaceuticals inc,Eupraxia Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eurand spa,EURAND SPA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
euro nippon kayaku gmbh,Euro Nippon Kayaku GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eurobloodnet association,Eurobloodnet Association,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eurocine vaccines ab,Eurocine Vaccines AB,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eurofins optimed / fabentech,Eurofins Optimed / Fabentech,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eurofins optimed / perha pharmaceuticals,Eurofins Optimed / Perha Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eurofins optimed / synendos therapeutics ag,Eurofins Optimed / Synendos Therapeutics AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european aids treatment network infectious disease foundation neat id,European AIDS Treatment Network Infectious Disease Foundation NEAT ID,NA,NA,foundation,llm_reviewed,1,llm_reviewed
european commission,European Commission,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european commission fp7 health 2010,European Commission,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european foundation for the study of chronic liver failure,European Foundation for the Study of Chronic Liver Failure,NA,NA,foundation,llm_reviewed,1,llm_reviewed
european group for blood and marrow transplantation,EBMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european group for blood and marrow trasnplantation,EBMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european group for research in schizophrenia stichting,European Group for Research in Schizophrenia Stichting,NA,NA,foundation,llm_reviewed,1,llm_reviewed
european institute for cystic fibrosis research ierfc,European Institute for Cystic Fibrosis Research IERFC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european lung cancer working party,European Lung Cancer Working Party,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european myeloma network,European Myeloma Network,NA,NA,cooperative_group,llm_reviewed,1,llm_reviewed
european myeloma network b v / ceska myelomova skupina z s / emn trial office s r l impresa sociale,European Myeloma Network B.V. / Ceska Myelomova Skupina z.s. / Emn Trial Office S.r.l. Impresa Sociale,NA,NA,cooperative_group,llm_reviewed,1,llm_reviewed
european myeloma network b v / emn trial office s r l impresa sociale,European Myeloma Network,NA,NA,cooperative_group,llm_reviewed,1,llm_reviewed
european myeloma network emn,European Myeloma Network,NA,NA,cooperative_group,llm_reviewed,1,llm_reviewed
european organisation for research and treatment of,EORTC,NA,NA,cooperative_group,llm_reviewed,1,llm_reviewed
european organisation for research and treatment on cancer,EORTC,NA,NA,cooperative_group,llm_reviewed,1,llm_reviewed
european organisation for the research and treatment of cancer,EORTC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european organization for research and treatment of cancer,EORTC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european palliative care research centre prc ntnu,Norwegian University of Science and Technology,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european society for blood and marrow transplantation,EBMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european society for blood and marrow transplantation ebmt,EBMT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european thoracic oncology platform,ETOP European Thoracic Oncology Platform,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european thoracic oncology platform etop,ETOP European Thoracic Oncology Platform,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european uro- oncology group euog,EUOG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
european uro-oncology group euog,European Uro-Oncology Group EUOG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
euroscreen s a,Euroscreen S.A,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eusa pharma sas,EUSA pharma SAS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eustralis pharmaceuticals ltd,Eustralis Pharmaceuticals Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eva marie erfurth / lund university / lund university,Lund University,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eva pharma for pharmaceuticals and medical appliances sae,Eva Pharma For Pharmaceuticals And Medical Appliances SAE,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evangelisches krankenhaus lutherhaus ggmbh,Evangelisches Krankenhaus Lutherhaus gGmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evaxion biotech a/s,Evaxion Biotech A/S,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evelo biosciences inc,Evelo Biosciences,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ever neuro pharma gmbh,EVER Neuro Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evergreen theragnostics inc,Evergreen Theragnostics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
everimmune,Everimmune,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evestra gmbh,Evestra GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evgen pharma plc,Evgen Pharma plc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evolus inc,Evolus Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evolva sa,Evolva SA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evommune inc,Evommune Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evopoint biosciences usa inc,Evopoint Biosciences USA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evotec neurosciences gmbh,Evotec Neurosciences,NA,NA,unknown,llm_reviewed,1,llm_reviewed
evotec neurosciencesgmbh,Evotec NeurosciencesGmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
ewopharma ag,Ewopharma AG,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exalenz bioscience ltd,Exalenz Bioscience Ltd,NA,NA,unknown,llm_reviewed,1,llm_reviewed
excellthera inc,Excellthera Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exciva gmbh,Exciva GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exeliom biosciences,Exeliom Biosciences,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exelixis inc,Exelixis Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exeltis france,Exeltis France,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exeltis france s a,Exeltis France S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exevir bio bv,ExeVir Bio BV,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exo biologics,Exo Biologics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exonhit,EXONHIT,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exponential biotherapies inc,Exponential Biotherapies Inc,NA,NA,unknown,llm_reviewed,1,llm_reviewed
expres2ion biotechnologies aps,Expres2ion Biotechnologies ApS,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exscientia ai limited,Exscientia AI Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
exxentia grupo fitoteraputico s a,Exxentia Grupo Fitoteraputico S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eyebiotech limited,Eyebiotech Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eyed pharma,Eyed Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eyedna therapeutics,eyeDNA Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
eyegene inc,"EyeGene, Inc",NA,NA,unknown,llm_reviewed,1,llm_reviewed
eyetech pharamceuticals inc,Eyetech Pharmaceuticals Inc.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
f a r o fondazione per le attivita di ricerca in oncologia,F.A.R.O. Fondazione per le Attivita di Ricerca in Oncologia,NA,NA,foundation,llm_reviewed,1,llm_reviewed
f hoffmann- la roche ltd,Roche,NA,NA,industry,llm_reviewed,1,llm_reviewed
f hoffmannla roche ltd,Roche,NA,NA,industry,llm_reviewed,1,llm_reviewed
f i proctor foundation university of california san francisco,"University of California, San Francisco",NA,NA,foundation,llm_reviewed,1,llm_reviewed
f schreuder,F.Schreuder,NA,NA,unknown,llm_reviewed,1,llm_reviewed
f-star therapeutics limited,F-star Therapeutics Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
f2g biotech gmbh fn 483749 x,F2G Biotech GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
f2g limited,F2G,NA,NA,unknown,llm_reviewed,1,llm_reviewed
f4 pharma gmbh,F4 Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fa elexxion,Fa.Elexxion,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fabentech,Fabentech,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fachbereich medizin der johann wolfgang goethe-universitt frankfurt/m,Goethe-Universität Frankfurt am Main,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fachhochschule salzburg gmbh,Fachhochschule Salzburg GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fachingen heil- und mineralbrunnen gmbh,Fachingen Heil- und Mineralbrunnen GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faculdade de cincias mdicas da universidade nova de lisboa,Faculdade de Cincias Mdicas da Universidade Nova de Lisboa,NA,NA,academic,llm_reviewed,1,llm_reviewed
faculdade de cincias mdicas universidade nova de lisboa,Faculdade de Cincias Mdicas Universidade Nova de Lisboa,NA,NA,academic,llm_reviewed,1,llm_reviewed
faculdade de medicina da universidade do porto,Faculdade de Medicina da Universidade do Porto,NA,NA,academic,llm_reviewed,1,llm_reviewed
facultad de medicina y ciencias de la salud de la universidad catlica de valencia,Universidad Católica de Murcia UCAM,NA,NA,academic,llm_reviewed,1,llm_reviewed
facultad de odontologa universidad complutense de madrid,Universidad Complutense de Madrid,NA,NA,academic,llm_reviewed,1,llm_reviewed
faculty hospital hradec krlov,Faculty Hospital Hradec Krlov,NA,NA,hospital,llm_reviewed,1,llm_reviewed
faculty of medicine carl gustav carus university of technology dresden,Dresden University of Technology,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faculty of medicine technische universitaet muenchen,Technische Universität München,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faculty of pharmacy university of ljubljana,University of Ljubljana,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faculty of social sciences utrecht university,Utrecht University,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faes farma s a,Faes Farma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faes farma s a / a menarini industrie farmaceutiche riunite s r l,Faes Farma S.A. / A. Menarini Industrie Farmaceutiche Riunite S.r.l.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faes farma sa,Faes Farma SA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice brno,Fakultn nemocnice Brno,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice hradec krlov,Fakultn nemocnice Hradec Krlov,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice krlovsk vinohrady,Fakultn nemocnice Krlovsk Vinohrady,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice ostrava,Fakultní nemocnice Ostrava,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice plze,Fakultn nemocnice Plze,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice u sv anny,Fakultní nemocnice u sv. Anny,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice u sv anny v brn,Fakultn nemocnice u sv. Anny v Brn,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice u svat anny,Fakultn nemocnice u svat Anny,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn nemocnice v motole,Fakultn nemocnice v Motole,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultn thomayerova nemocnice s poliklinikou,Fakultn Thomayerova nemocnice s poliklinikou,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice brno,Fakultni Nemocnice Brno,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice bulovka,Fakultní nemocnice Bulovka,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice hradec kralove,Fakultní nemocnice Hradec Králové,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice kralovske vinohrady,Fakultni Nemocnice Kralovske Vinohrady,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice ostrava,Fakultni Nemocnice Ostrava,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice plzen,Fakultni Nemocnice Plzen,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice u sv anny v brne,Fakultní nemocnice u sv. Anny v Brně,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultni nemocnice v motole,Fakultni Nemocnice V Motole,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fakultt fr medizin der technischen universitt mnchen,Medizinische Fakultät der Technischen Universität München,NA,NA,unknown,llm_reviewed,1,llm_reviewed
falck clinic,Falck Clinic,NA,NA,hospital,llm_reviewed,1,llm_reviewed
famewave ltd,Famewave Ltd.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
famicordtx s a / polski bank komorek macierzystych sp z o o,FamiCordTx S.A. / Polski Bank Komórek Macierzystych Sp. z o.o.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faraday pharmaceuticals inc,"Faraday Pharmaceuticals, Inc.",NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmaceutici damor,FARMACEUTICI DAMOR,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmacusi s a,Farmacusi S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmacusi s a filial of leo pharma,LEO Pharma,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmak international holding gmbh,Farmak International Holding GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmak jsc,Farmak JSC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmaka srl,Farmaka Srl,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmalder s a,Farmalder S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmalider s a,Farmalider S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmex sa,FARMEX SA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
farmigea,FARMIGEA,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faron pharmaceuticals limited,Faron Pharmaceuticals Limited,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faron pharmaceuticals ltd,Faron Pharmaceuticals,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faron pharmaceuticals oy,Faron Pharmaceuticals Oy,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fast consortium under eu 7 fwp,FAST Consortium under EU 7. FWP,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fast forward pharmaceuticals b v,Fast Forward Pharmaceuticals B.V.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fast-consortium,FAST-consortium,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fastox pharma s a,Fastox Pharma S.A.,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fate therapeutics inc,Fate Therapeutics,NA,NA,unknown,llm_reviewed,1,llm_reviewed
faustus forschung compagnie translational cancer research gmbh,"Faustus Forschung Compagnie, Translational Cancer Research GmbH",NA,NA,unknown,llm_reviewed,1,llm_reviewed
faz - floridsdorf allergy center,FAZ - Floridsdorf Allergy Center,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fdration francophone de cancrologie digestive,Fédération Francophone de Cancérologie Digestive FFCD,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fdration francophone de cancrologie digestive - ffcd,Fdration Francophone de Cancrologie Digestive - FFCD,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fdration francophone de cancrologie digestive ffcd,Fédération Francophone de Cancérologie Digestive - FFCD,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fdration nationale des centres de lutte,Fdration Nationale des Centres de Lutte,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fdration nationale des centres de lutte contre le cancer,Fédération Nationale des Centres de Lutte Contre le Cancer,NA,NA,unknown,llm_reviewed,1,llm_reviewed
fdration nationale des centres de lutte contre le cancer fnclcc,Fdration Nationale des Centres de Lutte Contre le Cancer FNCLCC,NA,NA,unknown,llm_reviewed,1,llm_reviewed
febena pharma gmbh,Febena Pharma GmbH,NA,NA,unknown,llm_reviewed,1,llm_reviewed
federal highway research institute / bundesanstalt fr straenwesen bast,Federal Highway Research Institute / Bundesanstalt fr Straenwesen BASt,NA,NA,unknown,llm_reviewed,1,llm_reviewed
federation francophone de cancerologie digestive,Fédération Francophone de Cancérologie Digestive,NA,NA,unknown,llm_reviewed,1,llm_reviewed
federico diaz gonzlez,Federico Diaz Gonzlez,NA,NA,unknown,llm_reviewed,1,llm_reviewed
