cache_key,block_id,model_id,prompt_version,cluster_no,canonical,salt_form,brand,substance_type,raw_substance,confidence,reason,decided_at_utc,batch_id
c31ad3d8525f0850a21ec77f3646df5bba34ee74768317991852473d02b08b4e,sblk_00261,claude-opus-5,substance-mint-v2,7,Acetylsalicylic acid,NA,Tromalyt,small_molecule,TROMALYT 150 mg cápsulas duras de liberación prolongada,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
d91ca0e516004fd99f122129c77bfea702bfe18a421994d86b88b1005ecf8ad9,sblk_00261,claude-opus-5,substance-mint-v3,7,Acetylsalicylic acid,NA,Tromalyt,small_molecule,TROMALYT 150 mg cápsulas duras de liberación prolongada,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
c31ad3d8525f0850a21ec77f3646df5bba34ee74768317991852473d02b08b4e,sblk_00261,claude-opus-5,substance-mint-v2,8,Saccharomyces boulardii,NA,Ultra-Levura,biologic,Ultra-Levura 250 mg cápsulas duras,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
d91ca0e516004fd99f122129c77bfea702bfe18a421994d86b88b1005ecf8ad9,sblk_00261,claude-opus-5,substance-mint-v3,8,Saccharomyces boulardii,NA,Ultra-Levura,supplement_or_excipient,Ultra-Levura 250 mg cápsulas duras,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
f341c72a59e2f27425606caebc77320a31849accd8725c7927847fc940b91801,sblk_00262,claude-sonnet-5,substance-mint-v3,1,Indocyanine green analog (sulfobutyl-benzindolium heptatrienyl dye),inner salt,NA,small_molecule,"2-7-1,1-dimethyl-3-4-sulfobutyl-benzeindolin-2-ylidene-1,3,5-heptatrienyl-1,1-dimethyl-3-sulfobutyl-1H-benze-indolium hydroxide,inner salt",0.5,"Complex dye chemical, likely ICG-type contrast agent",2026-08-20T15:05:57Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
6c793091a11bc2031e4f279d957a08575f647e1e0d15221717ae0f998b8e7600,sblk_00262,claude-sonnet-5,substance-mint-v3,1,Metformin,NA,NA,small_molecule,Metfomin,0.9,Misspelling of Metformin,2026-08-21T06:44:38Z,NA
f341c72a59e2f27425606caebc77320a31849accd8725c7927847fc940b91801,sblk_00262,claude-sonnet-5,substance-mint-v3,2,Sodium hydroxide,NA,NA,small_molecule,SODIUM HYDROXIDE,0.9,NA,2026-08-20T15:05:57Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
f341c72a59e2f27425606caebc77320a31849accd8725c7927847fc940b91801,sblk_00262,claude-sonnet-5,substance-mint-v3,3,alpha 1H,NA,NA,unknown,alpha 1H,0.3,NA,2026-08-20T15:05:57Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
bef39c8d892e7c56becf7d552bbfa7dcbbb0010d64a8c15abc17e092f9b5064d,sblk_00263,claude-sonnet-5,substance-mint-v3,1,X-179A (H1N1 reassortant vaccine strain),NA,NA,vaccine,2009 H1N1 V REASS. X - 179 A,0.75,Influenza reassortant strain used in vaccine production,2026-08-20T15:05:57Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
7cc81e569c41eac56d60602deb16ccf0043dc432c2ce8476c99f94136dc5693a,sblk_00263,claude-sonnet-5,substance-mint-v3,1,Biphasic calcium phosphate,NA,MBCP+,supplement_or_excipient,Microporous Biphasic Calcium Phosphate MBCP+,0.7,NA,2026-08-21T06:44:41Z,NA
bef39c8d892e7c56becf7d552bbfa7dcbbb0010d64a8c15abc17e092f9b5064d,sblk_00263,claude-sonnet-5,substance-mint-v3,2,NYMC X-223A (influenza reassortant vaccine strain),NA,NA,vaccine,NYMC X-223A reass. derived from A,0.75,"Different reassortant strain designation, distinct from X-179A",2026-08-20T15:05:57Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
50e1a4ccf4ab75ed4f298ffedfc5fb81b9af776c9bef566ba4397215ead7ab88,sblk_00264,claude-sonnet-5,substance-mint-v3,1,Influenza wild type strain 2012,NA,NA,vaccine,2012 wild type,0.4,NA,2026-08-20T15:05:55Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
50e1a4ccf4ab75ed4f298ffedfc5fb81b9af776c9bef566ba4397215ead7ab88,sblk_00264,claude-sonnet-5,substance-mint-v3,2,Influenza wild type strain 2013,NA,NA,vaccine,"2013, WILD TYPE",0.4,NA,2026-08-20T15:05:55Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
50e1a4ccf4ab75ed4f298ffedfc5fb81b9af776c9bef566ba4397215ead7ab88,sblk_00264,claude-sonnet-5,substance-mint-v3,3,Influenza wild type strain 2016,NA,NA,vaccine,"2016, wild type",0.4,NA,2026-08-20T15:05:55Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
50e1a4ccf4ab75ed4f298ffedfc5fb81b9af776c9bef566ba4397215ead7ab88,sblk_00264,claude-sonnet-5,substance-mint-v3,4,Recombinant AAV2 vector containing human wild-type mitochondrial ND4 gene,NA,NA,cell_or_gene_therapy,Recombinant AAV vector serotype 2 containing the human wild type mitochondrial ND4 gene,0.85,NA,2026-08-20T15:05:55Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,1,Influenza A (H3N2) strain,NA,NA,vaccine,H3N2,0.8,"generic H3N2 influenza antigen, no season given",2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,1,Influenza A (H3N2) strain,NA,NA,vaccine,H3N2 Strain,0.8,"generic H3N2 influenza antigen, no season given",2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,1,Influenza A (H3N2) strain,NA,NA,vaccine,Influenza A H3N2,0.8,"generic H3N2 influenza antigen, no season given",2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,1,Influenza A (H3N2) strain,NA,NA,vaccine,H3N2,0.85,"Generic H3N2 influenza vaccine antigen, no season specified",2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,1,Influenza A (H3N2) strain,NA,NA,vaccine,H3N2 Strain,0.85,"Generic H3N2 influenza vaccine antigen, no season specified",2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,1,Influenza A (H3N2) strain,NA,NA,vaccine,Influenza A H3N2,0.85,"Generic H3N2 influenza vaccine antigen, no season specified",2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
4e4854ae22bc9753c0c695645a70597fcb08cc5a7337b7d7d43263aaead4e3bc,sblk_00265,claude-sonnet-5,substance-mint-v3,1,NA The INN Expert group has confirmed not to assign an INN name for this well-established chemical name.,NA,NA,unknown,NA The INN Expert group has confirmed not to assign an INN name for this well-established chemical name.,0.3,No identifiable substance name provided; text describes lack of INN assignment rather than naming a substance.,2026-08-21T06:44:48Z,NA
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3 N2 -like strain A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3N2,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3N2 Influenza strain,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3N2-like strain: A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005-like H3N2,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3 N2 -like strain A,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3N2,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3N2 Influenza strain,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005 H3N2-like strain: A,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,2,Influenza A (H3N2) 2005-like strain,NA,NA,vaccine,2005-like H3N2,0.9,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,3,Influenza A (H3N2) 2007-like strain,NA,NA,vaccine,"2007 H3N2 - like strain, A",0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,3,Influenza A (H3N2) 2007-like strain,NA,NA,vaccine,"2007 H3N2 - like strain, A",0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,4,Influenza A (H3N2) 2009-like strain,NA,NA,vaccine,2009 H3N2-like strain A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,4,Influenza A (H3N2) 2009-like strain,NA,NA,vaccine,2009 H3N2-like strain used NYMC X-187 derived from A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,4,Influenza A (H3N2) 2009-like strain,NA,NA,vaccine,2009-H3N2 - likev  - used strain: A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,4,Influenza A (H3N2) 2009-like strain,NA,NA,vaccine,2009 H3N2-like strain A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,4,Influenza A (H3N2) 2009-like strain,NA,NA,vaccine,2009 H3N2-like strain used NYMC X-187 derived from A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,4,Influenza A (H3N2) 2009-like strain,NA,NA,vaccine,2009-H3N2 - likev  - used strain: A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,5,Influenza A (H3N2) 2011-like strain,NA,NA,vaccine,2011 H3N2-like strain A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,5,Influenza A (H3N2) 2011-like strain,NA,NA,vaccine,2011 H3N2-lire virus:A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,5,Influenza A (H3N2) 2011-like strain,NA,NA,vaccine,2011 H3N2-like strain A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,5,Influenza A (H3N2) 2011-like strain,NA,NA,vaccine,2011 H3N2-lire virus:A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,6,Influenza A (H3N2) 2015-like strain,NA,NA,vaccine,2015 (H3N2),0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,6,Influenza A (H3N2) 2015-like strain,NA,NA,vaccine,2015 (H3N2),0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,7,Influenza A (H3N2) 2016-like strain,NA,NA,vaccine,2016 H3N2-LIKE STRAIN A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,7,Influenza A (H3N2) 2016-like strain,NA,NA,vaccine,2016 H3N2-LIKE STRAIN A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,8,Influenza A (H3N2) 2020-like strain,NA,NA,vaccine,2020 H3N2-like strain,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,8,Influenza A (H3N2) 2020-like strain,NA,NA,vaccine,2020 H3N2-like strain,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,9,Influenza A (H3N2) 2021-like strain,NA,NA,vaccine,2021 (H3N2) - LIKE STRAIN (A,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
0af6908fa7a8045b1c58ca993ec23951832b543c8db83a8496ec8a6c8cab2263,sblk_00265,claude-opus-5,substance-mint-v2,9,Influenza A (H3N2) 2021-like strain,NA,NA,vaccine,2021 H3N2,0.85,NA,2026-08-19T17:35:11Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,9,Influenza A (H3N2) 2021-like strain,NA,NA,vaccine,2021 (H3N2) - LIKE STRAIN (A,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
52ff7d991a99285156c9e4cdb1edd9548d6f2862ea3f5f6d8a874bbc1108d890,sblk_00265,claude-opus-5,substance-mint-v3,9,Influenza A (H3N2) 2021-like strain,NA,NA,vaccine,2021 H3N2,0.85,NA,2026-08-20T11:12:04Z,msgbatch_01DvhyyUsqtEdAM1b4DXLJNR
11c9734c2842f27ae9f1288b04fb75c97b74cb3a1e88a2cd485177076e8e52fa,sblk_00266,claude-sonnet-5,substance-mint-v3,1,"3 mg tabletti, kalvopäällysteinen",NA,NA,not_a_substance,"3 mg tabletti, kalvopäällysteinen",0.8,no substance name given,2026-08-20T15:05:59Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
11c9734c2842f27ae9f1288b04fb75c97b74cb3a1e88a2cd485177076e8e52fa,sblk_00266,claude-sonnet-5,substance-mint-v3,2,Drospirenone,NA,Slinda,small_molecule,Slinda 4 mg kalvopäällysteinen tabletti,0.85,NA,2026-08-20T15:05:59Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
11c9734c2842f27ae9f1288b04fb75c97b74cb3a1e88a2cd485177076e8e52fa,sblk_00266,claude-sonnet-5,substance-mint-v3,3,Amoxicillin,NA,Amoxin,small_molecule,Amoxin 500 mg kalvopäällysteinen tabletti,0.85,NA,2026-08-20T15:05:59Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
11c9734c2842f27ae9f1288b04fb75c97b74cb3a1e88a2cd485177076e8e52fa,sblk_00266,claude-sonnet-5,substance-mint-v3,4,Cephalexin,NA,Kefexin,small_molecule,"Kefexin 500 mg tabletti, kalvopäällysteinen",0.85,NA,2026-08-20T15:05:59Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
11c9734c2842f27ae9f1288b04fb75c97b74cb3a1e88a2cd485177076e8e52fa,sblk_00266,claude-sonnet-5,substance-mint-v3,4,Cephalexin,NA,Kefexin,small_molecule,"Kefexin 750 mg tabletti, kalvopäällysteinen",0.85,NA,2026-08-20T15:05:59Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
a13828fac3d0016b993fc6bc9848962f664ae9bdf3ca37ef0d5e4d6ed73dd9da,sblk_00267,claude-sonnet-5,substance-mint-v3,1,Gallium Ga-68 citrate,citrate,NA,radiopharmaceutical,68 Gallium citrate,0.85,NA,2026-08-20T15:05:58Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
a13828fac3d0016b993fc6bc9848962f664ae9bdf3ca37ef0d5e4d6ed73dd9da,sblk_00267,claude-sonnet-5,substance-mint-v3,1,Gallium Ga-68 citrate,citrate,NA,radiopharmaceutical,68 Gallium Citrate,0.85,NA,2026-08-20T15:05:58Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
0d20989b4272a2d493864f13c8c4682fcd588f79f6f462f0aa254039e2a01377,sblk_00267,claude-sonnet-5,substance-mint-v3,1,NOTAVAILABLE,NA,NA,not_a_substance,NOTAVAILABLE,0.9,NA,2026-08-21T06:44:52Z,NA
a13828fac3d0016b993fc6bc9848962f664ae9bdf3ca37ef0d5e4d6ed73dd9da,sblk_00267,claude-sonnet-5,substance-mint-v3,2,"2-3-Fluorophenylethynyl-4,6-dimethyl-pyridin-3-ylamine citrate",citrate,NA,small_molecule,"2-3-Fluorophenylethynyl-4,6-dimethyl -pyridin-3-ylamine citrate",0.5,NA,2026-08-20T15:05:58Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
a13828fac3d0016b993fc6bc9848962f664ae9bdf3ca37ef0d5e4d6ed73dd9da,sblk_00267,claude-sonnet-5,substance-mint-v3,3,Gallium Ga-68,NA,NA,radiopharmaceutical,68-Gallium,0.6,NA,2026-08-20T15:05:58Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
a13828fac3d0016b993fc6bc9848962f664ae9bdf3ca37ef0d5e4d6ed73dd9da,sblk_00267,claude-sonnet-5,substance-mint-v3,4,ABY-025,NA,ABY-025 labelled with gallium-68,radiopharmaceutical,ABY-025 labelled with gallium-68,0.7,NA,2026-08-20T15:05:58Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
a13828fac3d0016b993fc6bc9848962f664ae9bdf3ca37ef0d5e4d6ed73dd9da,sblk_00267,claude-sonnet-5,substance-mint-v3,5,Erbium citrate,citrate,NA,radiopharmaceutical,erbium citrate,0.6,NA,2026-08-20T15:05:58Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
0fb0643116d6a9dc9b25b2c3a47bf7d4048884697edd7911fc3620a52a6673a8,sblk_00268,claude-opus-5,substance-mint-v3,1,Technetium (99mTc) nanocolloid human albumin,NA,Nanocoll,radiopharmaceutical,99mTc Nanocoll,0.95,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
0fb0643116d6a9dc9b25b2c3a47bf7d4048884697edd7911fc3620a52a6673a8,sblk_00268,claude-opus-5,substance-mint-v3,1,Technetium (99mTc) nanocolloid human albumin,NA,Nanocoll,radiopharmaceutical,99mTc-Nanocoll,0.95,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
7eda59485a84be8741aed3360fb0d54ba52eae2a8a332387ecb0da258ed63c1b,sblk_00268,claude-sonnet-5,substance-mint-v3,1,Nepla-tem-cel,NA,NA,cell_or_gene_therapy,Nepla-tem-cel,0.4,Name pattern '-cel' suggests a cell therapy product code; insufficient information to identify precise substance.,2026-08-21T06:44:56Z,NA
0fb0643116d6a9dc9b25b2c3a47bf7d4048884697edd7911fc3620a52a6673a8,sblk_00268,claude-opus-5,substance-mint-v3,2,[99mTc]PSMA I&S,NA,NA,radiopharmaceutical,[99mTc]PSMA I&S,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
6e8fee0f8274747a8ac0111fc2505a980455ff27dc2bfb65d21fa77a8fd9c75a,sblk_00268,claude-sonnet-5,substance-mint-v3,NA,NA,NA,NA,NA,NA,NA,member index out of range 1..3,2026-08-20T15:05:59Z,msgbatch_019wNVxqVmyjbPnhmRDigT8k
89fa64c18e6351d094a72d4bfef2840eba81c98012adc316f1c542c2ab8c596b,sblk_00269,claude-opus-5,substance-mint-v2,1,ABBV-382,NA,NA,unknown,ABBV-382,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
f0c0dddf846e3f34f2bb28fc6d0324f3a0bb0baa64094eff2295aa7703cc33b3,sblk_00269,claude-opus-5,substance-mint-v3,1,ABBV-382,NA,NA,unknown,ABBV-382,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
d6a3b606b1467a88e795846bfe333259fe75b872511de58b0668ea2b7056d140,sblk_00269,claude-sonnet-5,substance-mint-v3,1,NotApplicable,NA,NA,not_a_substance,NotApplicable,0.9,NA,2026-08-21T06:45:00Z,NA
89fa64c18e6351d094a72d4bfef2840eba81c98012adc316f1c542c2ab8c596b,sblk_00269,claude-opus-5,substance-mint-v2,2,ABBV-400,NA,NA,unknown,ABBV-400,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
f0c0dddf846e3f34f2bb28fc6d0324f3a0bb0baa64094eff2295aa7703cc33b3,sblk_00269,claude-opus-5,substance-mint-v3,2,ABBV-400,NA,NA,unknown,ABBV-400,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
89fa64c18e6351d094a72d4bfef2840eba81c98012adc316f1c542c2ab8c596b,sblk_00269,claude-opus-5,substance-mint-v2,3,ABBV-552,NA,NA,unknown,ABBV-552,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
f0c0dddf846e3f34f2bb28fc6d0324f3a0bb0baa64094eff2295aa7703cc33b3,sblk_00269,claude-opus-5,substance-mint-v3,3,ABBV-552,NA,NA,unknown,ABBV-552,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
89fa64c18e6351d094a72d4bfef2840eba81c98012adc316f1c542c2ab8c596b,sblk_00269,claude-opus-5,substance-mint-v2,4,ABBV-668,NA,NA,unknown,ABBV-668,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
f0c0dddf846e3f34f2bb28fc6d0324f3a0bb0baa64094eff2295aa7703cc33b3,sblk_00269,claude-opus-5,substance-mint-v3,4,ABBV-668,NA,NA,unknown,ABBV-668,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
89fa64c18e6351d094a72d4bfef2840eba81c98012adc316f1c542c2ab8c596b,sblk_00269,claude-opus-5,substance-mint-v2,5,ABBV-706,NA,NA,unknown,ABBV-706,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
f0c0dddf846e3f34f2bb28fc6d0324f3a0bb0baa64094eff2295aa7703cc33b3,sblk_00269,claude-opus-5,substance-mint-v3,5,ABBV-706,NA,NA,unknown,ABBV-706,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
89fa64c18e6351d094a72d4bfef2840eba81c98012adc316f1c542c2ab8c596b,sblk_00269,claude-opus-5,substance-mint-v2,6,ABBV-8736,NA,NA,unknown,ABBV-8736,0.9,NA,2026-08-19T17:35:12Z,msgbatch_01VUPZw8snBWJFhMBQVrcGFv
f0c0dddf846e3f34f2bb28fc6d0324f3a0bb0baa64094eff2295aa7703cc33b3,sblk_00269,claude-opus-5,substance-mint-v3,6,ABBV-8736,NA,NA,unknown,ABBV-8736,0.9,NA,2026-08-20T16:23:43Z,msgbatch_018Ae4uFjfv1UGifs1F4E2mX
