loser_id,winner_id,loser_name,winner_name,salt_form,n_assigned,reason
ent_005626,ent_005624,Ephedrine sulfate,Ephedrine,sulfate,0,salt/ester rollup: 'Ephedrine sulfate' -> 'Ephedrine' (sulfate)
ent_005635,ent_005634,Epinastine hydrochloride,Epinastine,hydrochloride,0,salt/ester rollup: 'Epinastine hydrochloride' -> 'Epinastine' (hydrochloride)
ent_005637,ent_005636,Epinephrine bitartrate,Epinephrine,bitartrate,2,salt/ester rollup: 'Epinephrine bitartrate' -> 'Epinephrine' (bitartrate)
ent_005642,ent_005641,Epirubicin hydrochloride,Epirubicin,hydrochloride,5,salt/ester rollup: 'Epirubicin hydrochloride' -> 'Epirubicin' (hydrochloride)
ent_005653,ent_005652,Eplontersen sodium,Eplontersen,sodium,0,salt/ester rollup: 'Eplontersen sodium' -> 'Eplontersen' (sodium)
ent_005665,ent_005664,Epoprostenol sodium,Epoprostenol,sodium,3,salt/ester rollup: 'Epoprostenol sodium' -> 'Epoprostenol' (sodium)
ent_005679,ent_005678,Eprodisate disodium,Eprodisate,disodium,2,salt/ester rollup: 'Eprodisate disodium' -> 'Eprodisate' (disodium)
ent_005681,ent_005680,Eprosartan mesylate,Eprosartan,mesylate,2,salt/ester rollup: 'Eprosartan mesylate' -> 'Eprosartan' (mesylate)
ent_005717,ent_005716,Ergonovine maleate,Ergonovine,maleate,1,salt/ester rollup: 'Ergonovine maleate' -> 'Ergonovine' (maleate)
ent_005719,ent_005718,Ergotamine tartrate,Ergotamine,tartrate,0,salt/ester rollup: 'Ergotamine tartrate' -> 'Ergotamine' (tartrate)
ent_005722,ent_005721,Eribulin mesylate,Eribulin,mesylate,3,salt/ester rollup: 'Eribulin mesylate' -> 'Eribulin' (mesylate)
ent_005729,ent_005728,Erlotinib hydrochloride,Erlotinib,hydrochloride,4,salt/ester rollup: 'Erlotinib hydrochloride' -> 'Erlotinib' (hydrochloride)
ent_005735,ent_005734,Ertapenem sodium,Ertapenem,sodium,3,salt/ester rollup: 'Ertapenem sodium' -> 'Ertapenem' (sodium)
ent_005753,ent_005747,Erythromycin propionate,Erythromycin,propionate,0,salt/ester rollup: 'Erythromycin propionate' -> 'Erythromycin' (propionate)
ent_005754,ent_005747,Erythromycin stearate,Erythromycin,stearate,0,salt/ester rollup: 'Erythromycin stearate' -> 'Erythromycin' (stearate)
ent_005763,ent_005762,Escitalopram oxalate,Escitalopram,oxalate,3,salt/ester rollup: 'Escitalopram oxalate' -> 'Escitalopram' (oxalate)
ent_005769,ent_005768,Esketamine hydrochloride,Esketamine,hydrochloride,13,salt/ester rollup: 'Esketamine hydrochloride' -> 'Esketamine' (hydrochloride)
ent_005771,ent_005770,Eslicarbazepine acetate,Eslicarbazepine,acetate,5,salt/ester rollup: 'Eslicarbazepine acetate' -> 'Eslicarbazepine' (acetate)
ent_005773,ent_005772,Esmethadone hydrochloride,Esmethadone,hydrochloride,0,salt/ester rollup: 'Esmethadone hydrochloride' -> 'Esmethadone' (hydrochloride)
ent_005775,ent_005774,Esmirtazapine maleate,Esmirtazapine,maleate,0,salt/ester rollup: 'Esmirtazapine maleate' -> 'Esmirtazapine' (maleate)
ent_005777,ent_005776,Esmolol hydrochloride,Esmolol,hydrochloride,2,salt/ester rollup: 'Esmolol hydrochloride' -> 'Esmolol' (hydrochloride)
ent_005779,ent_005778,Esomeprazole magnesium,Esomeprazole,magnesium,9,salt/ester rollup: 'Esomeprazole magnesium' -> 'Esomeprazole' (magnesium)
ent_005780,ent_005778,Esomeprazole sodium,Esomeprazole,sodium,2,salt/ester rollup: 'Esomeprazole sodium' -> 'Esomeprazole' (sodium)
ent_005791,ent_005790,Estetrol anhydrous,Estetrol,anhydrous,0,salt/ester rollup: 'Estetrol anhydrous' -> 'Estetrol' (anhydrous)
ent_005792,ent_005790,Estetrol monohydrate,Estetrol,monohydrate,0,salt/ester rollup: 'Estetrol monohydrate' -> 'Estetrol' (monohydrate)
ent_005795,ent_005794,Estradiol acetate,Estradiol,acetate,0,salt/ester rollup: 'Estradiol acetate' -> 'Estradiol' (acetate)
ent_005799,ent_005794,Estradiol valerate,Estradiol,valerate,10,salt/ester rollup: 'Estradiol valerate' -> 'Estradiol' (valerate)
ent_005801,ent_005800,Estramustine phosphate,Estramustine,phosphate,0,salt/ester rollup: 'Estramustine phosphate' -> 'Estramustine' (phosphate)
ent_005802,ent_005801,Estramustine phosphate sodium,Estramustine phosphate,sodium,0,salt/ester rollup: 'Estramustine phosphate sodium' -> 'Estramustine phosphate' (sodium)
ent_005815,ent_005814,Esuberaprost potassium,Esuberaprost,potassium,0,salt/ester rollup: 'Esuberaprost potassium' -> 'Esuberaprost' (potassium)
ent_005845,ent_005844,Etelcalcetide hydrochloride,Etelcalcetide,hydrochloride,3,salt/ester rollup: 'Etelcalcetide hydrochloride' -> 'Etelcalcetide' (hydrochloride)
ent_005855,ent_005854,Ethambutol hydrochloride,Ethambutol,hydrochloride,1,salt/ester rollup: 'Ethambutol hydrochloride' -> 'Ethambutol' (hydrochloride)
ent_005878,ent_005877,Ethopropazine hydrochloride,Ethopropazine,hydrochloride,0,salt/ester rollup: 'Ethopropazine hydrochloride' -> 'Ethopropazine' (hydrochloride)
ent_005907,ent_005906,Etidocaine hydrochloride,Etidocaine,hydrochloride,0,salt/ester rollup: 'Etidocaine hydrochloride' -> 'Etidocaine' (hydrochloride)
ent_005958,ent_005957,Etoposide phosphate,Etoposide,phosphate,8,salt/ester rollup: 'Etoposide phosphate' -> 'Etoposide' (phosphate)
ent_005993,ent_005992,Evazarsen sodium,Evazarsen,sodium,0,salt/ester rollup: 'Evazarsen sodium' -> 'Evazarsen' (sodium)
ent_006021,ent_006020,Exarafenib hydrochloride,Exarafenib,hydrochloride,0,salt/ester rollup: 'Exarafenib hydrochloride' -> 'Exarafenib' (hydrochloride)
ent_006024,ent_006022,Exatecan mesylate,Exatecan,mesylate,0,salt/ester rollup: 'Exatecan mesylate' -> 'Exatecan' (mesylate)
ent_006031,ent_006030,Exeporfinium chloride,Exeporfinium,chloride,0,salt/ester rollup: 'Exeporfinium chloride' -> 'Exeporfinium' (chloride)
ent_006040,ent_006039,Ezatiostat hydrochloride,Ezatiostat,hydrochloride,0,salt/ester rollup: 'Ezatiostat hydrochloride' -> 'Ezatiostat' (hydrochloride)
ent_006059,ent_006058,Facinicline hydrochloride,Facinicline,hydrochloride,0,salt/ester rollup: 'Facinicline hydrochloride' -> 'Facinicline' (hydrochloride)
ent_006062,ent_006061,Fadolmidine hydrochloride,Fadolmidine,hydrochloride,0,salt/ester rollup: 'Fadolmidine hydrochloride' -> 'Fadolmidine' (hydrochloride)
ent_006106,ent_006105,Fasitibant chloride,Fasitibant,chloride,0,salt/ester rollup: 'Fasitibant chloride' -> 'Fasitibant' (chloride)
ent_006109,ent_006108,Fasudil hydrochloride,Fasudil,hydrochloride,2,salt/ester rollup: 'Fasudil hydrochloride' -> 'Fasudil' (hydrochloride)
ent_006115,ent_006114,Fazadinium bromide,Fazadinium,bromide,0,salt/ester rollup: 'Fazadinium bromide' -> 'Fazadinium' (bromide)
ent_006119,ent_006118,Fazirsiran sodium,Fazirsiran,sodium,0,salt/ester rollup: 'Fazirsiran sodium' -> 'Fazirsiran' (sodium)
ent_006139,ent_006137,Fedratinib hydrochloride,Fedratinib,hydrochloride,0,salt/ester rollup: 'Fedratinib hydrochloride' -> 'Fedratinib' (hydrochloride)
ent_006194,ent_006193,Fenfluramine hydrochloride,Fenfluramine,hydrochloride,3,salt/ester rollup: 'Fenfluramine hydrochloride' -> 'Fenfluramine' (hydrochloride)
ent_006200,ent_006199,Feniodium chloride,Feniodium,chloride,0,salt/ester rollup: 'Feniodium chloride' -> 'Feniodium' (chloride)
ent_006203,ent_006202,Feniralstat hydrochloride,Feniralstat,hydrochloride,0,salt/ester rollup: 'Feniralstat hydrochloride' -> 'Feniralstat' (hydrochloride)
ent_006210,ent_006209,Fenobam anhydrous,Fenobam,anhydrous,0,salt/ester rollup: 'Fenobam anhydrous' -> 'Fenobam' (anhydrous)
ent_006219,ent_006218,Fenoldopam mesylate,Fenoldopam,mesylate,0,salt/ester rollup: 'Fenoldopam mesylate' -> 'Fenoldopam' (mesylate)
ent_006221,ent_006220,Fenoprofen calcium,Fenoprofen,calcium,0,salt/ester rollup: 'Fenoprofen calcium' -> 'Fenoprofen' (calcium)
ent_006233,ent_006232,Fenpiverinium bromide,Fenpiverinium,bromide,0,salt/ester rollup: 'Fenpiverinium bromide' -> 'Fenpiverinium' (bromide)
ent_006241,ent_006240,Fentanyl citrate,Fentanyl,citrate,8,salt/ester rollup: 'Fentanyl citrate' -> 'Fentanyl' (citrate)
ent_006242,ent_006240,Fentanyl hydrochloride,Fentanyl,hydrochloride,3,salt/ester rollup: 'Fentanyl hydrochloride' -> 'Fentanyl' (hydrochloride)
ent_006246,ent_006245,Fenticonazole nitrate,Fenticonazole,nitrate,0,salt/ester rollup: 'Fenticonazole nitrate' -> 'Fenticonazole' (nitrate)
ent_006248,ent_006247,Fentonium bromide,Fentonium,bromide,0,salt/ester rollup: 'Fentonium bromide' -> 'Fentonium' (bromide)
ent_006263,ent_006261,Ferric citrate anhydrous,Ferric citrate,anhydrous,0,salt/ester rollup: 'Ferric citrate anhydrous' -> 'Ferric citrate' (anhydrous)
ent_006271,ent_006270,Ferric pyrophosphate citrate,Ferric pyrophosphate,citrate,1,salt/ester rollup: 'Ferric pyrophosphate citrate' -> 'Ferric pyrophosphate' (citrate)
ent_006279,ent_006278,Ferrous gluconate anhydrous,Ferrous gluconate,anhydrous,0,salt/ester rollup: 'Ferrous gluconate anhydrous' -> 'Ferrous gluconate' (anhydrous)
ent_006289,ent_006288,Fesomersen sodium,Fesomersen,sodium,0,salt/ester rollup: 'Fesomersen sodium' -> 'Fesomersen' (sodium)
ent_006291,ent_006290,Fesoterodine fumarate,Fesoterodine,fumarate,3,salt/ester rollup: 'Fesoterodine fumarate' -> 'Fesoterodine' (fumarate)
ent_006300,ent_006299,Fexofenadine hydrochloride,Fexofenadine,hydrochloride,4,salt/ester rollup: 'Fexofenadine hydrochloride' -> 'Fexofenadine' (hydrochloride)
ent_006314,ent_006313,Fiboflapon sodium,Fiboflapon,sodium,0,salt/ester rollup: 'Fiboflapon sodium' -> 'Fiboflapon' (sodium)
ent_006329,ent_006328,Fidrisertib succinate,Fidrisertib,succinate,0,salt/ester rollup: 'Fidrisertib succinate' -> 'Fidrisertib' (succinate)
ent_006338,ent_006337,Filgotinib maleate,Filgotinib,maleate,3,salt/ester rollup: 'Filgotinib maleate' -> 'Filgotinib' (maleate)
ent_006353,ent_006352,Fingolimod hydrochloride,Fingolimod,hydrochloride,6,salt/ester rollup: 'Fingolimod hydrochloride' -> 'Fingolimod' (hydrochloride)
ent_006361,ent_006360,Fipravirimat mesylate,Fipravirimat,mesylate,1,salt/ester rollup: 'Fipravirimat mesylate' -> 'Fipravirimat' (mesylate)
ent_006368,ent_006367,Firmonertinib mesylate,Firmonertinib,mesylate,0,salt/ester rollup: 'Firmonertinib mesylate' -> 'Firmonertinib' (mesylate)
ent_006390,ent_006389,Flavoxate hydrochloride,Flavoxate,hydrochloride,0,salt/ester rollup: 'Flavoxate hydrochloride' -> 'Flavoxate' (hydrochloride)
ent_006393,ent_006392,Flecainide acetate,Flecainide,acetate,4,salt/ester rollup: 'Flecainide acetate' -> 'Flecainide' (acetate)
ent_006467,ent_006466,Fludarabine phosphate,Fludarabine,phosphate,10,salt/ester rollup: 'Fludarabine phosphate' -> 'Fludarabine' (phosphate)
ent_006469,ent_006468,Fludazonium chloride,Fludazonium,chloride,0,salt/ester rollup: 'Fludazonium chloride' -> 'Fludazonium' (chloride)
ent_006476,ent_006475,Fludrocortisone acetate,Fludrocortisone,acetate,4,salt/ester rollup: 'Fludrocortisone acetate' -> 'Fludrocortisone' (acetate)
ent_006500,ent_006499,Flunarizine hydrochloride,Flunarizine,hydrochloride,0,salt/ester rollup: 'Flunarizine hydrochloride' -> 'Flunarizine' (hydrochloride)
ent_006515,ent_006513,Fluorescein sodium,Fluorescein,sodium,4,salt/ester rollup: 'Fluorescein sodium' -> 'Fluorescein' (sodium)
ent_006527,ent_006526,Fluorometholone acetate,Fluorometholone,acetate,0,salt/ester rollup: 'Fluorometholone acetate' -> 'Fluorometholone' (acetate)
ent_006534,ent_006533,Fluoxetine hydrochloride,Fluoxetine,hydrochloride,3,salt/ester rollup: 'Fluoxetine hydrochloride' -> 'Fluoxetine' (hydrochloride)
ent_006542,ent_006541,Fluphenazine decanoate,Fluphenazine,decanoate,0,salt/ester rollup: 'Fluphenazine decanoate' -> 'Fluphenazine' (decanoate)
ent_006543,ent_006541,Fluphenazine enanthate,Fluphenazine,enanthate,0,salt/ester rollup: 'Fluphenazine enanthate' -> 'Fluphenazine' (enanthate)
ent_006544,ent_006541,Fluphenazine hydrochloride,Fluphenazine,hydrochloride,0,salt/ester rollup: 'Fluphenazine hydrochloride' -> 'Fluphenazine' (hydrochloride)
ent_006564,ent_006563,Flurazepam hydrochloride,Flurazepam,hydrochloride,1,salt/ester rollup: 'Flurazepam hydrochloride' -> 'Flurazepam' (hydrochloride)
ent_006566,ent_006565,Flurbiprofen sodium,Flurbiprofen,sodium,0,salt/ester rollup: 'Flurbiprofen sodium' -> 'Flurbiprofen' (sodium)
ent_006589,ent_006588,Fluticasone furoate,Fluticasone,furoate,10,salt/ester rollup: 'Fluticasone furoate' -> 'Fluticasone' (furoate)
ent_006593,ent_006588,Fluticasone propionate,Fluticasone,propionate,21,salt/ester rollup: 'Fluticasone propionate' -> 'Fluticasone' (propionate)
ent_006594,ent_021194,Fluticasone propionate|salmeterol xinafoate,fluticasone propionate|salmeterol,xinafoate,0,salt/ester rollup: 'Fluticasone propionate|salmeterol xinafoate' -> 'fluticasone propionate|salmeterol' (xinafoate)
ent_006603,ent_006602,Fluvastatin sodium,Fluvastatin,sodium,2,salt/ester rollup: 'Fluvastatin sodium' -> 'Fluvastatin' (sodium)
ent_006605,ent_006604,Fluvoxamine maleate,Fluvoxamine,maleate,1,salt/ester rollup: 'Fluvoxamine maleate' -> 'Fluvoxamine' (maleate)
ent_006616,ent_006615,Folitixorin calcium,Folitixorin,calcium,0,salt/ester rollup: 'Folitixorin calcium' -> 'Folitixorin' (calcium)
ent_006626,ent_006625,Fomivirsen sodium,Fomivirsen,sodium,0,salt/ester rollup: 'Fomivirsen sodium' -> 'Fomivirsen' (sodium)
ent_006631,ent_006630,Fondaparinux sodium,Fondaparinux,sodium,4,salt/ester rollup: 'Fondaparinux sodium' -> 'Fondaparinux' (sodium)
ent_006641,ent_006640,Forigerimod acetate,Forigerimod,acetate,1,salt/ester rollup: 'Forigerimod acetate' -> 'Forigerimod' (acetate)
ent_006651,ent_006649,Formoterol fumarate,Formoterol,fumarate,21,salt/ester rollup: 'Formoterol fumarate' -> 'Formoterol' (fumarate)
ent_006656,ent_006655,Forodesine hydrochloride,Forodesine,hydrochloride,2,salt/ester rollup: 'Forodesine hydrochloride' -> 'Forodesine' (hydrochloride)
ent_006659,ent_006658,Fosamprenavir calcium,Fosamprenavir,calcium,3,salt/ester rollup: 'Fosamprenavir calcium' -> 'Fosamprenavir' (calcium)
ent_006665,ent_006664,Fosbretabulin disodium,Fosbretabulin,disodium,0,salt/ester rollup: 'Fosbretabulin disodium' -> 'Fosbretabulin' (disodium)
ent_006669,ent_006668,Foscarnet sodium,Foscarnet,sodium,1,salt/ester rollup: 'Foscarnet sodium' -> 'Foscarnet' (sodium)
ent_006675,ent_006674,Fosdenopterin hydrobromide,Fosdenopterin,hydrobromide,0,salt/ester rollup: 'Fosdenopterin hydrobromide' -> 'Fosdenopterin' (hydrobromide)
ent_006676,ent_006675,Fosdenopterin hydrobromide dihydrate,Fosdenopterin hydrobromide,dihydrate,1,salt/ester rollup: 'Fosdenopterin hydrobromide dihydrate' -> 'Fosdenopterin hydrobromide' (dihydrate)
ent_006686,ent_006685,Fosfomycin sodium,Fosfomycin,sodium,2,salt/ester rollup: 'Fosfomycin sodium' -> 'Fosfomycin' (sodium)
ent_006689,ent_006688,Fosfonet sodium,Fosfonet,sodium,0,salt/ester rollup: 'Fosfonet sodium' -> 'Fosfonet' (sodium)
ent_006694,ent_006693,Fosgonimeton sodium,Fosgonimeton,sodium,0,salt/ester rollup: 'Fosgonimeton sodium' -> 'Fosgonimeton' (sodium)
ent_006699,ent_006698,Fosinopril sodium,Fosinopril,sodium,2,salt/ester rollup: 'Fosinopril sodium' -> 'Fosinopril' (sodium)
ent_006712,ent_006711,Fosphenytoin sodium,Fosphenytoin,sodium,1,salt/ester rollup: 'Fosphenytoin sodium' -> 'Fosphenytoin' (sodium)
ent_006715,ent_006714,Fospropofol disodium,Fospropofol,disodium,0,salt/ester rollup: 'Fospropofol disodium' -> 'Fospropofol' (disodium)
ent_006720,ent_006719,Fostamatinib disodium,Fostamatinib,disodium,4,salt/ester rollup: 'Fostamatinib disodium' -> 'Fostamatinib' (disodium)
ent_006726,ent_006725,Fostriecin sodium,Fostriecin,sodium,0,salt/ester rollup: 'Fostriecin sodium' -> 'Fostriecin' (sodium)
ent_006728,ent_006727,Fostroxacitabine bralpamide hydrochloride,Fostroxacitabine bralpamide,hydrochloride,0,salt/ester rollup: 'Fostroxacitabine bralpamide hydrochloride' -> 'Fostroxacitabine bralpamide' (hydrochloride)
ent_006744,ent_006743,Frenlosirsen sodium,Frenlosirsen,sodium,0,salt/ester rollup: 'Frenlosirsen sodium' -> 'Frenlosirsen' (sodium)
ent_006756,ent_006755,Frovatriptan succinate,Frovatriptan,succinate,1,salt/ester rollup: 'Frovatriptan succinate' -> 'Frovatriptan' (succinate)
ent_006762,ent_006761,Frunexian hydrochloride,Frunexian,hydrochloride,0,salt/ester rollup: 'Frunexian hydrochloride' -> 'Frunexian' (hydrochloride)
ent_006795,ent_006794,Furazolium chloride,Furazolium,chloride,0,salt/ester rollup: 'Furazolium chloride' -> 'Furazolium' (chloride)
ent_006851,ent_006850,Galantamine hydrobromide,Galantamine,hydrobromide,2,salt/ester rollup: 'Galantamine hydrobromide' -> 'Galantamine' (hydrobromide)
ent_006869,ent_006866,Gallium citrate,Gallium,citrate,0,salt/ester rollup: 'Gallium citrate' -> 'Gallium' (citrate)
ent_006873,ent_006866,Gallium nitrate,Gallium,nitrate,0,salt/ester rollup: 'Gallium nitrate' -> 'Gallium' (nitrate)
ent_006892,ent_006891,Ganciclovir sodium,Ganciclovir,sodium,1,salt/ester rollup: 'Ganciclovir sodium' -> 'Ganciclovir' (sodium)
ent_006901,ent_006900,Ganirelix acetate,Ganirelix,acetate,1,salt/ester rollup: 'Ganirelix acetate' -> 'Ganirelix' (acetate)
ent_006905,ent_006904,Gantacurium chloride,Gantacurium,chloride,1,salt/ester rollup: 'Gantacurium chloride' -> 'Gantacurium' (chloride)
ent_006913,ent_006912,Garenoxacin mesylate,Garenoxacin,mesylate,0,salt/ester rollup: 'Garenoxacin mesylate' -> 'Garenoxacin' (mesylate)
ent_006942,ent_006941,Gefapixant citrate,Gefapixant,citrate,1,salt/ester rollup: 'Gefapixant citrate' -> 'Gefapixant' (citrate)
ent_006955,ent_006953,Gemcitabine hydrochloride,Gemcitabine,hydrochloride,13,salt/ester rollup: 'Gemcitabine hydrochloride' -> 'Gemcitabine' (hydrochloride)
ent_006960,ent_006959,Gemifloxacin mesylate,Gemifloxacin,mesylate,1,salt/ester rollup: 'Gemifloxacin mesylate' -> 'Gemifloxacin' (mesylate)
ent_006974,ent_006973,Gentamicin sulfate,Gentamicin,sulfate,5,salt/ester rollup: 'Gentamicin sulfate' -> 'Gentamicin' (sulfate)
ent_006982,ent_006981,Gepirone hydrochloride,Gepirone,hydrochloride,0,salt/ester rollup: 'Gepirone hydrochloride' -> 'Gepirone' (hydrochloride)
ent_007001,ent_007000,Gildeuretinol acetate,Gildeuretinol,acetate,0,salt/ester rollup: 'Gildeuretinol acetate' -> 'Gildeuretinol' (acetate)
ent_007006,ent_007005,Gilteritinib fumarate,Gilteritinib,fumarate,2,salt/ester rollup: 'Gilteritinib fumarate' -> 'Gilteritinib' (fumarate)
ent_007035,ent_007034,Givinostat hydrochloride,Givinostat,hydrochloride,0,salt/ester rollup: 'Givinostat hydrochloride' -> 'Givinostat' (hydrochloride)
ent_007036,ent_007035,Givinostat hydrochloride monohydrate,Givinostat hydrochloride,monohydrate,0,salt/ester rollup: 'Givinostat hydrochloride monohydrate' -> 'Givinostat hydrochloride' (monohydrate)
ent_007038,ent_007037,Givosiran sodium,Givosiran,sodium,0,salt/ester rollup: 'Givosiran sodium' -> 'Givosiran' (sodium)
ent_007042,ent_007041,Glasdegib maleate,Glasdegib,maleate,3,salt/ester rollup: 'Glasdegib maleate' -> 'Glasdegib' (maleate)
ent_007094,ent_007093,Glucagon hydrochloride,Glucagon,hydrochloride,7,salt/ester rollup: 'Glucagon hydrochloride' -> 'Glucagon' (hydrochloride)
ent_007101,ent_007100,Glucosamine hydrochloride,Glucosamine,hydrochloride,1,salt/ester rollup: 'Glucosamine hydrochloride' -> 'Glucosamine' (hydrochloride)
ent_007102,ent_007100,Glucosamine sulfate,Glucosamine,sulfate,1,salt/ester rollup: 'Glucosamine sulfate' -> 'Glucosamine' (sulfate)
ent_007114,ent_007113,Glutamic acid hydrochloride,Glutamic acid,hydrochloride,0,salt/ester rollup: 'Glutamic acid hydrochloride' -> 'Glutamic acid' (hydrochloride)
ent_007135,ent_007134,Glycopyrronium bromide,Glycopyrronium,bromide,21,salt/ester rollup: 'Glycopyrronium bromide' -> 'Glycopyrronium' (bromide)
ent_007138,ent_007134,Glycopyrronium tosylate,Glycopyrronium,tosylate,0,salt/ester rollup: 'Glycopyrronium tosylate' -> 'Glycopyrronium' (tosylate)
ent_007145,ent_007144,Glymidine sodium,Glymidine,sodium,0,salt/ester rollup: 'Glymidine sodium' -> 'Glymidine' (sodium)
ent_007156,ent_007155,Golcadomide hydrochloride,Golcadomide,hydrochloride,0,salt/ester rollup: 'Golcadomide hydrochloride' -> 'Golcadomide' (hydrochloride)
ent_007170,ent_007169,Gonadorelin acetate,Gonadorelin,acetate,0,salt/ester rollup: 'Gonadorelin acetate' -> 'Gonadorelin' (acetate)
ent_007171,ent_007169,Gonadorelin hydrochloride,Gonadorelin,hydrochloride,0,salt/ester rollup: 'Gonadorelin hydrochloride' -> 'Gonadorelin' (hydrochloride)
ent_007177,ent_007176,Goserelin acetate,Goserelin,acetate,14,salt/ester rollup: 'Goserelin acetate' -> 'Goserelin' (acetate)
ent_007194,ent_007193,Granisetron hydrochloride,Granisetron,hydrochloride,3,salt/ester rollup: 'Granisetron hydrochloride' -> 'Granisetron' (hydrochloride)
